Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,SNT,evaluates,Clinical_Manifestation,social recognition memory,社交识别测试评估社交记忆
Protein,SK2,affects,Clinical_Manifestation,epileptiform activity,SK2缺乏会改善癫痫样活动
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,autophagosome turnover impairment,自噬体周转障碍是阿尔茨海默病的风险因素
Protein,S1P,decreases_in,Disease,Alzheimer's disease,S1P水平在阿尔茨海默病早期显著下降
Protein,SK2,affects,Clinical_Manifestation,cross-frequency coupling,SK2缺乏会影响跨频耦合
Protein,SK2,affects,Clinical_Manifestation,APP processing,SK2调节APP的加工过程
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,amyloidogenic processing of APP,APP的淀粉样蛋白生成是阿尔茨海默病的风险因素
Protein,Bace1,cleaves,Protein,APP,Bace1切割APP蛋白
Research_Method,ANOVA,analyzes,Research_Method,statistical significance,方差分析用于统计显著性分析
Protein,SK2,affects,Clinical_Manifestation,myelin loss,SK2缺乏会导致髓鞘丢失
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Research_Method,Western blot,detects,Protein,MBP,蛋白质印迹检测髓鞘碱性蛋白
Pathological_Change,hippocampal volume loss,associated_with,Disease,Alzheimer's disease,海马体体积减少与阿尔茨海默病相关
Protein,SK2,affects,Clinical_Manifestation,social novelty memory,SK2缺乏会影响社交新颖性记忆
Protein,SK2,protects_against,Pathological_Change,hippocampal volume loss,SK2缺乏会导致海马体体积减少
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,endosomal dysfunction,内体功能障碍是阿尔茨海默病的风险因素
Protein,S1P,affects,Pathological_Change,myelin content,S1P影响髓鞘含量
Pathological_Change,myelin loss,triggers,Pathological_Change,neurodegeneration,髓鞘丢失引发神经退行性变
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,myelin loss,髓鞘丢失是阿尔茨海默病的风险因素
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cognitive deficits,认知缺陷是阿尔茨海默病的风险因素
Protein,SK2,affects,Brain_Region,hippocampus,SK2缺失影响海马体体积
Protein,SK2,affects,Clinical_Manifestation,epileptiform activity,SK2缺失减少癫痫样活动
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,SK2,affects,Clinical_Manifestation,neurotoxicity,SK2调节神经毒性
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体体积减少
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,SK2,regulates,Protein,S1P,SK2是S1P的主要合成酶
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,lipid storage,脂质储存是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau protein,阿尔茨海默病的生物标志物是tau蛋白
Protein,SK2,affects,Pathological_Change,amyloid deposition,SK2调节淀粉样蛋白沉积
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,endosomal-lysosomal system dysfunction,内体-溶酶体系统功能障碍是阿尔茨海默病的风险因素
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Protein,SK2,affects,Clinical_Manifestation,Y-maze performance,SK2缺乏会影响Y迷宫表现
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Protein,SK2,affects,Clinical_Manifestation,neuroprotection,SK2具有神经保护作用
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
