Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Risk_Factor,glucocorticoids,increases_risk_of,Disease,Alzheimer's disease,糖皮质激素增加阿尔茨海默病的风险
Treatment,mifepristone,improves,Clinical_Manifestation,cognitive function,米非司酮改善阿尔茨海默病患者的认知功能
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,axonal transport,地塞米松损害轴突运输>
<Research_Method,restraint stress,induces,Pathological_Change,Aβ accumulation,束缚压力诱导Aβ积累>
<Research_Method,dexamethasone,activates,Protein,CDK5,地塞米松激活CDK5>
Risk_Factor,smoking,increases_risk_of,Disease,Alzheimer's disease,吸烟增加阿尔茨海默病的风险
Treatment,ACE inhibitors,improves,Clinical_Manifestation,cognition,ACE抑制剂改善携带ApoE4的AD患者的认知功能
Disease,Alzheimer's disease,can_be_slowed_by,Treatment,pharmacological strategies,药物策略可能减缓阿尔茨海默病的进展
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,behavior,地塞米松损害行为>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,hippocampus-and prefrontal cortex-dependent exploratory behavior,地塞米松损害海马和前额叶皮层依赖的探索行为>
Disease,Alzheimer's disease,can_be_delayed_by,Treatment,pharmacological strategies,药物策略可能延缓阿尔茨海默病的发病
<Treatment,NBI 27914,prevents,Pathological_Change,Aβ pathology,NBI 27914可以预防Aβ病理>
Risk_Factor,unhealthy dietary pattern,increases_risk_of,Disease,Alzheimer's disease,不健康的饮食模式增加阿尔茨海默病的风险
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,learning,地塞米松损害学习>
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病会导致大脑皮层神经元和突触的丧失
Gene,NR3C1,reduces_risk_of,Disease,Alzheimer's disease,NR3C1基因减少阿尔茨海默病的风险
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,spatial memory,地塞米松损害空间记忆>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,prefrontal cortex-dependent learning,地塞米松损害前额叶皮层依赖的学习>
<Protein,tau,accumulates_in,Brain_Region,hippocampus,tau蛋白在海马体中积累>
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚用于治疗阿尔茨海默病
Treatment,prednisone,fails_to_ameliorate,Disease,Alzheimer's disease,泼尼松未能改善阿尔茨海默病的认知衰退
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,synaptic function,地塞米松损害突触功能>
Clinical_Test,Brief Psychiatric Rating Scale,measures,Clinical_Manifestation,behavioral decline,简明精神病评定量表用于测量行为衰退
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,contextual fear memory,地塞米松损害情境恐惧记忆>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,hippocampus-dependent hippocampus-and prefrontal cortex-dependent memory,地塞米松损害海马和前额叶皮层依赖的记忆>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,hippocampus-and prefrontal cortex-dependent memory,地塞米松损害海马和前额叶皮层依赖的记忆>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,memory,地塞米松损害记忆>
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,hippocampus-dependent hippocampus-and prefrontal cortex-dependent learning,地塞米松损害海马和前额叶皮层依赖的学习>
<Clinical_Test,MMP-2,is_involved_in,Pathological_Change,Aβ clearance,MMP-2参与Aβ的清除>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,chronic stress,慢性压力是阿尔茨海默病的风险因素
<Research_Method,dexamethasone,impairs,Clinical_Manifestation,mitochondrial transport,地塞米松损害线粒体运输>
Disease,Alzheimer's disease,can_be_delayed_by,Treatment,psychological strategies,心理策略可能延缓阿尔茨海默病的发病
Protein,glucocorticoid,binds_to,Protein,glucocorticoid receptor,糖皮质激素与糖皮质激素受体结合
Risk_Factor,stress,increases_risk_of,Disease,Alzheimer's disease,长期压力增加阿尔茨海默病的风险
