Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Imaging_Method,PiB-PET imaging,detects,Biomarker,amyloid-beta,PiB-PET成像用于检测淀粉样蛋白生物标志物
Pathological_Change,plaque density,varies_by,Risk_Factor,olfactory areas,斑块密度在嗅觉区域风险因素中有所不同
<Brain_Region,cortical subplate,has_low_plaque_density,Pathological_Change,amyloid plaques,皮质下板具有低淀粉样斑块密度>
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Imaging_Method,STP imaging,detects,Pathological_Change,plaque deposition,STP成像用于检测斑块沉积
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,affects,Brain_Region,brainstem nuclei,阿尔茨海默病影响脑干核
Disease,Alzheimer's disease,affects,Brain_Region,hippocampal formation,阿尔茨海默病影响海马体
Pathological_Change,plaque density,varies_by,Disease,Alzheimer's disease,斑块密度在阿尔茨海默病中有所不同
Pathological_Change,plaque density,varies_by,Risk_Factor,automated segmentation,斑块密度在自动分割方法风险因素中有所不同
Pathological_Change,plaque density,varies_by,Risk_Factor,MMSE,斑块密度在简易精神状态检查风险因素中有所不同
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Pathological_Change,plaque density,varies_by,Risk_Factor,hippocampus,斑块密度在海马体风险因素中有所不同
<Disease,Alzheimer's disease,affects,Brain_Region,olfactory areas,阿尔茨海默病影响嗅觉区域>
<Protein,tau,forms,Pathological_Change,tau tangles,tau蛋白形成tau蛋白缠结>
<Gene,PS1,associated_with,Disease,Alzheimer's disease,PS1基因与阿尔茨海默病相关>
Pathological_Change,plaque density,varies_by,Risk_Factor,donepezil,斑块密度在多奈哌齐治疗风险因素中有所不同
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
<Disease,Alzheimer's disease,affects,Brain_Region,cortical subplate,阿尔茨海默病影响皮质下板>
Pathological_Change,plaque density,varies_by,Brain_Region,olfactory areas,斑块密度在嗅觉区域有所不同
Pathological_Change,plaque density,varies_by,Gene,APOE4,斑块密度在APOE4基因中有所不同
Research_Method,automated segmentation,quantifies,Biomarker,plaque count,自动分割方法用于量化斑块数量
Imaging_Method,serial 2-photon tomography,detects,Pathological_Change,plaque distribution,连续双光子断层扫描用于检测斑块分布
Pathological_Change,plaque density,varies_by,Risk_Factor,disease progression,斑块密度在疾病进展风险因素中有所不同
Pathological_Change,plaque density,varies_by,Imaging_Method,serial 2-photon tomography,斑块密度在连续双光子断层扫描中有所不同
<Research_Method,high-throughput imaging,analyzes,Pathological_Change,amyloid plaques,高通量成像分析淀粉样斑块>
<Brain_Region,olfactory areas,has_low_plaque_density,Pathological_Change,amyloid plaques,嗅觉区域具有低淀粉样斑块密度>
Pathological_Change,plaque density,varies_by,Risk_Factor,Alzheimer's disease,斑块密度在阿尔茨海默病风险
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau tangles,阿尔茨海默病的病理改变包括tau蛋白缠结>
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,affects,Brain_Region,cerebellum,阿尔茨海默病影响小脑
Research_Method,automated segmentation,quantifies,Biomarker,plaque density,自动分割方法用于量化斑块密度
<Imaging_Method,serial two-photon tomography,detects,Pathological_Change,tau tangles,连续双光子断层扫描检测tau蛋白缠结>
Pathological_Change,plaque deposition,affects,Brain_Region,isocortex,斑块沉积影响大脑皮层
<Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关>
Pathological_Change,plaque density,varies_by,Protein,amyloid-beta,斑块密度在淀粉样蛋白中有所不同
Pathological_Change,plaque deposition,affects,Brain_Region,cerebellum,斑块沉积影响小脑
Disease,Alzheimer's disease,affects,Brain_Region,isocortex,阿尔茨海默病会影响大脑皮层
Pathological_Change,plaque deposition,affects,Brain_Region,brainstem nuclei,斑块沉积影响脑干核
Pathological_Change,plaque density,varies_by,Risk_Factor,age,斑块密度在年龄风险因素中有所不同
Pathological_Change,plaque density,varies_by,Treatment,donepezil,斑块密度在多奈哌齐治疗中有所不同
Pathological_Change,plaque density,varies_by,Risk_Factor,Alzheimer's disease,斑块密度在阿尔茨海默病风险因素中有所不同
Pathological_Change,plaque density,varies_by,Brain_Region,cortical subplate,斑块密度在皮质下板区域有所不同
