Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Stage,AD progression,affects,Biomarker,GSH,阿尔茨海默病进展导致谷胱甘肽水平降低
Clinical_Test,ELISA,measures,Biomarker,Cys,ELISA用于测量半胱氨酸水平
Treatment,VB 6,reverses,Biomarker,Hcy,VB 6 逆转同型半胱氨酸水平异常
Biomarker,homocysteine,induces,Pathological_Change,reactive oxygen species,同型半胱氨酸诱导活性氧生成
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Research_Method,Probe 1,detects,Biomarker,GSH,Probe 1用于检测谷胱甘肽水平
Treatment,vitamin B6,ameliorates,Biomarker,homocysteine,维生素B6补充可改善同型半胱氨酸异常上调
Biomarker,GSH,decreases_in,Disease,Alzheimer's disease,谷胱甘肽水平在阿尔茨海默病中降低
Clinical_Test,ELISA,measures,Biomarker,GSH,ELISA用于测量谷胱甘肽水平
Biomarker,Cys,decreases_in,Disease,Alzheimer's disease,半胱氨酸水平在阿尔茨海默病中降低
Treatment,VB 6,reverses,Biomarker,GSH,VB 6 逆转谷胱甘肽水平异常
Biomarker,homocysteine,increases_risk_of,Disease,Alzheimer's disease,高同型半胱氨酸水平是阿尔茨海默病的风险因素
Biomarker,Hcy,accumulates_in,Brain_Region,brain,同型半胱氨酸在大脑中积累
Treatment,VB 6,decreases,Biomarker,Hcy,VB 6治疗会降低同型半胱氨酸水平
Imaging_Method,confocal imaging,detects,Biomarker,Cys,共聚焦成像用于检测半胱氨酸水平
Imaging_Method,confocal imaging,detects,Biomarker,Hcy,共聚焦成像用于检测同型半胱氨酸水平
Biomarker,homocysteine,detected_in,Research_Method,fluorescence confocal microscopy,荧光共聚焦显微镜用于检测同型半胱氨酸
Disease,Alzheimer's disease,has_biomarker,Biomarker,Hcy,同型半胱氨酸是阿尔茨海默病的有效生物标志物
Research_Method,Probe 1,detects,Biomarker,Cys,Probe 1用于检测半胱氨酸水平
Treatment,VB 6,slows,Clinical_Manifestation,cognitive decline,VB 6 减缓认知功能下降
Biomarker,Hcy,accumulates_in,Brain_Region,hippocampus,同型半胱氨酸在海马体中积累
Biomarker,homocysteine,detected_in,Clinical_Test,cerebrospinal fluid,脑脊液中同型半胱氨酸浓度在阿尔茨海默病患者中升高
Biomarker,homocysteine,correlates_with,Biomarker,glutathione,同型半胱氨酸与谷胱甘肽水平变化相关
Research_Method,Probe 1,detects,Biomarker,Hcy,探针1用于检测同型半胱氨酸水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,homocysteine,同型半胱氨酸是阿尔茨海默病的重要生物标志物
Biomarker,homocysteine,detected_by,Research_Method,multi-signal fluorescent probe,多信号荧光探针用于实时监测同型半胱氨酸
Biomarker,homocysteine,detected_in,Research_Method,Probe 1,探针1用于检测同型半胱氨酸、半胱氨酸和谷胱甘肽水平
Protein,Aβ 1-42,increases,Biomarker,Hcy,Aβ 1-42蛋白会增加同型半胱氨酸水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,Cys,半胱氨酸水平异常与阿尔茨海默病病理相关
Clinical_Test,ELISA,detects,Biomarker,GSH,ELISA用于检测谷胱甘肽水平
Biomarker,homocysteine,affects,Brain_Region,hippocampus,同型半胱氨酸水平升高导致海马体神经元损伤
Research_Method,Probe 1,detects,Biomarker,Hcy,Probe 1用于检测同型半胱氨酸水平
Imaging_Method,confocal microscope,detects,Biomarker,GSH,共聚焦显微镜用于检测谷胱甘肽水平
