Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,associated_with,Risk_Factor,hypertension,阿尔茨海默病与高血压风险因素相关
Disease,Alzheimer's disease,associated_with,Research_Method,differences between AD and PD,阿尔茨海默病与阿尔茨海默病和帕金森病之间的差异研究方法相关
Disease,Alzheimer's disease,associated_with,Protein,tau,阿尔茨海默病与tau蛋白相关
Disease,Alzheimer's disease,shows,Pathological_Change,increased Brain-EAD,阿尔茨海默病患者表现出脑年龄偏差增加
Disease,Alzheimer's disease,associated_with,Research_Method,pathological similarities,阿尔茨海默病与病理相似性研究方法相关
Disease,Alzheimer's disease,associated_with,Clinical_Test,brain estimated age difference,阿尔茨海默病与脑年龄差异评估相关
Disease,Alzheimer's disease,affects,Brain_Region,white matter,阿尔茨海默病影响白质区域
Disease,Alzheimer's disease,associated_with,Research_Method,aging,阿尔茨海默病与衰老研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,voxel intensities,阿尔茨海默病与体素强度研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,schizophrenia,阿尔茨海默病与精神分裂症研究方法相关
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,affects,Brain_Region,substantia nigra,阿尔茨海默病影响黑质区域
Disease,Alzheimer's disease,associated_with,Research_Method,brain maturation,阿尔茨海默病与脑成熟研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,DARTEL template,阿尔茨海默病与DARTEL模板研究方法相关
Clinical_Test,MDS-UPDRS,evaluates,Clinical_Manifestation,Parkinson's symptoms,运动障碍协会统一帕金森病评定量表用于评估帕金森病症状
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,associated_with,Research_Method,genetic similarities,阿尔茨海默病与遗传相似性研究方法相关
Disease,Alzheimer's disease,correlates_with,Clinical_Manifestation,MDS-UPDRS Part I,阿尔茨海默病与运动障碍协会统一帕金森病评定量表第一部分相关
Disease,Alzheimer's disease,associated_with,Research_Method,tumor necrosis factor levels,阿尔茨海默病与肿瘤坏死因子水平研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,early diagnosis,阿尔茨海默病与早期诊断研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,neuroimaging studies,阿尔茨海默病与神经影像学研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,lifestyle risk factors,阿尔茨海默病与生活方式风险因素研究方法相关
Disease,Alzheimer's disease,associated_with,Imaging_Method,gray matter models,阿尔茨海默病与灰质模型相关
Disease,Alzheimer's disease,associated_with,Research_Method,10-fold cross-validation,阿尔茨海默病与10折交叉验证研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,anatomical MRI data,阿尔茨海默病与解剖MRI数据研究方法相关
Disease,Alzheimer's disease,associated_with,Research_Method,preterm-born adolescents,阿尔茨海默病与早产青少年研究方法相关
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,associated_with,Imaging_Method,white matter models,阿尔茨海默病与白质模型相关
Clinical_Test,UPSIT,evaluates,Clinical_Manifestation,olfactory function,嗅觉识别测试用于评估嗅觉功能
Disease,Alzheimer's disease,associated_with,Imaging_Method,T1-weighted MRI,阿尔茨海默病与T1加权核磁共振成像方法相关
Disease,Alzheimer's disease,has_higher_biomarker_value_than,Disease,Parkinson's disease,阿尔茨海默病的Brain-EAD值显著高于帕金森病
Disease,Alzheimer's disease,associated_with,Clinical_Test,GDS,阿尔茨海默病与老年抑郁量表相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,associated_with,Clinical_Test,MMSE,阿尔茨海默病与简易精神状态检查相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal loss,阿尔茨海默病与神经元丢失相关
