Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,psychological abnormalities,氨苄青霉素处理导致大鼠的生理和心理异常>
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid plaques,阿尔茨海默病与淀粉样斑块的形成有关
<Disease,Alzheimer's disease,associated_with,Pathological_Change,brain amyloidosis,脑淀粉样变性患者血液中促炎细胞因子水平升高>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,mTOR signaling pathway upregulation,mTOR信号通路上调在阿尔茨海默病主要病理过程中起重要作用>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive function improvement,益生菌补充剂对链脲佐菌素诱导的糖尿病大鼠模型的认知功能有有益影响>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,confusion,头孢吡肟可导致意识混乱>
Disease,Alzheimer's disease,associated_with,Pathological_Change,cytokine release,阿尔茨海默病与细胞因子释放有关
<Disease,Alzheimer's disease,treated_by,Treatment,rifampicin,利福平可降低阿尔茨海默病动物模型中的Aβ和炎症细胞因子水平>
Protein,TGFbeta,associated_with,Pathological_Change,neuroinflammation,TGFbeta与神经炎症有关
<Disease,Alzheimer's disease,associated_with,Pathological_Change,microglia activation,抗生素使用可增加阿尔茨海默病动物模型中的小胶质细胞激活>
<Disease,Alzheimer's disease,treated_by,Treatment,minocycline,米诺环素可减少阿尔茨海默病啮齿动物模型中的Aβ和小胶质细胞激活>
Protein,TNF-alpha,associated_with,Pathological_Change,neuroinflammation,TNF-alpha与神经炎症有关
<Disease,Alzheimer's disease,associated_with,Risk_Factor,Treg dysfunction,调节性T细胞功能不全增加从轻度认知障碍转化为阿尔茨海默病的风险>
Disease,Alzheimer's disease,associated_with,Pathological_Change,Aβ dyshomeostasis,阿尔茨海默病与Aβ稳态失调有关
<Disease,Alzheimer's disease,associated_with,Risk_Factor,antibiotic use,抗生素使用可能影响阿尔茨海默病的病程>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive function improvement,利福平可改善阿尔茨海默病动物模型的认知缺陷>
<Disease,Alzheimer's disease,associated_with,Biomarker,Aβ40 and Aβ42,阿尔茨海默病患者感染幽门螺杆菌后血清Aβ40和Aβ42水平升高>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,hippocampal BDNF reduction,糖皮质激素升高与海马BDNF减少相关，这是阿尔茨海默病病理的常见特征>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,major depression,抗生素使用与重度抑郁相关>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,altered mental status,头孢吡肟可导致精神状态改变>
<Disease,Alzheimer's disease,treated_by,Treatment,triple eradication antibiotic regimen,三联根除抗生素方案（奥美拉唑、克拉霉素和阿莫西林）可改善阿尔茨海默病患者的认知和功能状态参数>
<Disease,Alzheimer's disease,associated_with,Biomarker,bacterial lipopolysaccharide,阿尔茨海默病患者海马和颞叶中细菌脂多糖水平升高>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroinflammation,菌群失调可导致神经炎症状态>
Disease,Alzheimer's disease,affected_by,Risk_Factor,gut microbiota dysbiosis,肠道菌群失调是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Pathological_Change,synaptic dysfunction,阿尔茨海默病与突触功能障碍有关
<Disease,Alzheimer's disease,treated_by,Treatment,doxycycline and rifampin,多西环素和利福平联合使用可改善可能阿尔茨海默病和轻度至中度痴呆患者的认知功能>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,neurological disorders,抗生素使用与包括焦虑、恐慌发作、重度抑郁、精神病和谵妄在内的神经系统疾病相关>
<Disease,Alzheimer's disease,associated_with,Risk_Factor,age-related dysbiosis,年龄相关的菌群失调是阿尔茨海默病的风险因素>
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,dementia,阿尔茨海默病与痴呆症状有关
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal damage,阿尔茨海默病与神经元损伤有关
Disease,Alzheimer's disease,associated_with,Risk_Factor,gut dysbiosis,阿尔茨海默病与肠道菌群失调有关
Protein,interleukin-1,associated_with,Pathological_Change,neuroinflammation,白细胞介素-1与神经炎症有关
<Disease,Alzheimer's disease,associated_with,Risk_Factor,apolipoprotein E (ApoE)-4 allele,携带ApoE-4等位基因的个体在病毒感染时阿尔茨海默病转化风险增加>
Research_Method,preclinical studies,investigates,Disease,Alzheimer's disease,临床前研究用于探索阿尔茨海默病
Treatment,probiotics,increases,Protein,BDNF,益生菌增加脑源性神经营养因子表达
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,psychosis,抗生素使用与精神病相关>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive function improvement,雷帕霉素可改善阿尔茨海默病样病理和认知缺陷>
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症有关
Treatment,probiotics,contrasts,Pathological_Change,oxidative stress,益生菌对抗氧化应激
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,impairment of spatial memory,氨苄青霉素处理损害大鼠的空间记忆>
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结的形成有关
Disease,Alzheimer's disease,associated_with,Pathological_Change,vicious cycle between Aβ and microglia,阿尔茨海默病与Aβ和小胶质细胞之间的恶性循环有关
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive function improvement,米诺环素可改善阿尔茨海默病啮齿动物模型的认知缺陷>
Treatment,probiotics,reduces,Biomarker,Aβ plaque,益生菌减少阿尔茨海默病模型中的Aβ斑块
<Disease,Alzheimer's disease,treated_by,Treatment,probiotics,益生菌补充剂对链脲佐菌素诱导的糖尿病大鼠模型的突触活动和认知功能有有益影响>
<Disease,Alzheimer's disease,associated_with,Risk_Factor,Cytomegalovirus (CMV),巨细胞病毒是阿尔茨海默病的风险因素>
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,anxiety,抗生素使用与焦虑相关>
Risk_Factor,HSV1 virus,associated_with,Disease,Alzheimer's disease,HSV1病毒感染与阿尔茨海默病相关
Treatment,probiotics,stabilizes,Clinical_Manifestation,digestive pH,益生菌稳定消化系统pH值
<Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive deficits improvement,D-环丝氨酸可改善老年大鼠和阿尔茨海默病患者的认知缺陷>
<Disease,Alzheimer's disease,treated_by,Treatment,rapamycin,雷帕霉素可改善阿尔茨海默病样病理和认知缺陷>
