Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,mild cognitive impairment,may_convert_to,Disease,late-onset Alzheimer's disease,轻度认知障碍可能转化为晚发性阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic variants,遗传变异是阿尔茨海默病的风险因素
Clinical_Test,PRS,incorporates,Clinical_Test,APOE ε4 frequency analysis,多基因风险评分包含APOE ε4频率分析结果
Clinical_Test,PRS,predicts,Disease,MCI,多基因风险评分用于预测轻度认知障碍
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4 frequency,APOE ε4频率是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Research_Method,GWAS,identifies,Risk_Factor,genetic variants,全基因组关联研究用于识别遗传风险因素
Risk_Factor,genetic load,affects,Disease,LOAD,遗传负荷影响LOAD的发病和严重程度
Disease,late-onset Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4+,APOE ε4+是晚发性阿尔茨海默病的风险因素
Clinical_Test,PRS,incorporates,Clinical_Test,DNA quality assessment,多基因风险评分包含DNA质量评估结果
Clinical_Test,PRS,incorporates,Clinical_Test,genotype frequency analysis,多基因风险评分包含基因型频率分析结果
Clinical_Test,PRS,shows_difference,Clinical_Stage,MCI converters vs non-converters,PRS在MCI转化者和非转化者间显示差异
Disease,MCI,converts_to,Disease,LOAD,MCI可能转化为LOAD
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4,APOE ε4是阿尔茨海默病的风险因素
Disease,MCI,converts_to,Disease,Alzheimer's disease,轻度认知障碍可能转化为阿尔茨海默病
Gene,APOE,has_isoform,Risk_Factor,ε3,APOE基因的ε3型是中性且最常见的型
Clinical_Test,PRS,incorporates,Clinical_Test,SNP removal,多基因风险评分包含单核苷酸多态性去除结果
Clinical_Test,PRS,incorporates,Gene,APOE,PRS模型包含APOE基因信息
Clinical_Test,PRS,incorporates,Clinical_Test,heterozygosity analysis,多基因风险评分包含杂合性分析结果
Research_Method,ANOVA,analyzes,Clinical_Test,PRS,ANOVA用于分析PRS的显著性
Clinical_Test,PRS,incorporates,Clinical_Test,DNA extraction,多基因风险评分包含DNA提取结果
