Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,perirhinal cortex atrophy,阿尔茨海默病导致嗅周皮层萎缩
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurodegeneration in hippocampus,阿尔茨海默病导致海马体神经退行性变
Disease,Alzheimer's disease,has_risk_factor,Gene,APOE4,APOE4基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles in visual cortex,阿尔茨海默病导致视觉皮层神经纤维缠结
Protein,beta-amyloid,accumulates_in,Brain_Region,extrastriate cortex,β-淀粉样蛋白在纹外皮层堆积
Imaging_Method,MRI,detects,Pathological_Change,hippocampal atrophy,核磁共振成像用于检测海马体萎缩
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,hippocampal atrophy,阿尔茨海默病导致海马体萎缩
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,prolonged rod response latency,阿尔茨海默病患者在暗适应环境下表现出延长的杆反应潜伏期>
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,propagation of disease pathology,阿尔茨海默病导致疾病病理传播
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles in entorhinal and perirhinal cortex,阿尔茨海默病导致嗅皮层和嗅周皮层神经纤维缠结
Research_Method,Pearson correlation,analyzes,Relationship,ocular abnormalities and hippocampal volumes,皮尔逊相关分析用于分析眼部异常与海马体体积的关系
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,RNFL thinning,阿尔茨海默病导致视网膜神经纤维层变薄
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurodegeneration in entorhinal and perirhinal cortex,阿尔茨海默病导致嗅皮层和嗅周皮层神经退行性变
