Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,EGFR,interacts_with,Treatment,Paclitaxel,EGFR基因与紫杉醇治疗相互作用
Virus,Human herpes virus,interacts_with,Gene,CASP8,人类疱疹病毒与CASP8基因相互作用
Research_Method,Drug-Gene Interaction Database,identifies,Treatment,drug candidates,药物-基因相互作用数据库用于识别候选药物
Clinical_Test,blood gene validation,identifies,Gene,disease modulating genes,血液基因验证可识别疾病调节基因
Gene,SNCA,associated_with,Disease,Alzheimer's disease,SNCA基因与阿尔茨海默病相关
Gene,PIN1,associated_with,Disease,Alzheimer's disease,PIN1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,HCV infection,丙型肝炎病毒感染是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Protein,tau,tau蛋白与阿尔茨海默病的病理相关
Gene,APP,interacts_with,Protein,amyloid precursor protein,APP基因与淀粉样前体蛋白相互作用
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,EBV infection,EB病毒感染与阿尔茨海默病风险相关
Risk_Factor,EBV infection,associated_with,Clinical_Manifestation,cognitive decline,EB病毒感染与认知功能下降相关
Gene,GSK3B,interacts_with,Treatment,Lithium,GSK3B基因与锂盐治疗相互作用
Gene,IN genes,related_to,Pathological_Change,inflammation,炎症基因与炎症病理改变相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloidogenic APP processing,阿尔茨海默病伴随淀粉样前体蛋白的异常加工
Protein,amyloid-beta,induces,Pathological_Change,neuronal apoptosis,淀粉样蛋白诱导神经元凋亡
Gene,genetic markers,is_risk_factor_for,Disease,Alzheimer's disease,遗传标记是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary degeneration,阿尔茨海默病伴随神经纤维缠结的病理改变
Disease,Alzheimer's disease,associated_with,Risk_Factor,oxidative stress,阿尔茨海默病与氧化应激相关
Disease,Alzheimer's disease,associated_with,Risk_Factor,inflammation,阿尔茨海默病与炎症相关
Research_Method,systems biology approach,identifies,Treatment,potential drug candidates,系统生物学方法用于识别潜在的治疗药物
Clinical_Test,blood gene validation,identifies,Gene,predisposing genes,血液基因验证可识别易感基因
Research_Method,multi-target drugs,potentially_treats,Disease,Alzheimer's disease,多靶点药物可能对阿尔茨海默病更有效
Protein,Pin1,regulates,Protein,tau,Pin1蛋白调节tau蛋白的构象和功能
Gene,genetic markers,associated_with,Disease,Alzheimer's disease,遗传标记与阿尔茨海默病相关
Research_Method,combination therapies,potentially_treats,Disease,Alzheimer's disease,联合疗法可能对阿尔茨海默病更有效
Gene,MAPT,interacts_with,Protein,tau protein,MAPT基因与tau蛋白相互作用
Treatment,Lithium,inhibits,Gene,GSK3B,锂盐通过抑制GSK3B活性发挥神经保护作用
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Risk_Factor,HCV infection,causes,Pathological_Change,neuro-inflammation,丙型肝炎病毒感染导致神经炎症
Virus,Human papillomavirus,interacts_with,Gene,APP,人乳头瘤病毒与APP基因相互作用
Virus,Epstein-Barr virus,interacts_with,Gene,EGFR,EB病毒与EGFR基因相互作用
Virus,Human papillomavirus,interacts_with,Gene,APOE,人乳头瘤病毒与APOE基因相互作用
Disease,Alzheimer's disease,associated_with,Protein,amyloid-beta,淀粉样蛋白与阿尔茨海默病的病理相关
Virus,Human papillomavirus,interacts_with,Gene,EGFR,人乳头瘤病毒与EGFR基因相互作用
Disease,Alzheimer's disease,has_biomarker,Protein,amyloid precursor protein,阿尔茨海默病的生物标志物包括淀粉样前体蛋白
Protein,MAPT,interacts_with,Gene,Tau interacting genes,MAPT蛋白与Tau相互作用基因相关
Virus,Human herpes virus,interacts_with,Gene,APP,人类疱疹病毒与APP基因相互作用
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病表现为认知功能下降
Gene,APOE,associated_with,Disease,Alzheimer's disease,APOE基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_risk_factor,Gene,APOE4,APOE4基因是阿尔茨海默病的重要风险因素
Gene,APOE,interacts_with,Treatment,Simvastatin,APOE基因与他汀类药物辛伐他汀相互作用
Disease,Alzheimer's disease,has_biomarker,Protein,tau protein,阿尔茨海默病的生物标志物包括tau蛋白
Gene,AKT1,interacts_with,Treatment,Risperidone,AKT1基因与抗精神病药物利培酮相互作用
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,viral infections,病毒感染可能是阿尔茨海默病的潜在风险因素
Treatment,Simvastatin,upregulates,Protein,Klotho,辛伐他汀通过上调Klotho蛋白发挥神经保护作用
Gene,OS genes,related_to,Pathological_Change,oxidative stress,氧化应激基因与氧化应激病理改变相关
Protein,APP,interacts_with,Gene,APP interacting genes,APP蛋白与APP相互作用基因相关
Virus,hepatitis C virus,interacts_with,Gene,APOE,丙型肝炎病毒与APOE基因相互作用
Gene,AKT1,associated_with,Disease,Alzheimer's disease,AKT1基因与阿尔茨海默病相关
Gene,EGFR,associated_with,Disease,Alzheimer's disease,EGFR基因与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Gene,CASP8,associated_with,Disease,Alzheimer's disease,CASP8基因与阿尔茨海默病相关
Protein,tau,phosphorylated_by,Gene,GSK3B,tau蛋白被GSK3B基因编码的激酶磷酸化
Gene,GSK3B,associated_with,Disease,Alzheimer's disease,GSK3B基因与阿尔茨海默病相关
Virus,Human papillomavirus,interacts_with,Gene,CASP8,人乳头瘤病毒与CASP8基因相互作用
