Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,RNA-sequencing,analyzes,Biomarker,RNA transcripts,RNA测序用于分析RNA转录物
Pathological_Change,BBB breakdown,leads_to,Pathological_Change,neurodegeneration,血脑屏障破坏导致神经退行性变
Gene,SLC16A2,associated_with,Disease,Allan-Herndon-Dudley syndrome,SLC16A2基因突变与Allan-Herndon-Dudley综合征相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,pericyte degeneration,阿尔茨海默病会导致周细胞退化
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Disease,Alzheimer's disease,associated_with,Pathological_Change,FDG uptake reduction,阿尔茨海默病与FDG摄取减少相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,brain atrophy,阿尔茨海默病与脑萎缩相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,preclinical AD,阿尔茨海默病与临床前AD相关
Protein,GLUT1,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病中GLUT1表达降低
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Research_Method,iPSCs,models,Disease,neurodegenerative disorders,诱导多能干细胞用于模拟神经退行性疾病
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,associated_with,Pathological_Change,GLUT1 reduction,阿尔茨海默病与GLUT1减少相关
Protein,LRP1,clears,Protein,amyloid-beta,LRP1蛋白清除淀粉样蛋白
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Pathological_Change,glucose uptake reduction,阿尔茨海默病与葡萄糖摄取减少相关
Imaging_Method,MRI,detects,Pathological_Change,blood-brain barrier dysfunction,核磁共振可以检测到血脑屏障功能障碍
Imaging_Method,PET,detects,Pathological_Change,amyloid-beta accumulation,PET可以检测到淀粉样蛋白的积累
Gene,APOE*ε3,reduces_risk_of,Disease,Alzheimer's disease,APOE*ε3等位基因降低阿尔茨海默病风险
Disease,Alzheimer's disease,associated_with,Pathological_Change,cerebrovascular disease,阿尔茨海默病与脑血管疾病相关
Treatment,L-DOPA,delivered_by,Protein,large neutral amino acid CMT transporter,L-DOPA通过大中性氨基酸CMT转运蛋白递送
Protein,α-synuclein,transports_across,Pathological_Change,BBB,α-突触核蛋白通过血脑屏障运输
Disease,Huntington's disease,has_pathological_change,Pathological_Change,huntingtin accumulation,亨廷顿病伴随亨廷顿蛋白积累
Disease,Alzheimer's disease,associated_with,Pathological_Change,immune response,阿尔茨海默病与免疫反应相关
Risk_Factor,lifestyle,increases_risk_of,Disease,Alzheimer's disease,生活方式是阿尔茨海默病的风险因素
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,impaired P-glycoprotein function,阿尔茨海默病会导致P-糖蛋白功能受损
Protein,thrombin,accumulates_in,Brain_Region,entorhinal cortex,凝血酶在内嗅皮层堆积
Gene,JAM3,associated_with,Disease,brain haemorrhages,JAM3基因突变与脑出血相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,cognitive decline,阿尔茨海默病与认知衰退相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,parieto-temporal cortex glucose uptake reduction,阿尔茨海默病与顶颞叶皮层葡萄糖摄取减少相关
Protein,RAGE,transports,Protein,amyloid-beta,RAGE蛋白负责将循环中的淀粉样蛋白重新运输到大脑
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE*ε4,APOE*ε4是阿尔茨海默病的主要遗传风险因素
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Protein,thrombin,leads_to,Pathological_Change,neurotoxicity,凝血酶导致神经毒性
Imaging_Method,DCE-MRI,detects,Pathological_Change,BBB breakdown,动态对比增强MRI可检测血脑屏障破坏
Disease,Alzheimer's disease,associated_with,Pathological_Change,cerebral microbleeds,阿尔茨海默病与脑微出血相关
Imaging_Method,PET,detects,Pathological_Change,tau accumulation,PET可以检测到tau蛋白的积累
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cellular infiltration,阿尔茨海默病会导致细胞浸润
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurodegeneration,阿尔茨海默病与神经退行性变相关
Treatment,focused ultrasound,opens,Pathological_Change,blood-brain barrier,聚焦超声可以暂时打开血脑屏障
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,blood-brain barrier breakdown,阿尔茨海默病会导致血脑屏障破坏
Protein,fibrinogen,accumulates_in,Brain_Region,prefrontal cortex,纤维蛋白原在前额叶皮层堆积
Pathological_Change,BBB breakdown,affects,Treatment,drug delivery,血脑屏障破坏影响药物递送
Imaging_Method,Verapamil-PET,assesses,Protein,P-glycoprotein,Verapamil-PET用于评估P-糖蛋白功能
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurovascular abnormalities,阿尔茨海默病与神经血管异常相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,microbleeds,阿尔茨海默病与微出血相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurovascular coupling dysfunction,阿尔茨海默病与神经血管耦合功能障碍相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,cognitive impairment,阿尔茨海默病与认知障碍相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid plaque burden,阿尔茨海默病与淀粉样斑块负担相关
Pathological_Change,microbleeds,seen_in,Disease,Parkinson's disease,帕金森病中可见微出血
Disease,Alzheimer's disease,associated_with,Risk_Factor,pollution,污染是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,endothelial cell degeneration,阿尔茨海默病会导致内皮细胞退化
Disease,Parkinson's disease,has_pathological_change,Pathological_Change,α-synuclein accumulation,帕金森病伴随α-突触核蛋白积累
Pathological_Change,pericyte degeneration,affects,Brain_Region,cortex,周细胞退化影响大脑皮层
Gene,PDGFRβ,associated_with,Disease,primary familial brain calcification,PDGFRβ基因突变与原发性家族性脑钙化相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,BBB breakdown,阿尔茨海默病与血脑屏障破坏相关
Gene,ABCB1,encodes,Protein,P-glycoprotein,ABCB1基因编码P-糖蛋白
