Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Biomarker,27-hydroxycholesterol,indicates,Clinical_Manifestation,reduced glucose metabolism,27-羟基胆固醇是葡萄糖代谢减少的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,cholesterol depletion,阿尔茨海默病与胆固醇耗竭相关
Protein,27-OHC,regulates,Protein,ApoE,27-羟基胆固醇调节ApoE的表达
Protein,24-OHC,regulates,Protein,ABCA1,24-羟基胆固醇调节ABCA1的表达
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,altered synaptic formation,阿尔茨海默病与突触形成改变相关
Protein,27-OHC,regulates,Protein,ABCG1,27-羟基胆固醇调节ABCG1的表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,BVR-A,mediates,Clinical_Manifestation,insulin resistance,BVR-A介导胰岛素抵抗
Disease,Alzheimer's disease,associated_with,Pathological_Change,hyperphosphorylation of tau,阿尔茨海默病与tau蛋白的过度磷酸化相关
Disease,Alzheimer's disease,associated_with,Brain_Region,hippocampus,阿尔茨海默病与海马体相关
Protein,tau,undergoes,Pathological_Change,phosphorylation,tau蛋白发生磷酸化
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal death,阿尔茨海默病与神经元死亡相关
Protein,27-OHC,increases,Pathological_Change,Aβ plaques,27-羟基胆固醇增加淀粉样蛋白斑块
Protein,24-OHC,promotes,Pathological_Change,oxidative stress,24-羟基胆固醇促进氧化应激
Protein,27-OHC,impacts,Pathological_Change,pyroptosis,27-羟基胆固醇影响细胞焦亡
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体功能
Disease,Alzheimer's disease,associated_with,Biomarker,phospho-IRS1 (Ser616),磷酸化IRS1 (Ser616)是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,reduced cholesterol synthesis,阿尔茨海默病与胆固醇合成减少相关
Disease,Alzheimer's disease,associated_with,Biomarker,HO-1,HO-1是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,dysregulation of cholesterol homeostasis,阿尔茨海默病与胆固醇稳态失调相关
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,altered synaptic function,阿尔茨海默病与突触功能改变相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,altered autophagy,阿尔茨海默病与自噬改变相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,24-OHC,promotes,Pathological_Change,neuroinflammation,24-羟基胆固醇促进神经炎症
Disease,Alzheimer's disease,associated_with,Pathological_Change,inflammation,阿尔茨海默病与炎症相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,astrocytic activation,阿尔茨海默病与星形胶质细胞激活相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,insulin resistance,阿尔茨海默病与胰岛素抵抗相关
Gene,CYP27A1,affects,Biomarker,27-OHC levels,CYP27A1基因表达影响27-OHC水平
Protein,27-OHC,impacts,Pathological_Change,lysosomal membrane permeabilization,27-羟基胆固醇影响溶酶体膜通透性
Pathological_Change,neuroinflammation,contributes_to,Disease,Alzheimer's disease,神经炎症是阿尔茨海默病的病理改变之一
Disease,Alzheimer's disease,associated_with,Pathological_Change,altered synaptic activity,阿尔茨海默病与突触活动改变相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,altered synaptic transmission,阿尔茨海默病与突触传递改变相关
Protein,LRP1,participates_in,Pathological_Change,Aβ metabolism,LRP1参与Aβ代谢
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive decline,阿尔茨海默病与认知功能下降相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,altered synaptic signaling,阿尔茨海默病与突触信号传导改变相关
