Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging population,老龄化是阿尔茨海默病的重要风险因素
Clinical_Test,CSF analysis,measures,Biomarker,pTau,脑脊液分析可测量磷酸化Tau蛋白
Treatment,multidomain intervention,includes,Clinical_Test,cognitive tests,多领域干预包括认知测试
Disease,Alzheimer's disease,has_stage,Clinical_Stage,prodromal phase,阿尔茨海默病的前驱期可持续长达10年
Clinical_Test,CSF analysis,measures,Biomarker,Abeta 1-42,脑脊液分析可测量Abeta 1-42
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_biomarker,Biomarker,neurodegeneration,神经退行性变是阿尔茨海默病的生物标志物
Clinical_Test,cognitive tests,evaluates,Clinical_Manifestation,cognitive function,认知测试评估认知功能
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,modifiable lifestyle factors,可改变的生活方式因素是阿尔茨海默病的风险因素
Treatment,multidomain intervention,includes,Treatment,cardiovascular risk management,多领域干预包括心血管风险管理
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Disease,Alzheimer's disease,has_treatment,Treatment,Solanezumab,Solanezumab是用于阿尔茨海默病治疗的单克隆抗体
Imaging_Method,PET,detects,Pathological_Change,amyloid plaques,PET可检测淀粉样斑块
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid,阿尔茨海默病与淀粉样蛋白生物标志物相关
Imaging_Method,PET,detects,Pathological_Change,tau aggregation,PET可检测Tau蛋白聚集
Clinical_Test,CSF analysis,measures,Biomarker,Abeta 1-40,脑脊液分析可测量Abeta 1-40
Risk_Factor,amyloid deposition,increases_risk_of,Disease,Alzheimer's disease,淀粉样蛋白沉积增加阿尔茨海默病风险
Disease,Alzheimer's disease,has_biomarker,Biomarker,blood neurodegeneration,血液神经退行性变检测是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_prevention_method,Treatment,Mediterranean diet,地中海饮食是阿尔茨海默病的预防方法
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic risk,遗传风险是阿尔茨海默病的重要风险因素
Clinical_Test,CSF analysis,measures,Biomarker,tau,脑脊液分析可测量Tau蛋白
Clinical_Stage,Mild Cognitive Impairment,precedes,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的前期阶段
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low social activity,低社交活动是阿尔茨海默病的风险因素
Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆力丧失是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,poor sleep quality,睡眠质量差是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_prevention_method,Treatment,mental activity,脑力活动是阿尔茨海默病的预防方法
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cardiovascular diseases,心血管疾病是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,hypertension,高血压是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,depression,抑郁症是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_prevention_method,Treatment,social activity,社交活动是阿尔茨海默病的预防方法
Disease,Alzheimer's disease,has_imaging_method,Imaging_Method,Amyloid-PET,淀粉样蛋白PET用于检测阿尔茨海默病的病理变化
Disease,Alzheimer's disease,has_prevention_method,Treatment,healthy lifestyle,阿尔茨海默病的预防方法包括健康生活方式
Disease,Alzheimer's disease,has_prevention_method,Treatment,cardiovascular risk control,控制心血管风险是阿尔茨海默病的预防方法
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes mellitus,糖尿病是阿尔茨海默病的风险因素
Treatment,multidomain intervention,affects,Clinical_Manifestation,cognitive performance,多领域干预影响认知表现
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI可检测脑萎缩
Imaging_Method,FDG-PET,detects,Pathological_Change,reduced brain metabolism,FDG-PET可检测脑代谢降低
Disease,Alzheimer's disease,has_prevention_method,Treatment,physical exercise,体育锻炼是阿尔茨海默病的预防方法
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,western diet,西式饮食是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,淀粉样蛋白是阿尔茨海默病的核心病理生物标志物
Clinical_Manifestation,cognitive decline,is_symptom_of,Disease,Alzheimer's disease,认知能力下降是阿尔茨海默病的症状
Treatment,multidomain intervention,includes,Treatment,nutritional counseling,多领域干预包括营养咨询
Disease,Alzheimer's disease,has_prevention_method,Treatment,medication,阿尔茨海默病的预防方法包括药物治疗
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,excessive alcohol consumption,过量饮酒是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_treatment,Treatment,anti-amyloid treatment,抗淀粉样蛋白治疗是阿尔茨海默病的潜在治疗方法
Treatment,multidomain intervention,includes,Treatment,physical training,多领域干预包括体能训练
Research_Method,FINGER study,compares,Treatment,multidomain intervention,FINGER研究比较了多领域干预与对照组
Biomarker,amyloid-PET,indicates,Pathological_Change,amyloid accumulation,淀粉样PET显示淀粉样蛋白积累
Disease,Alzheimer's disease,has_prevention_method,Treatment,multidomain intervention,阿尔茨海默病的预防方法包括多领域干预
Research_Method,MAPT study,compares,Treatment,multidomain intervention,MAPT研究比较了多领域干预与对照组
Risk_Factor,tau aggregation,increases_risk_of,Disease,Alzheimer's disease,Tau蛋白聚集增加阿尔茨海默病风险
Protein,tau,aggregates_in,Brain_Region,brain,Tau蛋白在大脑中聚集
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,Tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,smoking,吸烟是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,physical inactivity,缺乏运动是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,increased dementia risk score,阿尔茨海默病的风险因素包括增加的痴呆风险评分
Disease,Alzheimer's disease,affects,Brain_Region,medial temporal lobe,阿尔茨海默病会影响内侧颞叶区域
Disease,Alzheimer's disease,has_research_method,Research_Method,A4-study,A4研究是评估抗淀粉样蛋白治疗效果的临床试验
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low mental activity,低脑力活动是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,blood amyloid,血液淀粉样蛋白检测是阿尔茨海默病的生物标志物
Research_Method,biomarker analysis,identifies,Risk_Factor,tau aggregation,生物标志物分析可识别Tau蛋白聚集
Disease,Alzheimer's disease,has_biomarker,Biomarker,Tau,Tau蛋白是阿尔茨海默病的核心病理生物标志物
Clinical_Test,amyloid-PET,detects,Biomarker,amyloid,淀粉样PET检测淀粉样蛋白生物标志物
Research_Method,biomarker analysis,identifies,Risk_Factor,amyloid deposition,生物标志物分析可识别淀粉样蛋白沉积
