Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,PS1,affects,Biomarker,protein stability,PS1突变影响蛋白质稳定性
Protein,amyloid-beta,is_produced_by,Protein,APP,淀粉样蛋白由APP蛋白切割产生
Protein,APP-C99,destabilizes,Pathological_Change,protein stability,APP-C99蛋白的突变导致蛋白质稳定性降低
Protein,PS1,affects,Biomarker,substrate optimization,PS1突变影响底物优化
Research_Method,mCSM Stability,calculates,Pathological_Change,protein stability,mCSM Stability方法用于计算蛋白质稳定性
Disease,Alzheimer's disease,affects,Protein,APP-C99,阿尔茨海默病影响APP-C99蛋白质的稳定性
Protein,PS1,interacts_with,Protein,γ-secretase,PS1与γ-secretase相互作用
Protein,APP-C99,affects,Biomarker,substrate binding,APP-C99突变影响底物结合
Protein,PS1,affects,Biomarker,Aβ peptides,PS1突变影响Aβ肽的产生
Protein,γ-secretase,consists_of,Protein,Nicastrin,γ-分泌酶包含Nicastrin亚基
Protein,PS1,affects,Biomarker,substrate binding stability,PS1突变影响底物结合稳定性
Protein,PS1,affects,Biomarker,enzyme activity,PS1突变影响酶活性
Protein,PS1,affects,Biomarker,enzyme-substrate interaction,PS1突变影响酶-底物相互作用
Protein,APP-C99,affects,Biomarker,substrate binding energetics,APP-C99突变影响底物结合能量学
Protein,γ-secretase,cleaves,Protein,APP-C99,γ-secretase切割APP-C99
Protein,PS1,affects,Biomarker,substrate binding flexibility,PS1突变影响底物结合灵活性
Protein,PS1,affects,Biomarker,substrate retention time,PS1突变影响底物保留时间
Protein,PS1,has_mutation,Pathological_Change,pathogenic mutations,PS1存在致病性突变
Pathological_Change,protein stability,is_reduced_by,Mutation,APP-C99,APP-C99突变降低蛋白质稳定性
Protein,PS1,affects,Biomarker,substrate binding geometry,PS1突变影响底物结合几何
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,老龄化是阿尔茨海默病的风险因素
Protein,APP-C99,affects,Pathological_Change,substrate binding affinity,APP-C99蛋白的突变影响底物结合亲和力
Protein,PS1,affects,Biomarker,substrate cleavage,PS1突变影响底物切割
Protein,PS1,destabilizes,Pathological_Change,protein stability,PS1蛋白的突变导致蛋白质稳定性降低
Protein,PS1,affects,Pathological_Change,enzyme activity,PS1蛋白的突变影响酶活性
Protein,APP-C99,affects,Biomarker,substrate localization,APP-C99突变影响底物定位
Protein,APP-C99,is_cleaved_to,Protein,amyloid-beta,APP-C99片段被切割为淀粉样蛋白
Protein,APP-C99,affects,Biomarker,substrate binding stability,APP-C99突变影响底物结合稳定性
Protein,APP-C99,affects,Biomarker,binding affinity,APP-C99突变影响与γ-secretase的结合亲和力
Protein,APP-C99,affects,Biomarker,substrate cleavage,APP-C99突变影响底物切割
Protein,APP-C99,affects,Biomarker,substrate binding capacity,APP-C99突变影响底物结合能力
Protein,PS1,affects,Biomarker,substrate binding orientation,PS1突变影响底物结合方向
Protein,APP-C99,affects,Biomarker,Aβ42/Aβ40 ratio,APP-C99蛋白的突变影响Aβ42/Aβ40比值
Disease,Alzheimer's disease,affects,Protein,PS1,阿尔茨海默病影响PS1蛋白质的稳定性
Protein,PS1,affects,Biomarker,Aβ42/Aβ40 ratio,PS1蛋白的突变影响Aβ42/Aβ40比值
Protein,APP-C99,affects,Biomarker,protein stability,APP-C99突变影响蛋白质稳定性
Protein,γ-secretase,has_state,Pathological_Change,holo-state,γ-分泌酶存在底物结合的holo状态
Protein,APP-C99,affects,Biomarker,substrate binding geometry,APP-C99突变影响底物结合几何
Protein,APP-C99,affects,Pathological_Change,substrate affinity,APP-C99蛋白的突变影响底物亲和力
Protein,PS1,affects,Biomarker,substrate interaction,PS1突变影响底物相互作用
Pathological_Change,Aβ42,increases_ratio_of,Biomarker,Aβ42/Aβ40,Aβ42增加Aβ42/Aβ40比例
Biomarker,Aβ42/Aβ40 ratio,correlates_with,Pathological_Change,protein stability,Aβ42/Aβ40比值与蛋白质稳定性相关
Protein,PS1,affects,Biomarker,substrate binding site,PS1突变影响底物结合位点
Protein,APP-C99,affects,Biomarker,substrate optimization,APP-C99突变影响底物优化
Research_Method,FoldX,analyzes,Pathological_Change,protein stability,FoldX方法用于分析蛋白质稳定性
Protein,PS1,affects,Biomarker,KM of γ-secretase,PS1突变影响γ-secretase的KM值
Protein,APP-C99,affects,Biomarker,enzyme activity,APP-C99突变影响酶活性
Protein,APP-C99,affects,Biomarker,substrate binding pocket,APP-C99突变影响底物结合口袋
Protein,γ-secretase,has_state,Pathological_Change,apo-state,γ-分泌酶存在无底物结合的apo状态
Protein,γ-secretase,consists_of,Protein,APH-1,γ-分泌酶包含APH-1亚基
