Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,PI3K,affects,Pathological_Change,insulin signaling pathways,PI3K蛋白影响胰岛素信号通路
Brain_Region,cortex,affected_by,Pathological_Change,amyloid lesion,大脑皮层受到淀粉样病变的影响
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,Morris water maze test,evaluates,Clinical_Manifestation,spatial memory,莫里斯水迷宫测试用于评估空间记忆
Research_Method,ELISA,measures,Biomarker,glutamate/GABA ratio,ELISA用于测量谷氨酸/GABA比值
Research_Method,immunohistochemistry,analyzes,Protein,protein expression,免疫组化用于分析蛋白质表达
Clinical_Test,passive avoidance test,assesses,Clinical_Manifestation,cognitive function,被动回避测试用于评估认知功能
<Protein,PI3K,decreases_in,Brain_Region,brain,PI3K蛋白在大脑中的表达减少>
Gene,APP,increases_risk_of,Disease,Alzheimer's disease,APP基因增加阿尔茨海默病的风险
Clinical_Test,open field test,evaluates,Clinical_Manifestation,neuropsychiatric changes,开放场测试用于评估神经精神变化
<Neurotransmitter,glutamate,decreases_in,Brain_Region,brain,谷氨酸在大脑中的浓度减少>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病会导致认知功能障碍
Protein,PI3K,decreased_in,Brain_Region,cortex,PI3K蛋白在大脑皮层中的表达减少
Imaging_Method,H&E staining,detects,Pathological_Change,neuropathy,H&E染色用于检测神经病变
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能>
Brain_Region,hippocampus,affected_by,Pathological_Change,amyloid lesion,海马体受到淀粉样病变的影响
<Pathological_Change,amyloid plaques,increases_in,Brain_Region,brain,淀粉样斑块在大脑中增加>
<Neurotransmitter,GABA,increases_in,Brain_Region,brain,GABA在大脑中的浓度增加>
Clinical_Test,Morris water maze,assesses,Clinical_Manifestation,spatial learning and memory,莫里斯水迷宫测试用于评估空间学习和记忆能力
Research_Method,real-time PCR,measures,Gene,PI3K,实时PCR用于测量PI3K基因的表达
<Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险>
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域>
Imaging_Method,HE staining,detects,Pathological_Change,amyloid lesion,HE染色用于检测淀粉样病变
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状之一是认知功能下降
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩>
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
Imaging_Method,immunohistochemistry,detects,Pathological_Change,amyloid lesions,免疫组化用于检测淀粉样病变
<Protein,Akt,decreases_in,Brain_Region,brain,Akt蛋白在大脑中的表达减少>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Clinical_Test,passive avoidance test,evaluates,Clinical_Manifestation,learning ability,被动回避测试用于评估学习能力
<Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病>
Protein,Akt,affects,Pathological_Change,insulin signaling pathways,Akt蛋白影响胰岛素信号通路
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状是认知功能下降>
Research_Method,Western blotting,analyzes,Protein,protein expression,Western印迹用于分析蛋白质表达
Research_Method,Western blot,measures,Protein,Akt,Western blot用于测量Akt蛋白的表达
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病会导致记忆力丧失
Research_Method,Western blot,measures,Protein,PI3K,Western blot用于测量PI3K蛋白的表达
<Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆力丧失是阿尔茨海默病的症状>
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病会影响大脑皮层
<Risk_Factor,ice water,exacerbates,Disease,Alzheimer's disease,冰水加剧阿尔茨海默病的发展>
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid lesion,阿尔茨海默病与大脑中的淀粉样病变相关
<Pathological_Change,neuronal injury,increases_in,Brain_Region,hippocampus,海马体区域的神经元损伤增加>
Gene,PS1,increases_risk_of,Disease,Alzheimer's disease,PS1基因增加阿尔茨海默病的风险
Protein,Akt,decreased_in,Brain_Region,cortex,Akt蛋白在大脑皮层中的表达减少
Disease,Alzheimer's disease,affected_by,Risk_Factor,drinking water temperature,饮用水的温度可能影响阿尔茨海默病的进展
Research_Method,real-time PCR,measures,Gene,Akt,实时PCR用于测量Akt基因的表达
