Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,risperidone,affects,Clinical_Manifestation,freezing behavior,利培酮影响冻结行为
Treatment,risperidone,treats,Disease,Alzheimer's disease,利培酮用于治疗阿尔茨海默病
Treatment,risperidone,affects,Clinical_Manifestation,dehydration,利培酮影响脱水
Research_Method,Marble Burying Test,assesses,Clinical_Manifestation,anxiety,弹珠埋藏测试评估焦虑行为
Treatment,risperidone,affects,Clinical_Manifestation,lipid abnormalities,利培酮影响脂质异常
Gene,tauP301L,associated_with,Disease,Alzheimer's disease,tauP301L基因与阿尔茨海默病相关
Research_Method,3xTg-AD mice,models,Disease,Alzheimer's disease,3xTg-AD小鼠模型用于研究阿尔茨海默病
Treatment,risperidone,affects,Clinical_Manifestation,latency to cross intersection,利培酮影响穿越交叉口的延迟
Treatment,risperidone,affects,Clinical_Manifestation,frailty,利培酮影响虚弱
Treatment,risperidone,affects,Clinical_Manifestation,agitation,利培酮影响躁动症状
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Treatment,risperidone,treats,Disease,Alzheimer's disease,利培酮用于治疗阿尔茨海默病的神经精神症状
Risk_Factor,antipsychotic treatment,increases_risk_of,Disease,Alzheimer's disease,抗精神病药物治疗增加阿尔茨海默病风险
Treatment,risperidone,affects,Clinical_Manifestation,type 2 diabetes,利培
Treatment,risperidone,affects,Clinical_Manifestation,spontaneous alternation,利培酮影响自发交替行为
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deficits,阿尔茨海默病表现为认知缺陷
Treatment,risperidone,affects,Clinical_Manifestation,weight loss,利培酮导致体重减轻
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老增加阿尔茨海默病风险
Treatment,risperidone,affects,Clinical_Manifestation,vibrant tail behavior,利培酮影响尾巴振动行为
Treatment,risperidone,affects,Clinical_Manifestation,stress management,利培酮影响压力管理
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,brain atrophy,阿尔茨海默病伴随脑萎缩
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病患者常见的认知功能下降
Treatment,risperidone,affects,Clinical_Manifestation,life expectancy,利培酮影响预期寿命
Treatment,risperidone,affects,Clinical_Manifestation,body-face interaction,利培酮影响身体-面部互动
Gene,PS1M146V,associated_with,Disease,Alzheimer's disease,PS1M146V基因与阿尔茨海默病相关
Treatment,risperidone,affects,Clinical_Manifestation,emotional reactivity,利培酮影响情绪反应
Treatment,risperidone,affects,Clinical_Manifestation,homeostasis,利培酮影响体内平衡
Treatment,risperidone,affects,Clinical_Manifestation,paranoia,利培酮影响偏执症状
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Treatment,risperidone,affects,Clinical_Manifestation,exploratory activity,利培酮影响探索行为
Research_Method,Social interaction test,assesses,Clinical_Manifestation,social behavior,社交互动测试评估社交行为
Treatment,risperidone,affects,Clinical_Manifestation,cachexia,利培酮影响恶病质
Research_Method,Open-field test,assesses,Clinical_Manifestation,exploratory activity,旷场测试评估探索行为
