Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Nrf2,enhances,Protein,anti-apoptotic effects,Nrf2蛋白增强抗凋亡作用
Protein,Nrf2,enhances,Protein,anti-ER stress effects,Nrf2蛋白增强抗内质网应激作用
Research_Method,clinical_trial,evaluates,Treatment,phytochemicals,临床试验评估植物化学物质的疗效
Protein,Nrf2,enhances,Protein,anti-tau effects,Nrf2蛋白增强抗tau作用
Protein,Keap1,regulates,Pathological_Change,oxidative stress,Keap1调节氧化应激
Protein,Nrf2,attenuates,Pathological_Change,neurotoxicity,Nrf2减轻神经毒性
Protein,ARE,inhibits,Biomarker,IL,ARE抑制白细胞介素
Protein,Nrf2,attenuates,Clinical_Manifestation,cognitive decline,Nrf2减轻认知衰退
Protein,Nrf2,attenuates,Clinical_Manifestation,amyloidogenesis,Nrf2减轻淀粉样蛋白生成
Protein,Nrf2,attenuates,Pathological_Change,neuroinflammation,Nrf2减轻神经炎症
Protein,Nrf2,enhances,Protein,anti-neurotoxicity effects,Nrf2蛋白增强抗神经毒性作用
Protein,Nrf2,activates,Protein,SOD,Nrf2蛋白激活SOD蛋白的表达
Protein,Nrf2,inhibits,Protein,caspase-3,Nrf2蛋白抑制caspase-3的表达
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况>
Protein,Nrf2,enhances,Protein,mitochondrial membrane potential,Nrf2蛋白增强线粒体膜电位
Protein,Nrf2,attenuates,Clinical_Manifestation,inflammation,Nrf2减轻炎症
Disease,Alzheimer's disease,has_biomarker,Biomarker,Nrf2,Nrf2是阿尔茨海默病的生物标志物
Protein,ARE,attenuates,Clinical_Manifestation,inflammation,ARE减轻炎症
Protein,Nrf2,enhances,Protein,anti-LPS effects,Nrf2蛋白增强抗LPS作用
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,Nrf2,enhances,Protein,anti-NF-κB effects,Nrf2蛋白增强抗NF-κB作用
Protein,Nrf2,activates,Protein,GPx,Nrf2蛋白激活GPx蛋白的表达
Protein,Keap1,attenuates,Clinical_Manifestation,cognitive impairment,Keap1减轻认知障碍
Protein,Nrf2,enhances,Protein,learning ability,Nrf2蛋白增强学习能力
Protein,Nrf2,enhances,Protein,GSH,Nrf2蛋白增强GSH的水平
<Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块>
Protein,ARE,activates,Biomarker,SOD,ARE激活超氧化物歧化酶
Research_Method,pilot_study,evaluates,Treatment,secondary metabolites,试点研究评估植物次生代谢物的疗效
Disease,Alzheimer's disease,has_treatment,Treatment,melatonin,褪黑素是阿尔茨海默病的潜在治疗方法
Protein,Nrf2,enhances,Protein,antioxidant capacity,Nrf2蛋白增强抗氧化能力
Protein,Nrf2,enhances,Protein,anti-inflammatory effects,Nrf2蛋白增强抗炎作用
Protein,Nrf2,attenuates,Clinical_Manifestation,cognitive impairment,Nrf2减轻认知障碍
Protein,ARE,inhibits,Biomarker,TNF-α,ARE抑制肿瘤坏死因子α
<Protein,Keap1,regulates,Protein,Nrf2,Keap1调节Nrf2蛋白>
Protein,Nrf2,enhances,Protein,antioxidant effects,Nrf2蛋白增强抗氧化作用
Protein,Nrf2,enhances,Protein,spatial learning,Nrf2蛋白增强空间学习能力
Disease,Alzheimer's disease,has_treatment,Treatment,chitosan,壳聚糖是阿尔茨海默病的潜在治疗方法
Protein,Keap1,attenuates,Clinical_Manifestation,oxidative damage,Keap1减轻氧化损伤
Protein,ARE,regulates,Pathological_Change,oxidative stress,ARE调节氧化应激
Protein,Nrf2,inhibits,Protein,TNF-α,Nrf2蛋白抑制TNF-α的表达
<Treatment,quercetin,targets,Pathway,Nrf2/ARE,槲皮素靶向Nrf2/ARE途径>
Protein,Nrf2,enhances,Protein,anti-MDA effects,Nrf2蛋白增强抗MDA作用
Treatment,gypenoside XVII,attenuates,Pathological_Change,neurotoxicity,绞股蓝皂苷XVII减轻神经毒性
Protein,Nrf2,enhances,Protein,anti-microgliosis effects,Nrf2蛋白增强抗小胶质细胞增生作用
Protein,Nrf2,inhibits,Protein,NF-κB,Nrf2蛋白抑制NF-κB蛋白的表达
Research_Method,double-blind_placebo-controlled_study,evaluates,Treatment,anthocyanins,双盲安慰剂对照研究评估花青素的疗效
Protein,Nrf2,enhances,Protein,anti-IL-1β effects,Nrf2蛋白增强抗IL-1β作用
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症相关
Protein,ARE,inhibits,Biomarker,NF-κB,ARE抑制核因子κB
Protein,Nrf2,enhances,Protein,anti-ASK-1 effects,Nrf2蛋白增强抗ASK-1作用
Protein,Nrf2,attenuates,Pathological_Change,oxidative stress,Nrf2减轻氧化应激
Protein,Nrf2,enhances,Protein,anti-amyloidogenic effects,Nrf2蛋白增强抗淀粉样蛋白生成作用
Protein,Keap1,inhibits,Protein,Nrf2,Keap1抑制Nrf2
