Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,tau,is_hyperphosphorylated_in,Disease,Alzheimer's disease,阿尔茨海默病中tau蛋白异常过度磷酸化
Protein,TFEB,is_upregulated_by,Treatment,cinnamic acid,肉桂酸通过上调TFEB促进溶酶体生物合成
Research_Method,real-time PCR,measures,Gene,TFEB expression,实时PCR用于测量TFEB基因表达
Pathological_Change,amyloid plaque,is_reduced_by,Treatment,cinnamic acid,肉桂酸减少淀粉样斑块
Treatment,cinnamic acid,reduces,Pathological_Change,plaque deposition,肉桂酸减少斑块沉积
Imaging_Method,Transmission electron microscopy,monitors,Pathological_Change,autophagy,透射电子显微镜用于监测自噬
Clinical_Stage,5XFAD mice,models,Disease,Alzheimer's disease,5XFAD小鼠模型模拟阿尔茨海默病
Clinical_Test,Barnes maze,assesses,Clinical_Manifestation,spatial memory,Barnes迷宫用于评估空间记忆
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Clinical_Test,immunohistochemistry,detects,Pathological_Change,amyloid-beta plaques,免疫组化用于检测淀粉样蛋白斑块
Risk_Factor,PPARα-/-,affects,Treatment,cinnamic acid,PPARα缺失影响肉桂酸的治疗效果
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Clinical_Test,T maze,assesses,Clinical_Manifestation,memory,T迷宫测试用于评估记忆功能
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-beta plaque,阿尔茨海默病的病理改变包括淀粉样蛋白斑块的形成
Treatment,cinnamic acid,reduces,Pathological_Change,amyloid-beta plaque burden,肉桂酸治疗显著减少淀粉样蛋白斑块负担
Imaging_Method,electron microscopy,detects,Pathological_Change,lysosomes,电子显微镜用于检测溶酶体
Protein,PPARα,activates,Protein,TFEB,PPARα激活TFEB蛋白
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Protein,PPARα,activated_by,Treatment,cinnamic acid,肉桂酸激活PPARα蛋白
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病的生物标志物是淀粉样蛋白
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Clinical_Test,Barnes maze,assesses,Symptom,memory,Barnes迷宫测试用于评估记忆功能
Treatment,cinnamic acid,activates,Protein,PPARα,肉桂酸激活核激素受体PPARα
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,APP,is_cleaved_by,Protein,beta and gamma secretases,淀粉样前体蛋白被β和γ分泌酶切割
Research_Method,5XFAD mouse model,is_used_for,Research_Method,Alzheimer's disease research,5XFAD小鼠模型用于阿尔茨海默病研究
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测脑萎缩
Treatment,cinnamic acid,activates,Protein,PPARα,肉桂酸激活PPARα蛋白
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Gene,TFEB,upregulated_by,Treatment,cinnamic acid,肉桂酸上调TFEB基因表达
Protein,LAMP2,analyzed_by,Research_Method,immunoblot analysis,LAMP2蛋白通过免疫印迹分析进行检测
Research_Method,open field test,assesses,Clinical_Manifestation,locomotor activity,旷场实验用于评估运动活动
Protein,cathepsin B,degrades,Protein,amyloid-beta,组织蛋白酶B降解淀粉样蛋白
Protein,PPARα,required_for,Treatment,cinnamic acid,肉桂酸的治疗效果依赖于PPARα蛋白
Clinical_Test,Open field,assesses,Clinical_Manifestation,locomotor activity,开放场测试用于评估运动活动
Imaging_Method,thioflavin-S staining,detects,Pathological_Change,amyloid plaque,硫黄素S染色用于检测淀粉样斑块
Protein,Cathepsin B,degrades,Protein,amyloid-beta,组织蛋白酶B降解淀粉样蛋白
Treatment,cinnamic acid,improves,Symptom,memory,肉桂酸治疗改善记忆功能
Research_Method,T-maze,assesses,Clinical_Manifestation,memory,T迷宫用于评估记忆力
Treatment,cinnamic acid,improves,Clinical_Manifestation,memory,肉桂酸改善记忆力
Risk_Factor,PPARα deficiency,increases_risk_of,Disease,Alzheimer's disease,PPARα缺乏增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,is_treated_by,Treatment,cinnamic acid,肉桂酸对阿尔茨海默病具有治疗潜力
Protein,PPARα,is_activated_by,Treatment,cinnamic acid,肉桂酸是PPARα的配体
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Protein,TPP1,destabilizes,Protein,amyloid-beta,TPP1蛋白破坏淀粉样蛋白的稳定性
Clinical_Test,Barnes maze,assesses,Clinical_Manifestation,memory,Barnes迷宫测试用于评估记忆功能
Protein,TFEB,regulates,Pathological_Change,lysosomal biogenesis,TFEB蛋白调控溶酶体生物合成
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理改变包括神经纤维缠结的形成
Gene,TFEB,regulates,Pathological_Change,lysosomal biogenesis,TFEB基因调控溶酶体生物合成
Treatment,cinnamic acid,reduces,Pathological_Change,amyloid plaque,肉桂酸减少淀粉样斑块
Research_Method,thermal shift assay,analyzes,Protein,PPARα stability,热位移分析用于分析PPARα蛋白稳定性
