Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary pathology,阿尔茨海默病与神经纤维病理相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,P-tau 181,CSF中的P-tau 181是AD的已验证生物标志物>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,reactive astrogliosis,阿尔茨海默病与反应性星形胶质细胞增生相关>
<Disease,Alzheimer's disease,has_research_method,Research_Method,CRISPR/Cas9 technology,CRISPR/Cas9技术用于编辑iPSC衍生的小胶质细胞以研究AD风险基因的作用>
<Gene,APOE,associated_with,Pathological_Change,lymphatic dysfunction,APOE基因与淋巴功能障碍相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,microglial senescence,阿尔茨海默病与小胶质细胞衰老相关>
<Disease,Alzheimer's disease,affects,Brain_Region,parietal cortex,男性AD患者的顶叶皮层中CD68免疫反应性更高，表明吞噬活性更高>
<Gene,ECE2,associated_with,Disease,Alzheimer's disease,ECE2基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau-induced neuroinflammation,阿尔茨海默病与tau蛋白诱导的神经炎症相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta oligomers,阿尔茨海默病与淀粉样蛋白β寡聚体相关>
<Protein,Interleukin-1,associated_with,Pathological_Change,astrogliosis,白细胞介素-1与星形胶质细胞增生相关>
<Gene,CD33,associated_with,Disease,Alzheimer's disease,CD33基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune activation,阿尔茨海默病与神经免疫激活相关>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,female sex,女性患阿尔茨海默病的风险比男性高1.6-3倍>
<Disease,Alzheimer's disease,has_research_method,Research_Method,iPSC-derived CNS cell types,iPSC衍生的CNS细胞类型用于模拟AD中的Aβ积累和p-tau聚集>
<Clinical_Manifestation,T cell dysfunction,associated_with,Disease,Alzheimer's disease,T细胞功能障碍与阿尔茨海默病相关>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,immunosenescence,免疫衰老与AD的关系在人类中仍然不明确>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,GFAP,CSF中的GFAP是正在测试的免疫相关生物标志物>
<Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid deposition,阿尔茨海默病与淀粉样蛋白沉积相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid proteinopathy,阿尔茨海默病与淀粉样蛋白病变相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,T-tau,CSF中的T-tau是AD的已验证生物标志物>
<Brain_Region,perivascular spaces,affected_by,Pathological_Change,Aβ clearance,血管周围空间受Aβ清除影响>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失>
<Protein,HypF-N,affects,Clinical_Manifestation,immune response,HypF-N蛋白影响免疫反应>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau deposition,阿尔茨海默病与tau蛋白沉积相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,chronic vascular changes,阿尔茨海默病与慢性血管变化相关>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,reactive astrocytes,衰老大脑中特定脑区（如海马体和额叶皮层）存在反应性星形胶质细胞>
<Disease,Alzheimer's disease,has_research_method,Research_Method,CSF characterization,CSF表征是AD临床评估的重要组成部分>
<Brain_Region,cortex,affected_by,Pathological_Change,neurodegeneration,大脑皮层受神经退行性变影响>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau proteinopathy,阿尔茨海默病与tau蛋白病变相关>
<Protein,Aβ,cleared_by,Brain_Region,perivascular spaces,Aβ蛋白通过血管周围空间清除>
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能>
<Clinical_Manifestation,cognitive decline,associated_with,Disease,Alzheimer's disease,认知衰退与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid plaques,阿尔茨海默病与淀粉样斑块相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ 1-42,CSF中的Aβ 1-42是AD的已验证生物标志物>
<Disease,Alzheimer's disease,has_treatment,Treatment,non-steroidal anti-inflammatory drugs,长期使用非甾体抗炎药与AD发病率降低相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,astroglial atrophy,阿尔茨海默病与星形胶质细胞萎缩相关>
<Risk_Factor,neurovascular disease,increases_risk_of,Disease,Alzheimer's disease,神经血管疾病增加阿尔茨海默病的风险>
<Clinical_Manifestation,neuroinflammation,associated_with,Disease,Alzheimer's disease,神经炎症与阿尔茨海默病相关>
<Brain_Region,meninges,affected_by,Pathological_Change,lymphatic dysfunction,脑膜受淋巴功能障碍影响>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune axis dysfunction,阿尔茨海默病
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
<Protein,sTREM2,associated_with,Disease,Alzheimer's disease,sTREM2蛋白与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tauopathy,阿尔茨海默病与tau蛋白病变相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,sTREM2,CSF中的sTREM2是正在测试的免疫相关生物标志物>
<Disease,Alzheimer's disease,has_research_method,Research_Method,3D human neural cell culture,3D人类神经细胞培养模型用于模拟AD中的Aβ沉积和p-tau聚集>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune dysregulation,阿尔茨海默病与神经免疫失调相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune modulation,阿尔茨海默病与神经免疫调节相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune signaling,阿尔茨海默病与神经免疫信号传导相关>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,衰老是AD和其他神经退行性疾病的核心风险因素>
<Gene,TREM2,associated_with,Disease,Alzheimer's disease,TREM2基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta accumulation,阿尔茨海默病与淀粉样蛋白β积累相关>
<Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,chronic neuroinflammation,阿尔茨海默病与慢性神经炎症相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta-induced neuroinflammation,阿尔茨海默病与淀粉样蛋白β诱导的神经炎症相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau pathology,阿尔茨海默病与tau蛋白病理相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta plaques,阿尔茨海默病与淀粉样蛋白β斑块相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune interactions,阿尔茨海默病与神经免疫相互作用相关>
<Gene,ABI3,associated_with,Disease,Alzheimer's disease,ABI3基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta pathology,阿尔茨海默病与淀粉样蛋白β病理相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune communication,阿尔茨海默病与神经免疫通讯相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,BBB leakage,阿尔茨海默病与血脑屏障渗漏相关>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOEε4 haplotype,携带APOEε4单倍型的女性患MCI或AD的风险更高>
<Risk_Factor,obesity,increases_risk_of,Disease,Alzheimer's disease,肥胖增加阿尔茨海默病的风险>
<Protein,Aβ,accumulates_in,Brain_Region,brain,Aβ蛋白在大脑中异常堆积>
<Disease,Alzheimer's disease,has_treatment,Treatment,Aducanumab,Aducanumab是一种针对有毒Aβ寡聚体的人源单克隆抗体，已获得FDA加速批准>
<Gene,SORL1,associated_with,Disease,Alzheimer's disease,SORL1基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,has_research_method,Research_Method,PET scan,PET扫描使用TSPO或MAO-B配体检测小胶质细胞和星形胶质细胞活性>
<Disease,Alzheimer's disease,has_research_method,Research_Method,F-2-fluoro-2-deoxy-d-glucose-PET,F-2-fluoro-2-deoxy-d-glucose-PET用于功能成像，检测AD中的葡萄糖转运减少>
<Gene,ABCA7,associated_with,Disease,Alzheimer's disease,ABCA7基因与阿尔茨海默病相关>
<Gene,PLD3,associated_with,Disease,Alzheimer's disease,PLD3基因与阿尔茨海默病相关>
<Brain_Region,hippocampus,affected_by,Pathological_Change,neurodegeneration,海马体受神经退行性变影响>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune response,阿尔茨海默病与神经免疫反应相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroimmune axis dysfunction,阿尔茨海默病与神经免疫轴功能障碍相关>
<Disease,Alzheimer's disease,associated_with,Risk_Factor,aging,阿尔茨海默病与老化相关>
<Gene,MHC,associated_with,Disease,Alzheimer's disease,MHC基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau aggregation,阿尔茨海默病与tau蛋白聚集相关>
<Risk_Factor,diabetes,increases_risk_of,Disease,Alzheimer's disease,糖尿病增加阿尔茨海默病的风险>
<Gene,PLCG2,associated_with,Disease,Alzheimer's disease,PLCG2基因与阿尔茨海默病相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,synaptic loss,阿尔茨海默病与突触丢失相关>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,microglial morphology,AD患者死后顶叶皮层组织中的小胶质细胞形态存在性别差异>
<Risk_Factor,genetic variation,increases_risk_of,Disease,Alzheimer's disease,遗传变异增加阿尔茨海默病的风险>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,microglial senescence,人类小胶质细胞随年龄变化，AD小胶质细胞表现出激活形态和吞噬功能受损>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau pathology,女性AD患者中tau病理增加可能表现出更大的认知弹性>
<Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuritic plaques,阿尔茨海默病与神经炎性斑块相关>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,astrocyte senescence,AD患者额叶皮层中存在p16 INK4a阳性星形胶质细胞，表明星形胶质细胞衰老与散发性AD风险相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta aggregates,阿尔茨海默病与淀粉样蛋白β聚集体相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta fibrils,阿尔茨海默病与淀粉样蛋白β纤维相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,chronic inflammation,阿尔茨海默病与慢性炎症相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neurodegeneration,阿尔茨海默病与神经退行性变相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,YKL-40,CSF中的YKL-40是正在测试的免疫相关生物标志物>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,neuritic pathology,阿尔茨海默病与神经炎性病理相关>
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体>
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩>
