Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Risk_Factor,sex,affects,Pathological_Change,white matter development,性别影响白质发育
Treatment,deep brain stimulation,affects,Brain_Region,nucleus basalis of Meynert,深部脑刺激影响Meynert基底核
Treatment,deep brain stimulation,improves,Clinical_Manifestation,memory performance,深部脑刺激改善记忆表现
Treatment,deep brain stimulation,improves,Clinical_Manifestation,long-term memory,深部脑刺激改善长期记忆
Clinical_Test,Morris Water Maze,evaluates,Clinical_Manifestation,spatial memory,莫里斯水迷宫用于评估空间记忆
Brain_Region,fornix,connects_to,Brain_Region,hippocampus,穹窿与海马体相连
Treatment,deep brain stimulation,affects,Brain_Region,superior colliculus,深部脑刺激影响上丘区域
Brain_Region,fornix,connects_to,Brain_Region,fimbria,穹窿与伞状结构相连
Treatment,deep brain stimulation,affects,Protein,gene expression,深部脑刺激影响基因表达
Treatment,deep brain stimulation,affects,Protein,protein levels,深部脑刺激影响蛋白质水平
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory deficits,3xTg小鼠在4个月时出现记忆缺陷>
<Clinical_Stage,prodromal stage,followed_by,Treatment,Deep brain stimulation,深部脑刺激在阿尔茨海默病的前驱期进行随访>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,intracellular Aβ,3xTg小鼠在6个月时出现细胞内Aβ沉积>
Risk_Factor,sex,affects,Clinical_Manifestation,spatial memory,性别影响空间记忆表现
Treatment,deep brain stimulation,affects,Brain_Region,periaqueductal gray,深部脑刺激影响导水管周围灰质
Clinical_Test,Morris Water Maze,has_covariate,Clinical_Manifestation,trial number,莫里斯水迷宫试验次数作为协变量
<Disease,Alzheimer's disease,associated_with,Gene,PSEN1 M146V,PSEN1基因的M146V突变影响γ-分泌酶复合物的活性>
Treatment,deep brain stimulation,targets,Brain_Region,fornix,深部脑刺激针对穹窿区域进行治疗
Disease,Alzheimer's disease,affects,Brain_Region,Entorhinal Cortex,阿尔茨海默病影响内嗅皮层
Treatment,deep brain stimulation,improves,Clinical_Manifestation,cellular survival,深部脑刺激改善细胞存活率
Risk_Factor,sex,affects,Clinical_Manifestation,memory performance,性别影响记忆表现
Research_Method,Morris water maze,evaluates,Clinical_Manifestation,memory function,莫里斯水迷宫用于评估记忆功能
<Brain_Region,fornix,stimulated_by,Treatment,Deep brain stimulation,深部脑刺激针对穹窿区域>
Research_Method,longitudinal study,examines,Treatment,deep brain stimulation,纵向研究用于研究深部脑刺激
<Disease,Alzheimer's disease,associated_with,Gene,MAPT P301L,MAPT基因的P301L突变导致神经纤维缠结>
