Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Aβ,causes,Pathological_Change,calcium overload,淀粉样蛋白β导致细胞内钙超载
Research_Method,clinical trials,evaluates,Treatment,curcumin,临床试验评估姜黄素的疗效
Protein,Aβ,causes,Pathological_Change,memory decline,淀粉样蛋白β导致记忆力下降
Protein,GSK3β,phosphorylates,Protein,tau,GSK3β磷酸化tau蛋白
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,abnormal neurobehavior,阿尔茨海默病会导致神经行为异常
Protein,Aβ,causes,Pathological_Change,dysfunction,淀粉样蛋白β导致功能障碍
Disease,Alzheimer's disease,has_treatment,Treatment,NMDAR antagonists,NMDAR拮抗剂用于治疗阿尔茨海默病
Treatment,cannabinoid-based therapies,modulates,Protein,RyRs,基于大麻素的治疗可以调节RyRs蛋白
Protein,Aβ,causes,Pathological_Change,abnormal neuronal metabolism,淀粉样蛋白β导致神经元代谢异常
Risk_Factor,calcium homeostasis disorder,leads_to,Pathological_Change,abnormal synaptic plasticity,钙稳态失调导致突触可塑性异常
Risk_Factor,calcium homeostasis disorder,leads_to,Pathological_Change,Aβ deposition,钙稳态失调导致Aβ沉积
Protein,PS1,regulates,Pathological_Change,calcium signaling,PS1蛋白调节钙信号传导
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Treatment,aducanumab,removes,Pathological_Change,amyloid plaques,阿杜卡努单抗可以清除大脑中的淀粉样斑块
Treatment,calcium ion antagonists,reduces_risk_of,Disease,dementia,钙离子拮抗剂可以降低痴呆风险
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,Aβ,causes,Pathological_Change,neurofibrillary tangles,淀粉样蛋白β导致神经纤维缠结形成
Treatment,dietary energy restriction,delays,Clinical_Stage,aging process,饮食能量限制可以延缓衰老过程
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,Aβ,causes,Pathological_Change,neuronal structure damage,淀粉样蛋白β导致神经元结构损伤
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
