Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Biomarker,miR-146a,predicts,Disease,Alzheimer's disease,miR-146a水平可预测轻度认知障碍向阿尔茨海默病的转化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症相关
Biomarker,miR-146a,affects,Gene,MAPT,miR-146a调控MAPT基因的表达
Protein,miR-146a,regulates,Gene,target mRNAs,miR-146a通过调节靶基因mRNA的表达发挥作用
Protein,beta-amyloid,interacts_with,Gene,TLR2,β-淀粉样蛋白与TLR2基因编码的受体相互作用
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病表现为认知功能障碍
Biomarker,miR-146a,affects,Gene,FADD,miR-146a调控FADD基因的表达
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,sex,性别是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,miR-146a,miR-146a是阿尔茨海默病的潜在生物标志物
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Biomarker,miR-146a,affects,Gene,TLR2,miR-146a调控TLR2基因的表达
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,lifestyle factors,生活方式因素是阿尔茨海默病的风险因素
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Biomarker,miR-146a,correlates_with,Risk_Factor,age,miR-146a水平与年龄相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,environmental factors,环境因素是阿尔茨海默病的风险因素
Biomarker,miR-146a,correlates_with,Clinical_Manifestation,disease severity,miR-146a水平与疾病严重程度呈负相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,circulating miRNAs,循环miRNAs是阿尔茨海默病的潜在生物标志物
Risk_Factor,sex,influences,Biomarker,miR-146a,性别是影响miR-146a水平的因素
Biomarker,miR-146a,correlates_with,Clinical_Manifestation,disease severity,miR-146a水平与疾病严重程度相关
Biomarker,miR-146a,correlates_with,Risk_Factor,age,miR-146a水平与年龄呈正相关
Biomarker,miR-146a,affects,Gene,CXCR4,miR-146a调控CXCR4基因的表达
Research_Method,qRT-PCR,measures,Biomarker,miR-146a,定量实时聚合酶链反应用于检测miR-146a水平
Risk_Factor,age,influences,Biomarker,miR-146a,年龄是影响miR-146a水平的因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic factors,遗传因素是阿尔茨海默病的风险因素
