Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Biomarker,CSF p-tau181,detects,Pathological_Change,Ab deposition,CSF p-tau181可检测淀粉样蛋白沉积>
<Biomarker,CSF p-tau217,associated_with,Risk_Factor,APOE-e4,CSF p-tau217与APOE-e4风险因素相关>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF p-tau217,CSF p-tau217是阿尔茨海默病的生物标志物
Clinical_Test,CSF p-tau231 ELISA,detects,Biomarker,CSF p-tau231,CSF p-tau231 ELISA用于检测CSF p-tau231
Biomarker,p-tau217,correlates_with,Imaging_Method,amyloid PET,p-tau217与淀粉样蛋白PET成像结果相关
<Biomarker,CSF p-tau231,detects,Clinical_Stage,AD dementia,CSF p-tau231可检测阿尔茨海默病痴呆阶段>
<Biomarker,CSF p-tau231,associated_with,Brain_Region,medial orbitofrontal cortex,CSF p-tau231与内侧眶额皮质区域相关>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF p-tau181,CSF p-tau181是阿尔茨海默病的生物标志物
<Biomarker,CSF p-tau181,detects,Clinical_Stage,AD dementia,CSF p-tau181可检测阿尔茨海默病痴呆阶段>
Disease,Alzheimer's disease,has_stage,Clinical_Stage,pre-amyloid phase,阿尔茨海默病包括前淀粉样蛋白阶段
Biomarker,p-tau231,associated_with,Brain_Region,posterior cingulate cortex,p-tau231与后扣带皮层的淀粉样蛋白沉积相关
Imaging_Method,PET,detects,Pathological_Change,amyloid-beta deposition,PET成像用于检测淀粉样蛋白沉积
<Biomarker,CSF p-tau181,associated_with,Risk_Factor,APOE-e4,CSF p-tau181与APOE-e4风险因素相关>
Biomarker,CSF p-tau231,precedes,Clinical_Stage,preclinical phase,CSF p-tau231在临床前期阶段即开始变化
Disease,Alzheimer's disease,has_stage,Clinical_Stage,clinical phase,阿尔茨海默病包括临床阶段
Biomarker,p-tau231,associated_with,Brain_Region,medial orbitofrontal cortex,p-tau231与内侧眶额叶皮层的淀粉样蛋白沉积相关
