Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,cerebral amyloid angiopathy,associated_with,Pathological_Change,cerebral microhemorrhages,脑淀粉样血管病与脑微出血相关
<Protein,amyloid-beta,induces,Pathological_Change,neuroinflammation,淀粉样蛋白诱导神经炎症>
Protein,amyloid-beta,induces,Pathological_Change,mitochondrial dysfunction,淀粉样蛋白诱导线粒体功能障碍
Protein,amyloid β,induces,Pathological_Change,EC apoptosis,淀粉样蛋白诱导内皮细胞凋亡
Pathological_Change,neurovascular inflammation,linked_to,Pathological_Change,BBB disruption,神经血管炎症与血脑屏障破坏相关
Pathological_Change,neurovascular inflammation,linked_to,Pathological_Change,neurovascular cell apoptosis,神经血管炎症与神经血管细胞凋亡相关
Treatment,MTZ,inhibits,Pathological_Change,cytochrome C release,MTZ抑制细胞色素C释放
Disease,Alzheimer's disease,associated_with,Pathological_Change,vascular dysfunction,阿尔茨海默病与血管功能障碍相关
Disease,cerebral amyloid angiopathy,associated_with,Pathological_Change,neurovascular dysfunction,脑淀粉样血管病与神经血管功能障碍相关
Protein,amyloid β,induces,Pathological_Change,IL-18 release,淀粉样蛋白诱导IL-18释放
Pathological_Change,mitochondrial dysfunction,linked_to,Pathological_Change,neurodegeneration,线粒体功能障碍与神经退行性变相关
Treatment,SS-31,reduces,Pathological_Change,mtROS production,SS-31减少线粒体活性氧生成
Pathological_Change,BBB disruption,leads_to,Clinical_Manifestation,cognitive decline,血脑屏障破坏导致认知功能下降
<Protein,amyloid-beta,induces,Pathological_Change,BBB permeability,淀粉样蛋白诱导血脑屏障通透性增加>
Protein,amyloid β,induces,Pathological_Change,NFκB activation,淀粉样蛋白诱导NFκB激活
Pathological_Change,pro-inflammatory cytokines,exacerbate,Pathological_Change,neurodegeneration,促炎细胞因子加剧神经退行性变
Treatment,SS-31,improves,Clinical_Manifestation,spatial learning,SS-31改善空间学习能力
Protein,amyloid β,induces,Pathological_Change,vascular relaxation decrease,淀粉样蛋白诱导血管舒张减少
