Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,β-amyloid,forms,Pathological_Change,senile plaques,β-淀粉样蛋白形成老年斑
Clinical_Test,Bielschowsky staining,detects,Pathological_Change,histopathological changes,Bielschowsky染色检测组织病理学变化
Treatment,β-asarone,increases,Biomarker,SOD,β-细辛醚增加超氧化物歧化酶水平
Imaging_Method,Bielschowsky staining,detects,Pathological_Change,neuronal cell body,Bielschowsky染色检测大脑皮层和海马体CA1区域的神经元细胞体
Protein,β-amyloid,induces,Disease,Alzheimer's disease,β-淀粉样蛋白诱导阿尔茨海默病
Protein,β-amyloid,causes,Pathological_Change,neuronal degeneration,β-淀粉样蛋白导致神经元退化
Clinical_Test,Image Analyzer,measures,Pathological_Change,neuronal count,图像分析仪用于测量神经元数量
Pathological_Change,cell loss,occurs_in,Brain_Region,cerebral cortex,细胞损失发生在大脑皮层
Treatment,β-asarone,reduces,Pathological_Change,neuronal loss,β-细辛醚减少神经元损失
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,β-amyloid,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中异常堆积
Treatment,β-asarone,increases_activity_of,Biomarker,SOD,β-细辛醚增加超氧化物歧化酶活性
Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素
Protein,β-amyloid,forms,Pathological_Change,neurofibrillary tangles,β-淀粉样蛋白形成神经纤维缠结
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurotransmitter imbalance,阿尔茨海默病与神经递质失衡相关
Research_Method,Bielschowsky staining,detects,Pathological_Change,neurofibrillary tangles,Bielschowsky染色法检测神经纤维缠结
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病症状包括记忆丧失
Treatment,β-asarone,affects,Pathological_Change,neuron numbers,β-asarone影响正常和阿尔茨海默病大鼠的神经元数量
Treatment,β-asarone,increases,Biomarker,GPX,β-细辛醚增加谷胱甘肽过氧化物酶水平
Biomarker,GPX,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者大脑中谷胱甘肽过氧化物酶活性降低
Treatment,β-asarone,affects,Biomarker,GPX activities,β-asarone影响海马体匀浆中的GPX活性
Biomarker,SOD,indicates,Pathological_Change,oxidative stress,超氧化物歧化酶水平指示氧化应激
Research_Method,intrahippocampal injection,induces,Disease,Alzheimer's disease,海马体内注射诱导阿尔茨海默病
Treatment,β-asarone,increases_activity_of,Biomarker,GPX,β-细辛醚增加谷胱甘肽过氧化物酶活性
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Clinical_Test,neuron count,evaluates,Pathological_Change,neuron numbers,神经元计数用于评估神经元数量变化
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Research_Method,oral administration,administers,Treatment,β-asarone,口服给药方式用于给予β-asarone
Treatment,β-asarone,reduces,Pathological_Change,cell loss,β-细辛醚减少细胞损失
Biomarker,GPX,indicates,Pathological_Change,oxidative stress,谷胱甘肽过氧化物酶水平指示氧化应激
Protein,β-amyloid,causes,Pathological_Change,neuronal necrosis,β-淀粉样蛋白导致神经元坏死
Pathological_Change,neurofibrillary tangles,observed_in,Brain_Region,cortex,神经纤维缠结在大脑皮层中被观察到
Research_Method,Bielschowsky staining,detects,Pathological_Change,neuronal loss,Bielschowsky染色法检测神经元损失
Pathological_Change,neuritic plaques,observed_in,Brain_Region,hippocampus,神经炎性斑块在海马体中被观察到
Pathological_Change,cell loss,occurs_in,Brain_Region,hippocampus,细胞损失发生在海马体
Treatment,β-asarone,protects_against,Disease,Alzheimer's disease,β-细辛醚对阿尔茨海默病具有保护作用
Protein,β-amyloid,accumulates_in,Brain_Region,hippocampus,β-淀粉样蛋白在海马体中积累
Disease,Alzheimer's disease,associated_with,Pathological_Change,synaptic dysfunction,阿尔茨海默病与突触功能障碍相关
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病会影响大脑皮层区域
Biomarker,SOD,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者大脑中超氧化物歧化酶活性降低
Disease,Alzheimer's disease,affects,Protein,cholinergic neurons,阿尔茨海默病影响胆碱能神经元
Treatment,β-asarone,reduces,Pathological_Change,neurofibrillary tangles,β-细辛醚减少神经纤维缠结
Research_Method,Bielschowsky staining,detects,Pathological_Change,neuritic plaques,Bielschowsky染色法检测神经炎性斑块
Protein,β-amyloid,forms,Pathological_Change,neuritic plaques,β-淀粉样蛋白形成神经炎性斑块
Treatment,β-asarone,improves,Clinical_Manifestation,memory deficits,β-细辛醚改善记忆缺陷
