Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,histones,expressed_in,Brain_Region,brain,组蛋白在大脑中表达
Protein,oxidation-reduction proteins,expressed_in,Brain_Region,brain,氧化还原蛋白在大脑中表达
Protein,extracellular exosome proteins,expressed_in,Brain_Region,brain,细胞外外泌体蛋白在大脑中表达
Protein,thalamus proteins,expressed_in,Brain_Region,thalamus,丘脑蛋白在丘脑中表达
Protein,extracellular matrix proteins,expressed_in,Brain_Region,brain,细胞外基质蛋白在大脑中表达
Protein,mRNA processing proteins,expressed_in,Brain_Region,brain,mRNA加工蛋白在大脑中表达
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Disease,Alzheimer's disease,affects,Brain_Region,amygdala,阿尔茨海默病影响杏仁核
Protein,tau,aggregates_in,Brain_Region,brain,tau蛋白在大脑中聚集形成神经纤维缠结
Research_Method,Pearson correlation,analyzes,Protein,protein expression,皮尔逊相关分析用于分析蛋白质表达
Disease,Alzheimer's disease,affects,Brain_Region,middle frontal gyrus,阿尔茨海默病影响额中回
Protein,MAPT,expressed_in,Brain_Region,visual cortex,微管相关蛋白tau在视觉皮层中表达
Protein,ANXA1,associated_with,Pathological_Change,immune system,膜联蛋白A1与免疫系统相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,frontal lobe proteins,expressed_in,Brain_Region,frontal lobe,额叶蛋白在额叶中表达
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tangle formation,阿尔茨海默病伴随神经纤维缠结形成
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的风险因素
Research_Method,two-way ANOVA,analyzes,Protein,protein expression,双因素方差分析用于分析蛋白质表达
Protein,CAYP1,associated_with,Pathological_Change,vesicle signaling,钙依赖性蛋白1与囊泡信号传导相关
Protein,HAPLN4,associated_with,Pathological_Change,extracellular matrix formation,透明质酸和蛋白聚糖连接蛋白4与细胞外基质形成相关
Protein,amyloid precursor,processed_abnormally_in,Disease,Alzheimer's disease,淀粉样前体蛋白在阿尔茨海默病中异常处理
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层
Research_Method,Gene Ontology enrichment,analyzes,Protein,biological processes,基因本体富集分析用于分析蛋白质相关的生物过程
Protein,neurodegenerative proteins,expressed_in,Brain_Region,brain,神经退行性蛋白在大脑中表达
Brain_Region,neocortex,affected_by,Disease,Alzheimer's disease,新皮质受阿尔茨海默病影响
Disease,Alzheimer's disease,has_biomarker,Protein,tau,tau蛋白是阿尔茨海默病的生物标志物
Research_Method,one-way ANOVA,analyzes,Protein,protein expression,单因素方差分析用于分析蛋白质表达
Protein,tau,correlates_with,Pathological_Change,tangle formation,tau蛋白与神经纤维缠结形成相关
Disease,Alzheimer's disease,affects,Brain_Region,inferior parietal lobule,阿尔茨海默病影响顶下小叶
Imaging_Method,mass spectrometry,detects,Protein,protein expression,质谱法用于检测蛋白质表达
Research_Method,proteomics,studies,Protein,protein expression,蛋白质组学研究蛋白质表达
