Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,Affymetrix's platforms,used_for,Clinical_Test,microarray data analysis,Affymetrix平台用于微阵列数据分析
Disease,Alzheimer's disease,associated_with,Biological_Process,cell-cell signaling,阿尔茨海默病与细胞间信号传导相关
Gene,MAP1B,involves_in,Biological_Process,regulation of apoptosis,MAP1B参与细胞凋亡调控
Research_Method,microarray,identifies,Gene,dysregulated genes,微阵列用于识别阿尔茨海默病中的失调基因
Gene,TMEM178A,has_partner,Gene,669 partners,TMEM178A基因有669个伙伴基因
Research_Method,differential co-expression analysis,identifies,Gene,dysregulated genes,差异共表达分析识别出失调基因
Research_Method,Metacore,used_for,Clinical_Test,gene-disease annotation,Metacore用于基因-疾病注释
Gene,NCALD,associated_with,Clinical_Manifestation,cognition score,NCALD基因与认知分数相关
Research_Method,Fukushima (2013) method,used_for,Clinical_Test,differential correlation analysis,Fukushima (2013)方法用于差异相关性分析
Research_Method,brain region adjustment,used_for,Clinical_Test,covariate adjustment,脑区调整用于协变量调整
Research_Method,RNA-seq,used_for,Clinical_Test,gene expression analysis,RNA测序用于基因表达分析
Research_Method,edgeR,used_for,Clinical_Test,differential expression analysis,edgeR用于差异表达分析
Research_Method,Spearman's correlation,used_for,Clinical_Test,co-expression analysis,斯皮尔曼相关系数用于共表达分析
Research_Method,hierarchical clustering,used_for,Clinical_Test,sample similarity check,层次聚类用于样本相似性检查
Research_Method,RNA-seq,identifies,Gene,dysregulated genes,RNA-seq用于识别阿尔茨海默病中的失调基因
Research_Method,principal component analysis,used_for,Clinical_Test,sample similarity check,主成分分析用于样本相似性检查
Disease,Alzheimer's disease,associated_with,Biological_Process,generation of precursor metabolites and energy,阿尔茨海默病与前体代谢物和能量生成相关
Research_Method,MGI,used_for,Clinical_Test,gene homologous annotation,MGI用于基因同源注释
Gene,MAP1B,involves_in,Biological_Process,intracellular signaling cascades,MAP1B参与细胞内信号传导
Research_Method,co-expression network analysis,reveals,Gene,AD-associated genes,共表达网络分析揭示阿尔茨海默病相关基因
Research_Method,cross-validation,used_for,Clinical_Test,DEG consistency check,交叉验证用于DEG一致性检查
Research_Method,heatmap visualization,used_for,Clinical_Test,GO annotation comparison,热图可视化用于GO注释比较
Research_Method,DiffCorr,used_for,Clinical_Test,differential co-expression analysis,DiffCorr用于差异共表达分析
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,synaptic function,阿尔茨海默病与突触功能相关
Gene,68 dysregulated AD genes,involves_in,Biological_Process,regulation of protein kinase activity,68个失调基因参与蛋白激酶活性调控
Research_Method,batch effect removal,used_for,Clinical_Test,expression data adjustment,批次效应去除用于表达数据调整
Research_Method,static height cutoff method,used_for,Clinical_Test,module retrieval,静态高度截断方法用于模块检索
Gene,97 genes,forms,Pathological_Change,core network,97个基因形成一个核心网络
Gene,MAP1B,involves_in,Biological_Process,RNA metabolic process,MAP1B参与RNA代谢过程
Research_Method,random sampling and shuffling,used_for,Clinical_Test,correlation robustness check,随机采样和洗牌用于相关性稳健性检查
Disease,Alzheimer's disease,affects,Gene,EIF4EBP2,EIF4EBP2基因在阿尔茨海默病中涉及突触可塑性、学习和记忆形成
Gene,TREM2,has_partner,Gene,HCLS1,TREM2基因与HCLS1基因相关
Research_Method,sex adjustment,used_for,Clinical_Test,covariate adjustment,性别调整用于协变量调整
Disease,Alzheimer's disease,associated_with,Gene,97 dysregulated genes,97个失调基因与阿尔茨海默病相关
Clinical_Test,braak stage,correlates_with,Gene,dysregulated genes,Braak分期与失调基因的表达相关
Clinical_Test,neuritic plaques,correlates_with,Gene,dysregulated genes,神经炎斑块评估与失调基因的表达相关
Research_Method,expression profile consistency evaluation,used_for,Clinical_Test,sample selection,表达谱一致性评估用于样本选择
Research_Method,post-mortem interval adjustment,used_for,Clinical_Test,covariate adjustment,死后间隔调整用于协变量调整
Research_Method,Fisher's exact test,used_for,Clinical_Test,gene annotation evaluation,费希尔精确检验用于基因注释评估
Disease,Alzheimer's disease,affects,Brain_Region,brain tissue,阿尔茨海默病影响脑组织特异性基因的表达
Research_Method,block-wise network construction,used_for,Clinical_Test,network construction,分块网络构建用于网络构建
Disease,Alzheimer's disease,associated_with,Biological_Process,glycolysis,阿尔茨海默病与糖酵解相关
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive test scores,阿尔茨海默病与认知测试分数相关
Gene,MAP1B,involves_in,Biological_Process,neuron and dendrite development,MAP1B参与神经元和树突发育
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,synaptic dysfunction,突触功能障碍是阿尔茨海默病进展的关键特征
Research_Method,pickSoftThreshold function,used_for,Clinical_Test,power determination,pickSoftThreshold函数用于功率确定
Research_Method,consensus module detection,used_for,Clinical_Test,module detection,共识模块检测用于模块检测
Gene,aging genes,involves_in,Biological_Process,aging process,衰老基因参与衰老过程
Disease,Alzheimer's disease,associated_with,Gene,aging genes,衰老基因与阿尔茨海默病相关
Research_Method,quantile normalization,used_for,Clinical_Test,expression data normalization,分位数归一化用于表达数据归一化
Gene,TREM2,has_partner,Gene,SLA,TREM2基因与SLA基因相关
Disease,Alzheimer's disease,associated_with,Biological_Process,metabolism,阿尔茨海默病与代谢相关
Research_Method,GO enrichment analysis,used_for,Clinical_Test,gene ontology annotation,GO富集分析用于基因本体注释
Research_Method,Benjamini and Yekutieli's algorithm,used_for,Clinical_Test,p-value adjustment,Benjamini和Yekutieli算法用于p值调整
Gene,TREM2,has_partner,Gene,FCER1G,TREM2基因与FCER1G基因相关
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,metabolism,阿尔茨海默病与代谢相关
Gene,97 dysregulated genes,has_partner,Gene,3681 partners,97个失调基因有3681个伙伴基因
Disease,Alzheimer's disease,associated_with,Biological_Process,synaptic dysfunction,阿尔茨海默病与突触功能障碍相关
Research_Method,ComBat,used_for,Clinical_Test,batch effect removal,ComBat用于批次效应去除
Gene,TREM2,has_partner,Gene,C3AR1,TREM2基因与C3AR1基因相关
Clinical_Test,cognitive test score,correlates_with,Gene,dysregulated genes,认知测试评分与失调基因的表达相关
Disease,Alzheimer's disease,associated_with,Biological_Process,synaptic transmission,阿尔茨海默病与突触传递相关
Gene,68 dysregulated AD genes,involves_in,Biological_Process,neurological system process,68个失调基因参与神经系统过程
Disease,Alzheimer's disease,associated_with,Biological_Process,cation transport,阿尔茨海默病与阳离子转运相关
Gene,68 dysregulated AD genes,involves_in,Biological_Process,transmission of nerve impulse,68个失调基因参与神经冲动传递
Research_Method,IPA,used_for,Clinical_Test,gene-disease annotation,IPA用于基因-疾病注释
Research_Method,WGCNA,used_for,Clinical_Test,gene co-expression network analysis,WGCNA用于基因共表达网络分析
Research_Method,WGCNA,used_for,Clinical_Test,module detection,WGCNA用于模块检测
Gene,MAP1B,has_partner,Gene,365 genes,MAP1B基因有365个伙伴基因
Research_Method,Fisher's exact test,used_for,Clinical_Test,gene list enrichment evaluation,费希尔精确检验用于基因列表富集评估
Disease,Alzheimer's disease,associated_with,Gene,MAP1B,MAP1B基因与阿尔茨海默病相关
Research_Method,minimum module size setting,used_for,Clinical_Test,module detection,最小模块大小设置用于模块检测
Gene,97 genes,associated_with,Disease,Alzheimer's disease,97个基因与阿尔茨海默病相关
Research_Method,linear model adjustment,used_for,Clinical_Test,covariate adjustment,线性模型调整用于协变量调整
Research_Method,PCA,used_for,Clinical_Test,expression profile consistency evaluation,PCA用于表达谱一致性评估
Research_Method,age adjustment,used_for,Clinical_Test,covariate调整,年龄调整用于协变量调整
Gene,TREM2,involves_in,Biological_Process,neuroimmunology,TREM2基因参与神经免疫学过程
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,assessment of neuritic plaques,阿尔茨海默病与神经斑块评估相关
Research_Method,connectivity and module membership calculation,used_for,Clinical_Test,gene association assessment,连接性和模块成员计算用于基因关联评估
Research_Method,maximum block size setting,used_for,Clinical_Test,network construction,最大块大小设置用于网络构建
Gene,97 genes,strengthens,Pathological_Change,transcriptional regulation,97个基因在疾病状态下加强了转录调控
Research_Method,David,used_for,Clinical_Test,GO enrichment analysis,David用于GO富集分析
Research_Method,manual filtering,used_for,Clinical_Test,low-confidence gene removal,手动过滤用于低置信度基因去除
Gene,PPARA,negatively_correlates_with,Gene,TMEM178A,PPARA与TMEM178A表达呈负相关
Disease,Alzheimer's disease,associated_with,Risk_Factor,aging,年龄是阿尔茨海默病进展的风险因素
Disease,Alzheimer's disease,affects,Gene,97 genes,阿尔茨海默病影响97个基因的转录调控
Research_Method,Gaussian Distribution fitting,used_for,Clinical_Test,p-value calculation,高斯分布拟合用于p值计算
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,braak stage,阿尔茨海默病与Braak分期相关
Disease,Alzheimer's disease,associated_with,Gene,68 dysregulated AD genes,68个失调基因与阿尔茨海默病相关
Research_Method,log2 transformed t-test,used_for,Clinical_Test,differential expression analysis,log2转换t检验用于差异表达分析
Research_Method,age adjustment,used_for,Clinical_Test,covariate adjustment,年龄调整用于协变量调整
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,aging,阿尔茨海默病与衰老相关
