Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,noradrenergic drugs,improves,Clinical_Manifestation,cognition,去甲肾上腺素能药物改善认知功能
Disease,Alzheimer's disease,has_treatment,Treatment,combination therapies,联合疗法用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,non-Alzheimer dementias,非阿尔茨海默病痴呆是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,neuroinflammation,神经炎症是阿尔茨海默病的风险因素
Treatment,noradrenergic drugs,has_no_effect_on,Clinical_Manifestation,attention,去甲肾上腺素能药物对注意力无显著影响
Disease,Alzheimer's disease,has_treatment,Treatment,cholinergic agents,胆碱能药物用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,noradrenergic drugs,阿尔茨海默病的治疗包括去甲肾上腺素能药物
Clinical_Test,FrSBe-A,evaluates,Clinical_Manifestation,apathy,额叶行为量表-冷漠部分用于评估冷漠症状
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau aggregation,阿尔茨海默病的病理改变包括tau蛋白的聚集
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau,阿尔茨海默病的生物标志物包括tau蛋白
Disease,Alzheimer's disease,affects,Brain_Region,locus coeruleus (LC),阿尔茨海默病影响蓝斑核
Disease,Alzheimer's disease,requires,Clinical_Test,phase 3 clinical trials,阿尔茨海默病需要进一步的3期临床试验
Disease,Alzheimer's disease,affects,Brain_Region,locus coeruleus,阿尔茨海默病早期影响蓝斑区域
Disease,Alzheimer's disease,has_treatment,Treatment,α 2 -AR agonists,α 2 -AR激动剂用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,atomoxetine,阿托莫西汀用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid beta peptide (Aβ),阿尔茨海默病的生物标志物包括淀粉样蛋白β肽
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,agitation,阿尔茨海默病常见症状包括激越
Treatment,noradrenergic drugs,has_no_effect_on,Clinical_Manifestation,episodic memory,去甲肾上腺素能药物对情景记忆无显著影响
Protein,noradrenaline,regulates,Pathological_Change,synaptotoxicity,去甲肾上腺素调节突触毒性
Research_Method,systematic review,analyzes,Treatment,noradrenergic drugs,系统综述分析去甲肾上腺素能药物的治疗效果
Brain_Region,locus coeruleus,experiences,Pathological_Change,neuronal loss,蓝斑区域在阿尔茨海默病早期经历神经元丢失
Treatment,modafinil,inhibits,Protein,noradrenaline reuptake,莫达非尼抑制去甲肾上腺素再摄取
Treatment,noradrenergic drugs,improves,Clinical_Manifestation,apathy,去甲肾上腺素能药物改善冷漠症状
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病主要症状包括记忆力丧失
