Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Pathological_Change,cholesterol accumulation,occurs_in,Brain_Region,liver,NPC疾病中胆固醇在肝脏中积累
Disease,NPC disease,has_symptom,Symptom,motor coordination deficits,NPC疾病表现为运动协调障碍
Pathological_Change,cholesterol accumulation,affects,Protein,ATPase activity,胆固醇积累影响ATPase活性
Protein,StARD1,is_involved_in,Pathological_Change,neurodegeneration,StARD1参与神经退行性病变
Protein,StARD1,is_elevated_in,Clinical_Manifestation,AD patients,阿尔茨海默病患者中StARD1水平升高
Protein,NPC1,is_responsible_for,Pathological_Change,cholesterol egress,NPC1蛋白负责胆固醇从溶酶体到细胞质的转运
Protein,StARD1,is_associated_with,Pathological_Change,Aβ generation,StARD1与淀粉样蛋白生成相关
Treatment,GSH ethyl ester,increases,Clinical_Manifestation,survival,GSH乙酯治疗增加生存期
Treatment,GSH ethyl ester,improves,Symptom,neurological performance,GSH乙酯治疗改善神经功能
Protein,StARD1,is_upregulated_by,Pathological_Change,ER stress,内质网应激导致StARD1上调
Disease,NPC disease,has_symptom,Symptom,visceral symptoms,NPC疾病表现为内脏症状
Disease,NPC disease,has_symptom,Symptom,premature death,NPC疾病表现为早逝
Pathological_Change,cholesterol accumulation,occurs_in,Brain_Region,brain,NPC疾病中胆固醇在大脑中积累
Protein,StARD1,is_upregulated_in,Disease,NPC disease,StARD1蛋白在NPC疾病中上调
Protein,StARD1,is_affected_by,Treatment,tauroursodeoxycholic acid,牛磺熊去氧胆酸影响StARD1表达
Disease,NPC disease,has_symptom,Symptom,hepatosplenomegaly,NPC疾病表现为肝脾肿大
Protein,StARD1,is_localized_in,Brain_Region,mitochondrial inner membrane,StARD1定位于线粒体内膜
Protein,NPC2,is_responsible_for,Pathological_Change,cholesterol egress,NPC2蛋白负责胆固醇从溶酶体到细胞质的转运
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Gene,NPC1,causes,Disease,NPC disease,NPC1基因突变导致NPC疾病
Disease,NPC disease,has_symptom,Symptom,neuronal symptoms,NPC疾病表现为神经元症状
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Treatment,GSH ethyl ester,improves,Symptom,motor activity,GSH乙酯治疗改善运动活动
Pathological_Change,mitochondrial cholesterol accumulation,disrupts,Pathological_Change,membrane physical properties,线粒体胆固醇积累破坏膜物理性质
Disease,Alzheimer's disease,shares_feature_with,Disease,NPC disease,阿尔茨海默病与NPC疾病共享线粒体胆固醇积累特征
Protein,StARD1,is_associated_with,Pathological_Change,ER/mitochondria contact sites,StARD1与内质网/线粒体接触位点相关
Disease,NPC disease,has_symptom,Symptom,spleen dysfunction,NPC疾病表现为脾功能障碍
Protein,StARD1,is_targeted_by,Treatment,chemical chaperones,化学伴侣药物靶向StARD1
Protein,StARD1,is_correlated_with,Pathological_Change,mitochondrial cholesterol loading,StARD1与线粒体胆固醇负荷相关
Treatment,GSH ethyl ester,improves,Pathological_Change,mitochondrial dysfunction,GSH乙酯治疗改善线粒体功能障碍
Protein,ACDase,represses,Protein,StARD1,ACDase通过结合核受体抑制StARD1表达
Protein,StARD1,is_induced_by,Pathological_Change,ER stress,内质网应激诱导StARD1表达
Protein,StARD1,is_upregulated_in,Disease,Alzheimer's disease,StARD1蛋白在阿尔茨海默病中上调
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状是认知障碍
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Protein,StARD3,correlates_with,Pathological_Change,cholesterol accumulation,StARD3蛋白表达增加与胆固醇积累相关
Protein,StARD1,promotes,Pathological_Change,mitochondrial cholesterol accumulation,StARD1促进线粒体胆固醇积累
Protein,amyloid-beta,causes,Pathological_Change,mitochondrial dysfunction,淀粉样蛋白导致线粒体功能障碍
Protein,amyloid-beta,stimulates,Pathological_Change,ROS generation,淀粉样蛋白刺激活性氧生成
Protein,StARD1,mediates,Pathological_Change,mitochondrial cholesterol loading,StARD1蛋白介导线粒体胆固醇负载
Protein,StARD1,is_linked_to,Pathological_Change,cholesterol trafficking,StARD1与胆固醇转运相关
Gene,NPC2,causes,Disease,NPC disease,NPC2基因突变导致NPC疾病
Pathological_Change,mitochondrial cholesterol accumulation,impairs,Pathological_Change,GSH transport,线粒体胆固醇积累损害GSH转运
Protein,StARD1,transports,Protein,cholesterol,StARD1负责胆固醇的转运
Protein,StARD1,is_essential_for,Pathological_Change,intramitochondrial cholesterol trafficking,StARD1对线粒体内胆固醇转运至关重要
