Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,clinical expertise,临床专业知识是额颞叶痴呆的风险因素
Disease,frontotemporal dementia,has_symptom,Clinical_Manifestation,functional impairment,额颞叶痴呆的症状包括功能损害
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Clinical_Test,Mini-Social and Emotional Assessment,assesses,Clinical_Manifestation,social cognition,迷你社会和情感评估用于评估社会认知
Disease,Alzheimer's disease,diagnosed_by,Clinical_Test,MMSE,阿尔茨海默病通过简易精神状态检查进行诊断
Clinical_Test,Mini-Mental State Examination,assesses,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,educational attainment,教育水平是额颞叶痴呆的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,sex,性别是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,diagnosed_by,Clinical_Test,NPI,阿尔茨海默病通过神经精神症状量表进行诊断
Clinical_Test,Addenbrooke's Cognitive Examination III,assesses,Clinical_Manifestation,cognitive function,阿登布鲁克认知检查III用于评估认知功能
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,dearth of harmonized diagnostic procedures,缺乏统一的诊断程序是额颞叶痴呆的风险因素
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,lack of harmonised diagnostic methods,缺乏统一的诊断方法是额颞叶痴呆的风险因素
Disease,Alzheimer's disease,diagnosed_by,Clinical_Test,IFS,阿尔茨海默病通过额叶功能筛查进行诊断
Clinical_Test,Montreal Cognitive Assessment,assesses,Clinical_Manifestation,cognitive function,蒙特利尔认知评估用于评估认知功能
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,heterogeneity in diagnostic methods,诊断方法的异质性是额颞叶痴呆的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病会导致认知功能受损
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,neuropsychiatric symptoms,阿尔茨海默病患者常表现出神经精神症状
Disease,frontotemporal dementia,has_risk_factor,Risk_Factor,lack of appropriate regional normative data,缺乏适当的区域规范数据是额颞叶痴呆的风险因素
