Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,CSF tau test,measures,Biomarker,CSF tau levels,脑脊液tau检测用于测量CSF tau水平
Pathological_Change,brain atrophy,occurs_in,Brain_Region,parietal lobe,APOE4阴性阿尔茨海默病患者顶叶区域脑萎缩更严重
Disease,Alzheimer's disease,has_heterogeneity,Clinical_Manifestation,atypical neuropsychological profiles,阿尔茨海默病具有异质性，表现为非典型的神经心理学特征
Pathological_Change,brain atrophy,occurs_in,Brain_Region,medial temporal lobe,APOE4阳性阿尔茨海默病患者内侧颞叶区域脑萎缩更严重
Imaging_Method,PET,detects,Pathological_Change,Aβ pathology,正电子发射断层扫描用于检测Aβ病理
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Risk_Factor,age,affects,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Gene,APOE4,affects,Clinical_Manifestation,visuospatial abilities impairment,APOE4基因影响视觉空间能力障碍
Clinical_Test,ADAS-Cog,evaluates,Clinical_Manifestation,cognitive function,阿尔茨海默病评估量表-认知部分用于评估认知功能
Brain_Region,medial temporal lobe,has_pathology,Pathological_Change,tau accumulation,内侧颞叶存在tau病理积累
Brain_Region,medial temporal lobe,has_pathology,Pathological_Change,brain atrophy,内侧颞叶存在脑萎缩
Brain_Region,fronto-parietal lobes,has_pathology,Pathological_Change,tau accumulation,额顶叶存在tau病理积累
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_stage,Clinical_Stage,probable AD,可能阿尔茨海默病是阿尔茨海默病的诊断阶段
Gene,APOE4,affects,Pathological_Change,brain atrophy,APOE4基因影响脑萎缩
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会导致内嗅皮层区域受损
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cholinergic dysfunction,阿尔茨海默病伴随胆碱能功能障碍
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,tau,accumulates_in,Brain_Region,hippocampus,tau蛋白在海马体异常堆积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deficits,认知缺陷是阿尔茨海默病的主要症状
Clinical_Stage,Braak stages V-VI,has_pathology,Pathological_Change,tau accumulation,Braak V-VI阶段存在tau病理积累
Treatment,rosiglitazone,has_differential_effect,Gene,APOE4,罗格列酮对APOE4基因携带者与非携带者效果不同
Research_Method,clinical trial,investigates,Treatment,bapaineuzumab,临床试验研究巴帕尼珠单抗的治疗效果
Disease,Alzheimer's disease,affects,Brain_Region,frontal lobe,阿尔茨海默病会导致额叶区域受损
Protein,tau,accumulates_in,Brain_Region,parietal lobe,APOE4阴性阿尔茨海默病患者顶叶区域tau蛋白积累更多
Disease,Alzheimer's disease,has_heterogeneity,Pathological_Change,mixed pathologies,阿尔茨海默病具有异质性，表现为混合病理改变
Treatment,acetylcholinesterase inhibitors,has_differential_effect,Gene,APOE4,乙酰胆碱酯酶抑制剂对APOE4基因携带者与非携带者效果不同
Protein,tau,accumulates_in,Brain_Region,medial temporal lobe,APOE4阳性阿尔茨海默病患者内侧颞叶区域tau蛋白积累更多
Gene,APOE4,affects,Clinical_Manifestation,language impairment,APOE4基因影响语言障碍
Risk_Factor,ancestry,affects,Disease,Alzheimer's disease,种族背景是阿尔茨海默病的风险因素
Gene,APOE4,affects,Pathological_Change,tau pathology,APOE4基因影响tau病理改变
Pathological_Change,brain atrophy,occurs_in,Brain_Region,frontal lobe,APOE4阴性阿尔茨海默病患者额叶区域脑萎缩更严重
Research_Method,clinical trial,investigates,Treatment,acetylcholinesterase inhibitors,临床试验研究乙酰胆碱酯酶抑制剂的效果
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Pathological_Change,neurofibrillary tangles,characterizes,Disease,Alzheimer's disease,神经纤维缠结是阿尔茨海默病的病理特征
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,brain atrophy,阿尔茨海默病伴随脑萎缩
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病伴随神经炎症
Disease,Alzheimer's disease,affects,Brain_Region,medial temporal lobe,阿尔茨海默病会导致内侧颞叶区域萎缩
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,language impairment,阿尔茨海默病患者表现出语言能力受损
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cerebrovascular pathology,阿尔茨海默病伴随脑血管病理改变
Treatment,bexarotene,has_differential_effect,Gene,APOE4,贝沙罗汀对APOE4基因携带者与非携带者效果不同
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病伴随淀粉样斑块
Pathological_Change,tau pathology,is_related_to,Pathological_Change,amyloid-beta pathology,tau病理与淀粉样蛋白病理相关
Treatment,bapaineuzumab,has_differential_effect,Gene,APOE4,巴帕尼珠单抗对APOE4基因携带者与非携带者效果不同
Clinical_Test,CVLT,evaluates,Clinical_Manifestation,memory,加州语言学习测试用于评估记忆功能
Pathological_Change,brain atrophy,is_related_to,Pathological_Change,amyloid-beta pathology,脑萎缩与淀粉样蛋白病理相关
Protein,tau,accumulates_in,Brain_Region,frontal lobe,APOE4阴性阿尔茨海默病患者额叶区域tau蛋白积累更多
Disease,Alzheimer's disease,affects,Brain_Region,parietal lobe,阿尔茨海默病会导致顶叶区域受损
Pathological_Change,brain atrophy,is_related_to,Pathological_Change,tau pathology,脑萎缩与tau病理相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,visuospatial impairment,阿尔茨海默病患者表现出视觉空间能力受损
Gene,APOE4,affects,Clinical_Manifestation,executive function impairment,APOE4基因影响执行功能障碍
Gene,APOE4,affects,Clinical_Manifestation,memory impairment,APOE4基因影响记忆障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,executive function impairment,阿尔茨海默病患者表现出执行功能受损
Disease,Alzheimer's disease,has_risk_factor,Gene,APOE4,APOE4基因是阿尔茨海默病的重要风险因素
Protein,tau,accumulates_in,Brain_Region,entorhinal cortex,tau蛋白在内嗅皮层异常堆积
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,NFTs,阿尔茨海默病伴随神经纤维缠结
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,intraneuronal Aß,阿尔茨海默病伴随神经元内Aß堆积
Pathological_Change,amyloid plaques,characterizes,Disease,Alzheimer's disease,淀粉样斑块是阿尔茨海默病的病理特征
Research_Method,systematic review,investigates,Disease,Alzheimer's disease,系统综述用于研究阿尔茨海默病的认知和病理差异
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cerebral amyloid angiopathy,阿尔茨海默病伴随脑淀粉样血管病
Brain_Region,fronto-parietal lobes,has_pathology,Pathological_Change,brain atrophy,额顶叶存在脑萎缩
Research_Method,clinical trial,investigates,Treatment,rosiglitazone,临床试验研究罗格列酮的治疗效果
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病患者表现出记忆力丧失
Research_Method,clinical trial,investigates,Treatment,bexarotene,临床试验研究贝沙罗汀的治疗效果
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加患阿尔茨海默病的风险
Risk_Factor,gender,affects,Disease,Alzheimer's disease,性别是阿尔茨海默病的风险因素
