Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Lewy body dementia,has_biomarker,Biomarker,GFAP,胶质纤维酸性蛋白是路易体痴呆的血浆生物标志物
Biomarker,GFAP,associated_with,Clinical_Manifestation,baseline cognition,GFAP与PSP患者的基线认知功能相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,NfL,神经丝轻链(NfL)是阿尔茨海默病的生物标志物
Biomarker,NfL,elevated_in,Disease,Frontotemporal dementia,神经丝轻链蛋白在额颞叶痴呆患者中升高
Disease,Frontotemporal dementia,has_biomarker,Biomarker,NfL,神经丝轻链蛋白是额颞叶痴呆的血浆生物标志物
Research_Method,Simoa,measures,Biomarker,GFAP,Simoa技术用于测量胶质纤维酸性蛋白血浆生物标志物
Biomarker,NfL,associated_with,Clinical_Manifestation,baseline cognition,NfL与MCI+AD患者的基线认知功能相关
Clinical_Test,NfL,classifies,Disease,Alzheimer's disease,NfL可用于区分MCI+AD与对照组
Protein,neurofilament light,associated_with,Disease,Alzheimer's disease,神经丝轻链蛋白与阿尔茨海默病相关
Disease,MCI+AD,has_lower_level_of,Biomarker,Aβ42/40,MCI+AD患者的Aβ42/40比值低于对照组
Clinical_Test,GFAP,classifies,Disease,Alzheimer's disease,GFAP可用于区分MCI+AD与对照组
Research_Method,ANCOVA,compares,Biomarker,plasma biomarkers,协方差分析用于比较不同诊断组的血浆生物标志物水平
Biomarker,p-tau181,elevated_in,Disease,Alzheimer's disease,p-tau181在阿尔茨海默病患者中升高
Disease,progressive supranuclear palsy,has_biomarker,Biomarker,GFAP,GFAP在PSP组中显著升高
Clinical_Test,PET-Aβ,detects,Pathological_Change,amyloid pathology,PET-Aβ用于检测淀粉样蛋白病理
Imaging_Method,MRI,detects,Pathological_Change,neurodegeneration,核磁共振用于检测神经退行性病变
Imaging_Method,PET,detects,Pathological_Change,amyloid-beta,PET用于检测脑内淀粉样蛋白的病理变化
Disease,Progressive supranuclear palsy,has_biomarker,Biomarker,NfL,神经丝轻链蛋白是进行性核上性麻痹的血浆生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ42/40,Aβ42/40比值是阿尔茨海默病的血浆生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-tau181,p-tau181是阿尔茨海默病的血浆生物标志物
