Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,quercetin,reduces,Protein,Aβ,槲皮素降低Aβ水平
Risk_Factor,hypercholesterolemia,accelerates,Pathological_Change,tau pathology,高胆固醇血症加速tau病理
Protein,IL-1β,secreted_by,Cell,microglia,IL-1β由小胶质细胞分泌
Biomarker,protein carbonyls,indicates,Pathological_Change,oxidative stress,蛋白质羰基是氧化应激的生物标志物
Protein,IDE,decreases_in,Brain_Region,brain,27-OHC减少大脑中IDE的表达
Gene,ACAT1,knockdown_reduces,Protein,Aβ,ACAT1基因敲低减少Aβ产生
Treatment,simvastatin,reduces,Protein,Aβ 42,辛伐他汀降低Aβ 42蛋白水平
Treatment,safflower yellow,reduces,Protein,APOE4,红花黄色素降低APOE4表达
Gene,CYP46A1,catalyzes,Biomarker,24-OHC,CYP46A1催化胆固醇24-羟化生成24-OHC
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Disease,Alzheimer's disease,has_biomarker,Biomarker,BBB breakdown,血脑屏障破坏是阿尔茨海默病的早期生物标志物
Treatment,royal jelly,reduces,Pathological_Change,Aβ aggregation,蜂王浆减少Aβ聚集
Biomarker,demyelination,indicates,Disease,dementia,脱髓鞘是痴呆病理的生物标志物
Protein,Aβ,accumulates_in,Brain_Region,brain,Aβ蛋白在大脑中异常堆积
Treatment,efavirenz,activates,Gene,CYP46A1,依非韦伦激活CYP46A1
Disease,Alzheimer's disease,has_biomarker,Biomarker,24-OHC,24-OHC是阿尔茨海默病的生物标志物
Treatment,ezetimibe,affects,Protein,Aβ,依折麦布增加肠细胞Aβ丰度
Treatment,T0901317,increases,Gene,ABCA1,T0901317增加ABCA1表达
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Biomarker,BBB breakdown,causes,Pathological_Change,amyloid deposits,血脑屏障破坏导致淀粉样蛋白沉积
Biomarker,27-OHC,induces,Pathological_Change,neuroinflammation,27-OHC诱导神经炎症
Biomarker,27-OHC,affects,Pathological_Change,glucose metabolism dysfunction,27-OHC影响葡萄糖代谢功能障碍
Biomarker,27-OHC,correlates_with,Disease,Alzheimer's disease,27-OHC水平与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,27-OHC,27-OHC是阿尔茨海默病的生物标志物
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Protein,Aβ,accumulates_in,Brain_Region,brain,27-OHC增加大脑中Aβ的积累
Protein,tau,hyperphosphorylates_in,Brain_Region,brain,27-OHC增加大脑中tau蛋白的过度磷酸化
Risk_Factor,hypercholesterolemia,accelerates,Pathological_Change,Aβ deposition,高胆固醇血症加速淀粉样蛋白沉积
Clinical_Test,cognitive tests,evaluates,Clinical_Manifestation,cognitive decline,认知测试用于评估认知衰退
Treatment,thymoquinone,downregulates,Protein,BACE1,百里醌下调BACE1水平
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Protein,NF-κB,overexpressed_in,Brain_Region,hippocampus,NF-κB在海马体中过度表达
Treatment,simvastatin,increases,Protein,apoJ,辛伐他汀增加细胞内apoJ水平
Imaging_Method,MRI,detects,Pathological_Change,Aβ plaques,核磁共振用于检测淀粉样斑块
Treatment,rosuvastatin,reduces,Pathological_Change,neuroinflammation,瑞舒伐他汀减少神经炎症
Gene,CYP27A1,affects,Biomarker,27-OHC,CYP27A1基因影响27-OHC的生成
Protein,TNF-α,secreted_by,Cell,microglia,TNF-α由小胶质细胞分泌
Chemical,GSH,scavenges,Chemical,ROS,谷胱甘肽清除活性氧
Protein,occludin,decreases_in,Brain_Region,hippocampus,高胆固醇血症导致海马体中occludin水平下降
Biomarker,malondialdehyde,indicates,Pathological_Change,oxidative stress,丙二醛是氧化应激的生物标志物
Treatment,niacin,prevents,Disease,Alzheimer's disease,烟酸补充可能预防阿尔茨海默病
Treatment,efavirenz,reduces,Pathological_Change,amyloid plaques,依非韦伦减少脑内淀粉样斑块
Treatment,simvastatin,ameliorates,Pathological_Change,BBB permeability increase,辛伐他汀改善高胆固醇饮食引起的血脑屏障通透性增加
Protein,presenilin 1,initiates,Protein,amyloid-beta,早老素1启动淀粉样蛋白的产生
Risk_Factor,hypercholesterolemia,induces,Pathological_Change,neuroinflammation,高胆固醇血症诱导神经炎症
Treatment,rosuvastatin,improves,Clinical_Manifestation,cognitive impairment,瑞舒伐他汀改善认知功能障碍
Protein,apoJ,binds,Protein,Aβ,apoJ蛋白与Aβ结合
Imaging_Method,PET,detects,Pathological_Change,amyloidosis,正电子发射断层扫描用于检测脑淀粉样病变
Treatment,aducanumab,targets,Protein,amyloid-beta,阿杜卡单抗靶向淀粉样蛋白
Biomarker,24-OHC,correlates_with,Disease,Alzheimer's disease,24-OHC水平与阿尔茨海默病相关
Gene,CYP46A1,increases_risk_of,Disease,Alzheimer's disease,CYP46A1基因多态性增加阿尔茨海默病风险
Enzyme,SOD,converts,Chemical,superoxide radicals,超氧化物歧化酶将超氧化物自由基转化为氧气和过氧化氢
Protein,BACE1,increases_in,Brain_Region,brain,27-OHC增加大脑中BACE1的表达
Protein,IL-6,secreted_by,Cell,microglia,IL-6由小胶质细胞分泌
Gene,CYP46A1,affects,Biomarker,24-OHC,CYP46A1基因影响24-OHC的生成
