Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-113e antibodies,tau蛋白对抗tau-113e抗体具有抗性
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-HT7 antibodies,tau蛋白对抗tau-HT7抗体具有抗性
Research_Method,proteolysis,analyzes,Protein,tau,蛋白酶解用于分析tau蛋白
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括由异常过度磷酸化的tau蛋白组成的神经原纤维缠结
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-1 antibodies,tau蛋白对抗tau-1抗体具有抗性
Protein,tau,has_property,Pathological_Change,templating activity,tau蛋白具有模板活性
Protein,tau,has_property,Pathological_Change,resistance to anti-phospho-tau antibodies,tau蛋白对抗磷酸化tau抗体具有抗性
Protein,tau,has_property,Pathological_Change,resistance to thioflavin T,tau蛋白对硫黄素T具有抗性
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-RD4 antibodies,tau蛋白对抗tau-RD4抗体具有抗性
Protein,tau,has_property,Pathological_Change,resistance to proteinase K,tau蛋白对蛋白酶K具有抗性
Protein,tau,has_property,Pathological_Change,seeding activity,tau蛋白具有种子活性
Disease,Alzheimer's disease,spreads_to,Brain_Region,limbic regions,阿尔茨海默病的tau病理从内嗅皮层扩散到边缘系统
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-43D antibodies,tau蛋白对抗tau-43D抗体具有抗性
Clinical_Test,MMSE,correlates_with,Pathological_Change,tau pathology,简易精神状态检查与tau病理相关
Protein,tau,has_property,Pathological_Change,capture activity,tau蛋白具有捕获活性
Disease,Alzheimer's disease,contains,Protein,tau,阿尔茨海默病大脑中含有不同朊病毒样活性的tau蛋白
Clinical_Stage,Braak stages,describes,Pathological_Change,tau pathology,Braak分期描述了阿尔茨海默病的tau病理进展
Protein,tau,has_property,Pathological_Change,resistance to anti-microtubule-binding repeats antibodies,tau蛋白对抗微管结合重复序列抗体具有抗性
Protein,tau,has_property,Pathological_Change,resistance to anti-C-terminal antibodies,tau蛋白对抗C端抗体具有抗性
Protein,tau,seeds_aggregation_in,Research_Method,cells,阿尔茨海默病中的tau蛋白在细胞中种子化聚集
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经原纤维缠结
Protein,tau,has_form,Pathological_Change,non-filament,tau蛋白形成非丝状结构
Protein,tau,has_property,Pathological_Change,prion-like activity,tau蛋白具有类似朊病毒的特性
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-RD3 antibodies,tau蛋白对抗tau-RD3抗体具有抗性
Protein,tau,forms,Pathological_Change,NFTs,阿尔茨海默病中的tau蛋白形成神经原纤维缠结
Protein,tau,has_property,Pathological_Change,resistance to heat treatment,tau蛋白对热处理具有抗性
Protein,tau,has_property,Pathological_Change,resistance to RIPA buffer,tau蛋白对RIPA缓冲液具有抗性
Protein,tau,has_property,Pathological_Change,resistance to anti-HA,tau蛋白对anti-HA具有抗性
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-46 antibodies,tau蛋白对抗tau-46抗体具有抗性
Research_Method,cell culture,studies,Protein,tau,细胞培养用于研究tau蛋白
Protein,tau,has_property,Pathological_Change,resistance to anti-tau-111e antibodies,tau蛋白对抗tau-111e抗体具有抗性
Protein,tau,has_property,Pathological_Change,resistance to SDS and β-ME,tau蛋白对SDS和β-ME具有抗性
Protein,tau,aggregates_in,Brain_Region,hippocampus,tau蛋白在海马体中聚集
Protein,tau,hyperphosphorylated_in,Disease,Alzheimer's disease,阿尔茨海默病中的tau蛋白过度磷酸化
Research_Method,animal models,replicates,Pathological_Change,tau pathology,动物模型复制了阿尔茨海默病的tau病理传播
Protein,tau,predicts,Pathological_Change,disease progression,tau蛋白预测疾病进展
