Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,AChE,is_inhibited_by,Treatment,donepezil,多奈哌齐抑制AChE活性
Clinical_Test,Ellman assay,evaluates,Protein,acetylcholinesterase activity,Ellman法用于评估乙酰胆碱酯酶活性
Protein,tau,phosphorylated_in,Disease,Alzheimer's disease,阿尔茨海默病中tau蛋白发生异常磷酸化
Treatment,compound 24r,protects_against,Pathological_Change,ROS generation,化合物24r保护免受活性氧生成
Risk_Factor,okadaic acid,induces,Pathological_Change,mitochondrial dysfunction,冈田酸诱导线粒体功能障碍
Treatment,donepezil,protects_against,Pathological_Change,mitochondrial dysfunction,多奈哌齐对线粒体功能障碍具有保护作用
Treatment,compound 24r,improves,Clinical_Manifestation,cognitive deficit,化合物24r能够逆转认知缺陷
Protein,tau,related_to,Disease,Alzheimer's disease,tau蛋白与阿尔茨海默病的发病机制相关
Clinical_Test,MTT assay,measures,Biomarker,cell viability,MTT检测用于测量细胞存活率
Treatment,compound 24r,reduces,Pathological_Change,amyloid aggregation,化合物24r减少淀粉样蛋白的聚集
Treatment,compound 24r,inhibits,Protein,acetylcholinesterase,化合物24r通过抑制乙酰胆碱酯酶发挥作用
Risk_Factor,okadaic acid,induces,Pathological_Change,ROS generation,冈田酸诱导活性氧生成
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,oxidative stress,阿尔茨海默病的病理改变包括氧化应激
Protein,amyloid-beta,related_to,Disease,Alzheimer's disease,淀粉样蛋白与阿尔茨海默病的发病机制相关
Treatment,compound 24r,rescues,Pathological_Change,neuronal morphology,化合物24r挽救神经元形态
Research_Method,kinetic studies,investigates,Protein,AChE inhibition,动力学研究用于研究AChE抑制
Treatment,compound 24r,improves,Clinical_Manifestation,memory impairment,化合物24r改善记忆障碍
Protein,AChE,promotes,Pathological_Change,amyloid aggregation,AChE促进淀粉样蛋白聚集
Treatment,compound 24r,improves,Clinical_Manifestation,cell viability,化合物24r可以提高细胞存活率
Protein,tau protein,leads_to,Pathological_Change,neurodegeneration,tau蛋白的过度磷酸化导致神经退行性变
Treatment,donepezil,inhibits,Protein,AChE,多奈哌齐抑制AChE活性
Protein,tau protein,leads_to,Pathological_Change,aberrant axonal transport,tau蛋白的过度磷酸化导致轴突运输异常
Clinical_Test,in vivo blood-brain barrier permeability assay,measures,Biomarker,BBB permeability,体内血脑屏障通透性检测用于测量BBB通透性
Treatment,compound 24r,reduces,Pathological_Change,tau phosphorylation,化合物24r可以减少tau蛋白的磷酸化
Risk_Factor,scopolamine,induces,Clinical_Manifestation,memory impairment,东莨菪碱诱导记忆障碍
Treatment,compound 24r,improves,Clinical_Manifestation,memory impairment,化合物24r能够显著改善小鼠的记忆障碍
Protein,amyloid-beta,aggregates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中聚集
Imaging_Method,confocal microscopy,detects,Pathological_Change,neuronal morphology,共聚焦显微镜检测神经元形态
Clinical_Test,step-through passive avoidance test,evaluates,Clinical_Manifestation,memory impairment,被动回避测试用于评估记忆障碍
Treatment,compound 24r,improves,Clinical_Manifestation,behavioral performance,化合物24r可以改善行为表现
Treatment,compound 24r,penetrates,Brain_Region,blood-brain barrier,化合物24r能够穿透血脑屏障
Clinical_Test,CYP450s inhibition assay,measures,Biomarker,drug-drug interactions,CYP450s抑制检测用于测量药物相互作用
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Treatment,compound 24r,reduces,Pathological_Change,ROS levels,化合物24r能够降低细胞内ROS水平
Clinical_Test,in vivo AChE inhibition assay,measures,Biomarker,AChE activity,体内AChE抑制检测用于测量AChE活性
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Treatment,compound 24r,inhibits,Protein,AChE,化合物24r抑制AChE活性
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,tau protein,leads_to,Pathological_Change,disrupted axon morphology,tau蛋白的过度磷酸化导致轴突形态异常
Treatment,compound 24r,protects_against,Pathological_Change,mitochondrial dysfunction,化合物24r保护免受线粒体功能障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状之一是记忆力丧失
Treatment,compound 24r,increases,Biomarker,cell viability,化合物24r提高细胞存活率
Protein,AChE,is_inhibited_by,Treatment,compound 24r,化合物24r抑制AChE活性
Disease,Alzheimer's disease,treated_by,Treatment,donepezil,多奈哌齐是治疗阿尔茨海默病的药物
Treatment,donepezil,protects_against,Pathological_Change,mitochondrial dysfunction,多奈哌齐保护免受线粒体功能障碍
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,biometal dyshomeostasis,阿尔茨海默病的病理改变包括生物金属稳态失调
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-beta deposits,阿尔茨海默病的病理改变包括淀粉样蛋白沉积
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病的病理改变包括淀粉样斑块的形成
Clinical_Test,confocal microscopy,images,Pathological_Change,neuronal morphology,共聚焦显微镜用于成像神经元形态
Research_Method,docking study,investigates,Protein,acetylcholinesterase interaction,分子对接研究用于探究乙酰胆碱酯酶的相互作用
Treatment,donepezil,penetrates,Brain_Region,blood-brain barrier,多奈哌齐能够穿透血脑屏障
Treatment,compound 24r,protects_against,Pathological_Change,mitochondrial dysfunction,化合物24r对线粒体功能障碍具有保护作用
Protein,AChE,inhibited_by,Treatment,compound 24r,化合物24r对AChE具有强效抑制作用
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Protein,acetylcholinesterase,related_to,Disease,Alzheimer's disease,乙酰胆碱酯酶与阿尔茨海默病的发病机制相关
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因是阿尔茨海默病的风险因素
Treatment,donepezil,inhibits,Protein,acetylcholinesterase,多奈哌齐通过抑制乙酰胆碱酯酶发挥作用
Treatment,compound 24r,provides,Clinical_Manifestation,neuroprotection,化合物24r具有神经保护作用
Treatment,donepezil,increases,Biomarker,cell viability,多奈哌齐提高细胞存活率
Research_Method,docking studies,investigates,Protein,AChE binding,分子对接研究用于研究AChE结合
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau protein aggregation,阿尔茨海默病的病理改变包括tau蛋白聚集
Treatment,compound 24r,reduces,Pathological_Change,mitochondrial dysfunction,化合物24r可以减少线粒体功能障碍
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau hyperphosphorylation,阿尔茨海默病的病理改变包括tau蛋白的过度磷酸化
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状之一是认知障碍
Protein,tau protein,leads_to,Pathological_Change,jeopardized microtubule architecture,tau蛋白的过度磷酸化导致微管结构受损
Protein,acetylcholinesterase,hydrolyzes,Protein,acetylcholine,乙酰胆碱酯酶水解乙酰胆碱
Treatment,compound 24r,reduces,Pathological_Change,amyloid aggregation,化合物24r可以减少淀粉样蛋白的聚集
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
