Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_pathology,Pathological_Change,lacunes,腔隙性梗死是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,认知障碍是阿尔茨海默病的临床表现
Disease,Alzheimer's disease,has_biomarker,Biomarker,neurodegeneration,神经退行性变是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid,淀粉样蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,environmental factors,环境因素是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,socioeconomic stress,社会经济压力是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathology,Pathological_Change,arteriolosclerosis,小动脉硬化是阿尔茨海默病的病理改变
<Risk_Factor,VRFs,act_synergistically_with,Protein,Ab,血管风险因素与Ab协同作用促进认知衰退>
Biomarker,low Ab 42 in CSF,indicates,Pathological_Change,failure of Ab drainage,CSF中低Ab 42反映淀粉样蛋白清除失败
<Protein,GLUT1,transports,Biomarker,glucose,GLUT1负责转运葡萄糖穿过血脑屏障>
Disease,Alzheimer's disease,has_contributor,Pathological_Change,vascular dysfunction,血管功能障碍是阿尔茨海默病病理生理学的重要贡献因素
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体及其亚区
<Brain_Region,hippocampus,shows,Symptom,diminished glucose uptake,海马体在阿尔茨海默病早期显示葡萄糖摄取减少>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,microbiome,微生物组是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,衰老是阿尔茨海默病的关键风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cerebrovascular disease,脑血管疾病是阿尔茨海默病的风险因素
<Pathological_Change,tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关>
Disease,Alzheimer's disease,has_pathology,Pathological_Change,small vessel disease,小血管病是阿尔茨海默病的病理改变
Imaging_Method,FLAIR,detects,Pathological_Change,white matter hyperintensities,FLAIR可检测白质高信号
Disease,Alzheimer's disease,has_pathology,Pathological_Change,perivascular spacing,血管周围间隙扩大是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic factors,遗传因素是阿尔茨海默病的风险因素
Imaging_Method,DCE-MRI,detects,Biomarker,BBB permeability,DCE-MRI可检测血脑屏障通透性
<Clinical_Stage,early AD,shows,Symptom,diminished glucose uptake,阿尔茨海默病早期显示葡萄糖摄取减少>
<Research_Method,longitudinal studies,examine,Biomarker,vascular biomarkers,纵向研究用于检查血管生物标志物的变化>
<Imaging_Method,FDG-PET,detects,Biomarker,brain hypometabolism,FDG-PET用于检测脑代谢减退的生物标志物>
Imaging_Method,T2*-weighted sequences,detects,Pathological_Change,microbleeds,T2*加权序列可检测微出血
Disease,Alzheimer's disease,has_pathology,Pathological_Change,cerebral amyloid angiopathy,脑淀粉样血管病是阿尔茨海默病的病理改变
<Protein,hexokinase,phosphorylates,Biomarker,glucose,hexokinase催化葡萄糖的磷酸化>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cardiovascular disease,心血管疾病是阿尔茨海默病的风险因素
Imaging_Method,FDG-PET,detects,Biomarker,vascular dysfunction,FDG-PET可检测血管功能障碍的生物标志物
<Brain_Region,posterior cingulate cortex,shows,Symptom,diminished glucose uptake,后扣带皮层在阿尔茨海默病早期显示葡萄糖摄取减少>
Disease,Alzheimer's disease,has_pathology,Pathological_Change,multiple microinfarcts,多发性微梗死是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_pathology,Pathological_Change,cerebral microbleeds,脑微出血是阿尔茨海默病的病理改变
<Clinical_Test,FDG-PET,discriminates,Disease,Alzheimer's disease,FDG-PET可以区分正常认知和阿尔茨海默病>
Disease,Alzheimer's disease,has_pathology,Pathological_Change,cortical infarcts,皮质梗死是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,lifestyle,生活方式是阿尔茨海默病的风险因素
<Clinical_Test,FDG-PET,discriminates,Disease,MCI,FDG-PET可以区分轻度认知障碍和阿尔茨海默病>
Disease,Alzheimer's disease,has_pathology,Pathological_Change,intracranial atherosclerosis,颅内动脉粥样硬化是阿尔茨海默病的病理改变
<Imaging_Method,FDG-PET,detects,Biomarker,vascular dysfunction,FDG-PET也可作为血管功能障碍的生物标志物>
<Brain_Region,parieto-temporal cortex,shows,Symptom,diminished glucose uptake,顶颞叶皮层在阿尔茨海默病早期显示葡萄糖摄取减少>
<Pathological_Change,plaques,associated_with,Disease,Alzheimer's disease,斑块与阿尔茨海默病相关>
<Research_Method,FDG-PET,identifies,Biomarker,vascular dysfunction,FDG-PET研究用于识别血管功能障碍的生物标志物>
Biomarker,CSF soluble platelet-derived growth factor receptor-b,indicates,Pathological_Change,mural cell injury,CSF可溶性血小板衍生生长因子受体-b反映血管壁细胞损伤
Imaging_Method,ASL-MRI,detects,Pathological_Change,CBF reductions,ASL-MRI可检测脑血流量减少
<Risk_Factor,stroke,increases_risk_of,Disease,dementia,中风增加痴呆的风险>
Imaging_Method,TOF-MRI,detects,Pathological_Change,vascular anatomy,TOF-MRI可检测三维血管解剖结构
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau,tau蛋白是阿尔茨海默病的生物标志物
