Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,MT5-MMP,affects,Clinical_Manifestation,learning and memory,MT5-MMP影响学习和记忆>
<Protein,MT5-MMP,generates,Protein,sAPPη,MT5-MMP生成sAPPη片段>
Protein,MMP-2,associated_with,Pathological_Change,neurofibrillary tangles,MMP-2表达上调与神经纤维缠结相关
<Protein,MT5-MMP,generates,Protein,Aη-β,MT5-MMP生成Aη-β片段>
Protein,MMP-9,associated_with,Risk_Factor,neurotoxicity,MMP-9与神经毒性相关
Protein,MMP-9,inhibited_by,Protein,TIMP-1,TIMP-1可抑制MMP-9活性
Protein,beta-amyloid peptide,degraded_by,Protein,MMP-9,β-淀粉样蛋白可被MMP-9降解
Protein,MMP-2,associated_with,Risk_Factor,neuroinflammation,MMP-2与神经炎症相关
Protein,MMP-9,associated_with,Risk_Factor,neurotoxicity,MMP-9可能促进Tau蛋白聚集
Protein,MMP-13,associated_with,Clinical_Manifestation,cognitive deficits,MMP-13与认知缺陷相关
Protein,MMP-9,associated_with,Clinical_Stage,middle AD,MMP-9活性增加与中期阿尔茨海默病相关
Protein,MMP-2,inhibited_by,Protein,TIMP-3,TIMP-3可抑制MMP-2活性
<Protein,MT5-MMP,generates,Protein,Aη-α,MT5-MMP生成Aη-α片段>
Protein,MMP-2,associated_with,Clinical_Stage,early AD,MMP-2活性增加与早期阿尔茨海默病相关
Protein,MMP-13,potential_target_for,Disease,Alzheimer's disease,MMP-13是阿尔茨海默病的潜在治疗靶点
Protein,MMP-2,potential_target_for,Disease,Alzheimer's disease,MMP-2是阿尔茨海默病的潜在治疗靶点
<Protein,MT5-MMP,modulates,Protein,APP trafficking,MT5-MMP调节APP运输>
<Protein,MT5-MMP,contributes_to,Pathological_Change,gliosis,MT5-MMP促进胶质增生>
Protein,MMP-2,associated_with,Risk_Factor,neuroinflammation,MMP-2上调与神经炎症相关
<Protein,MT5-MMP,is_expressed_in,Brain_Region,CNS,MT5-MMP在中枢神经系统中表达>
Protein,MMP-2,inhibited_by,Protein,TIMP-2,TIMP-2可抑制MMP-2活性
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurotoxic CTFβ,阿尔茨海默病中神经毒性CTFβ的积累是病理改变
<Protein,MT5-MMP,activates,Pathological_Change,pro-inflammatory pathways,MT5-MMP激活促炎通路>
Protein,MMP-2,inhibited_by,Protein,TIMP-4,TIMP-4可抑制MMP-2活性
Protein,MMP-12,potential_target_for,Disease,Alzheimer's disease,MMP-12是阿尔茨海默病的潜在治疗靶点
Protein,MMP-9,associated_with,Risk_Factor,brain hemorrhages,MMP-9上调与脑出血相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Pathological_Change,amyloid plaques,associated_with,Protein,beta-amyloid peptide,淀粉样斑块与β-淀粉样蛋白异常聚集相关
