Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,AD animal models,used_for,Research_Method,cognitive function evaluation,AD动物模型用于认知功能评估
Risk_Factor,NE dysfunction,contributes_to,Disease,Alzheimer's disease,去甲肾上腺素功能障碍是阿尔茨海默病的风险因素
Clinical_Test,microdialysis,measures,Biomarker,norepinephrine,微透析用于测量去甲肾上腺素的细胞外水平
Pathological_Change,compensatory mechanisms,maintain,Clinical_Manifestation,NE levels,代偿机制维持去甲肾上腺素水平
Treatment,nebivolol,reduces,Pathological_Change,Aβ generation,奈比洛尔减少Aβ生成
Treatment,propranolol,blocks,Protein,β 1 and β 2 ARs,普萘洛尔阻断β1和β2肾上腺素受体
Risk_Factor,stress,increases,Biomarker,norepinephrine,压力增加去甲肾上腺素水平，可能加剧认知功能障碍
Clinical_Stage,early stage,has_compensation,Pathological_Change,neuronal sprouting,阿尔茨海默病早期阶段存在神经元芽生的补偿机制
Clinical_Stage,late stage,has_decrease,Biomarker,norepinephrine,阿尔茨海默病晚期阶段去甲肾上腺素水平下降
Treatment,idazoxan,decreases,Pathological_Change,Aβ plaque load,伊达唑生减少Aβ斑块负荷
Clinical_Manifestation,aggressive behavior,associated_with,Biomarker,norepinephrine,阿尔茨海默病患者的攻击行为与去甲肾上腺素水平相关
Protein,β 2 AR,promotes,Pathological_Change,Aβ production,β2肾上腺素受体促进Aβ生成
Disease,Alzheimer's disease,affects,Brain_Region,locus coeruleus,阿尔茨海默病影响蓝斑区域
Protein,α 1 AR,improves,Clinical_Manifestation,spatial learning,α1肾上腺素受体改善空间学习能力
Protein,dopamine β hydroxylase,increases_in,Disease,Alzheimer's disease,阿尔茨海默病中多巴胺β羟化酶水平增加
Pathological_Change,tau accumulation,occurs_in,Brain_Region,locus coeruleus,蓝斑神经元中的tau蛋白积累是阿尔茨海默病的早期病理变化
Protein,tyrosine hydroxylase,increases_in,Disease,Alzheimer's disease,阿尔茨海默病中酪氨酸羟化酶水平增加
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病导致认知功能障碍
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病影响大脑皮层的功能
Protein,amyloid-beta,generated_by,Protein,γ secretase,淀粉样蛋白由γ分泌酶生成
Clinical_Test,CSF analysis,measures,Biomarker,norepinephrine,脑脊液分析用于测量去甲肾上腺素水平
Clinical_Test,HPLC,measures,Biomarker,norepinephrine,高效液相色谱法用于测量去甲肾上腺素水平
Protein,α 1 AR,contributes_to,Symptom,agitation,α1肾上腺素受体与躁动症状相关
Pathological_Change,loss of NE input,affects,Disease,Alzheimer's disease,去甲肾上腺素输入的丧失影响阿尔茨海默病
Clinical_Manifestation,agitation,associated_with,Biomarker,norepinephrine,阿尔茨海默病患者的激动行为与去甲肾上腺素水平相关
Treatment,prazosin,blocks,Protein,α 1 adrenergic receptor,普拉唑辛通过阻断α1肾上腺素受体来保护认知功能
Protein,α 2 AR,inhibits,Pathological_Change,cAMP production,α2肾上腺素受体抑制cAMP生成
Treatment,clonidine,increases,Pathological_Change,Aβ plaque load,可乐定增加Aβ斑块负荷
Imaging_Method,autoradiography,detects,Protein,norepinephrine transporter,放射自显影用于检测去甲肾上腺素转运体水平
Biomarker,norepinephrine,decreases_in,Brain_Region,cerebral cortex,去甲肾上腺素在阿尔茨海默病患者的脑皮层中减少
