Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Biomarker,Aβ42/Aβ40,measured_by,Research_Method,Elecsys immunoassay,Aβ42/Aβ40通过Elecsys免疫测定法测量
Research_Method,ATN classification system,classifies,Biomarker,tau,ATN分类系统用于分类tau蛋白生物标志物
Clinical_Test,AUC,evaluates,Biomarker,plasma biomarkers,AUC用于评估血浆生物标志物的预测能力
Biomarker,NfL,predicts,Clinical_Outcome,all-cause dementia,NfL可用于预测全因痴呆
Clinical_Stage,MCI,is_related_to,Disease,Alzheimer's disease,MCI阶段与阿尔茨海默病相关
Imaging_Method,PET,detects,Pathological_Change,amyloid-β plaques,正电子发射断层扫描可以检测到淀粉样蛋白斑块
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-β,阿尔茨海默病的生物标志物包括淀粉样蛋白
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau,阿尔茨海默病的生物标志物包括tau蛋白
Biomarker,plasma NfL,indicates,Disease,Alzheimer's disease,血浆NfL是阿尔茨海默病的生物标志物
Biomarker,P-tau217,measured_by,Research_Method,Meso-Scale Discovery platform,P-tau217通过Meso-Scale Discovery平台测量
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Protein,neurofilament light chain,associated_with,Disease,Alzheimer's disease,神经丝轻链蛋白与阿尔茨海默病相关
Research_Method,linear mixed effects models,analyzes,Clinical_Test,PACC,线性混合效应模型用于分析PACC数据
Clinical_Test,AIC,evaluates,Biomarker,plasma biomarkers,AIC用于评估血浆生物标志物的模型拟合度
Clinical_Stage,Pre-Alzheimer's Clinical Composite,predicts,Disease,Alzheimer's disease,临床前阿尔茨海默病复合评分用于预测阿尔茨海默病
Protein,tau,associated_with,Disease,Alzheimer's disease,tau蛋白与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,P-tau217,阿尔茨海默病的生物标志物包括P-tau217
Research_Method,ATN classification system,classifies,Biomarker,amyloid-β,ATN分类系统用于分类淀粉样蛋白生物标志物
Biomarker,NfL,measured_by,Research_Method,Simoa-based assay,NfL通过Simoa测定法测量
Disease,Alzheimer's disease,has_biomarker,Biomarker,neurofilament light,阿尔茨海默病的生物标志物包括神经丝轻链
Biomarker,CSF Aβ42/Aβ40,measured_by,Research_Method,Elecsys assay,CSF Aβ42/Aβ40通过Elecsys测定法测量
Biomarker,neurofilament light,measured_by,Clinical_Test,NfL,神经丝轻链通过NfL测量
Risk_Factor,education,increases_risk_of,Disease,Alzheimer's disease,教育水平是阿尔茨海默病的风险因素
Research_Method,Cox regression models,analyzes,Disease,Alzheimer's disease,Cox回归模型用于分析阿尔茨海默病的风险
Disease,Alzheimer's disease,has_biomarker,Biomarker,NfL,阿尔茨海默病的生物标志物包括NfL
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ42/Aβ40,阿尔茨海默病的生物标志物包括Aβ42/Aβ40
Research_Method,Akaike Information Criterion,compares,Biomarker,CSF and plasma biomarkers,Akaike信息准则用于比较CSF和血浆生物标志物
Research_Method,Cox regression,analyzes,Clinical_Outcome,AD dementia,Cox回归用于分析阿尔茨海默病痴呆
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Biomarker,amyloid-β,measured_by,Clinical_Test,Aβ42/Aβ40 ratio,淀粉样蛋白通过Aβ42/Aβ40比率测量
Clinical_Test,PACC,evaluates,Clinical_Manifestation,cognitive decline,PACC用于评估认知衰退
Clinical_Test,PACC,evaluates,Clinical_Manifestation,cognitive function,临床前阿尔茨海默病认知复合评分用于评估认知功能
Risk_Factor,sex,increases_risk_of,Disease,Alzheimer's disease,性别是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β plaques,阿尔茨海默病的病理改变包括淀粉样蛋白斑块
Biomarker,plasma P-tau217,indicates,Disease,Alzheimer's disease,血浆P-tau217是阿尔茨海默病的生物标志物
Biomarker,tau,measured_by,Clinical_Test,P-tau217,tau蛋白通过P-tau217测量
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4,APOE ε4是阿尔茨海默病的风险因素
Clinical_Stage,CU,is_related_to,Disease,Alzheimer's disease,CU阶段与阿尔茨海默病相关
Clinical_Stage,SCD,is_related_to,Disease,Alzheimer's disease,SCD阶段与阿尔茨海默病相关
Protein,amyloid-beta,associated_with,Disease,Alzheimer's disease,淀粉样蛋白与阿尔茨海默病相关
Clinical_Stage,subjective cognitive decline,precedes,Disease,Alzheimer's disease,主观认知下降是阿尔茨海默病的前驱症状
Biomarker,plasma Aβ42/Aβ40,indicates,Disease,Alzheimer's disease,血浆Aβ42/Aβ40是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau tangles,阿尔茨海默病的病理改变包括tau蛋白缠结
Biomarker,P-tau217,predicts,Clinical_Outcome,AD dementia,P-tau217可用于预测阿尔茨海默病痴呆
Biomarker,CSF NfL,measured_by,Research_Method,ELISA method,CSF NfL通过ELISA方法测量
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE用于评估认知功能
Research_Method,linear mixed-effects modeling,analyzes,Clinical_Outcome,cognitive decline,线性混合效应模型用于分析认知衰退
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Biomarker,Aβ42/Aβ40,predicts,Clinical_Outcome,AD dementia,Aβ42/Aβ40可用于预测阿尔茨海默病痴呆
Clinical_Test,PACC,evaluates,Clinical_Manifestation,cognitive function,PACC用于评估认知功能
Risk_Factor,APOE ε4,increases_risk_of,Disease,Alzheimer's disease,APOE ε4基因增加阿尔茨海默病风险
Biomarker,CSF P-tau181,measured_by,Research_Method,Elecsys assay,CSF P-tau181通过Elecsys测定法测量
Research_Method,ATN classification system,classifies,Biomarker,neurofilament light,ATN分类系统用于分类神经丝轻链生物标志物
