Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,C2,associated_with,Pathological_Change,complement pathway,C2基因与补体通路相关
Gene,TYROBP,implicated_in,Disease,Alzheimer's disease,TYROBP基因与阿尔茨海默病相关
Gene,ARHGDIB,expressed_in,Brain_Region,brain,ARHGDIB基因在大脑中表达
Protein,TIMP1,associated_with,Disease,Alzheimer's disease,TIMP1蛋白与阿尔茨海默病相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,microglial activation,阿尔茨海默病与微胶质细胞激活相关
Protein,TSPO,associated_with,Disease,Alzheimer's disease,TSPO蛋白与阿尔茨海默病相关
Gene,TLR1,associated_with,Pathological_Change,microglial activation,TLR1基因与微胶质细胞激活相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Gene,PTPRC,associated_with,Pathological_Change,microglial activation,PTPRC基因与微胶质细胞激活相关
Gene,LYZ,associated_with,Disease,Alzheimer's disease,LYZ基因与阿尔茨海默病相关
Gene,FCER1G,expressed_in,Brain_Region,brain,FCER1G基因在大脑中表达
Gene,TLR2,associated_with,Pathological_Change,microglial activation,TLR2基因与微胶质细胞激活相关
Protein,PROS1,associated_with,Disease,Alzheimer's disease,PROS1蛋白与阿尔茨海默病相关
Gene,WAS,associated_with,Pathological_Change,cytoskeletal organization,WAS基因与细胞骨架组织相关
Gene,TREM2,associated_with,Pathological_Change,TYROBP signaling,TREM2基因与TYROBP信号通路相关
Gene,P2RY13,expressed_in,Brain_Region,brain,P2RY13基因在大脑中表达
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal loss,阿尔茨海默病与神经元丢失相关
Protein,beta-amyloid,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中异常堆积
Gene,TMEM119,expressed_in,Brain_Region,brain,TMEM119基因在大脑中表达
Disease,Alzheimer's disease,associated_with,Pathological_Change,tau burden,阿尔茨海默病与tau蛋白负担相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Gene,TYROBP,associated_with,Pathological_Change,TYROBP signaling,TYROBP基因与TYROBP信号通路相关
Gene,GPR34,expressed_in,Brain_Region,brain,GPR34基因在大脑中表达
Gene,SAMSN1,expressed_in,Brain_Region,superior frontal gyrus,SAMSN1基因在额上回区域表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Gene,CSF1R,expressed_in,Brain_Region,brain,CSF1R基因在大脑中表达
Gene,CX3CR1,expressed_in,Brain_Region,brain,CX3CR1基因在大脑中表达
Gene,ITGAM,associated_with,Pathological_Change,microglial activation,ITGAM基因与微胶质细胞激活相关
Research_Method,coexpression analysis,identifies,Gene,ECHDC3,共表达分析识别出与阿尔茨海默病相关的ECHDC3基因
Gene,AIF1,expressed_in,Brain_Region,brain,AIF1基因在大脑中表达
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层
Gene,C3AR1,associated_with,Pathological_Change,complement pathway,C3AR1基因与补体通路相关
Gene,MS4A6A,associated_with,Pathological_Change,microglial activation,MS4A6A基因与微胶质细胞激活相关
Gene,APBB1IP,expressed_in,Brain_Region,brain,APBB1IP基因在大脑中表达
Gene,CR3,linked_with,Disease,Alzheimer's disease,CR3基因与阿尔茨海默病相关
Brain_Region,hippocampus,exhibits,Pathological_Change,microglial reactive response,海马体表现出微胶质细胞的反应性反应
Research_Method,coexpression analysis,identifies,Gene,MAGs,共表达分析识别出与阿尔茨海默病相关的基因
Disease,Alzheimer's disease,affects,Brain_Region,superior frontal gyrus,阿尔茨海默病会影响额上回区域
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症相关
Gene,RPS6KA1,associated_with,Disease,Alzheimer's disease,RPS6KA1基因与阿尔茨海默病相关
Research_Method,coexpression analysis,identifies,Gene,APOC,共表达分析识别出与阿尔茨海默病相关的APOC基因家族
Gene,AIF1,associated_with,Pathological_Change,cytoskeletal organization,AIF1基因与细胞骨架组织相关
Gene,CX3CR1,expressed_in,Brain_Region,superior frontal gyrus,CX3CR1基因在额上回区域表达
Brain_Region,entorhinal cortex,exhibits,Pathological_Change,microglial reactive response,内嗅皮层表现出微胶质细胞的反应性反应
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Gene,MHC class 2,associated_with,Pathological_Change,microglial activation,MHC class 2基因与微胶质细胞激活相关
Gene,TREM2,linked_with,Disease,Alzheimer's disease,TREM2基因与阿尔茨海默病相关
Gene,P2RY12,expressed_in,Brain_Region,brain,P2RY12基因在大脑中表达
Gene,SLA,associated_with,Disease,Alzheimer's disease,SLA基因与阿尔茨海默病相关
Gene,CD33,linked_with,Disease,Alzheimer's disease,CD33基因与阿尔茨海默病相关
Gene,TSPO,associated_with,Pathological_Change,microglial activation,TSPO基因与微胶质细胞激活相关
Research_Method,transcriptomic analysis,used_to_study,Disease,Alzheimer's disease,转录组分析用于研究阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层区域
Gene,ABI3,expressed_in,Brain_Region,brain,ABI3基因在大脑中表达
Gene,C1QA,associated_with,Pathological_Change,complement pathway,C1QA基因与补体通路相关
Research_Method,coexpression network analysis,used_to_identify,Gene,microglial signature genes,共表达网络分析用于识别微胶质细胞特征基因
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Gene,CAPG,associated_with,Pathological_Change,cytoskeletal organization,CAPG基因与细胞骨架组织相关
