Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Risk_Factor,iron overload,triggers,Pathological_Change,glial activation,铁过载驱动胶质细胞激活
Protein,FPN1,regulated_by,Protein,ferritin,FPN1受铁蛋白调控
Treatment,alpha-lipoic acid,blocks,Pathological_Change,inflammation,α-硫辛酸阻断炎症
Protein,NCOA4,binds_to,Protein,ferritin,炎症条件下铁蛋白与NCOA4结合，被运送到溶酶体进行自噬降解
Protein,FPN1,regulated_by,Protein,xCT,FPN1受xCT调控
Pathological_Change,oxidative stress,induced_by,Risk_Factor,iron overload,铁过载诱导氧化应激
Protein,FPN1,regulated_by,Protein,endocytosis,FPN1受内吞作用调控
Pathological_Change,neuronal loss,caused_by,Biomarker,ferroptosis,铁死亡导致神经元丢失
Protein,FPN1,regulated_by,Protein,iron dyshomeostasis,FPN1受铁稳态失调调控
Disease,Alzheimer's disease,associated_with,Pathological_Change,ferroptosis,铁死亡可能是阿尔茨海默病神经元丢失的潜在机制
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau tangles,阿尔茨海默病的病理特征包括tau蛋白缠结
Disease,Alzheimer's disease,characterized_by,Pathological_Change,senile plaque,阿尔茨海默病的病理特征包括老年斑
Treatment,Ferrostatin-1,improves,Clinical_Manifestation,cognitive function,Ferrostatin-1改善认知功能
Protein,FPN1,regulated_by,Protein,NCOA4,FPN1受NCOA4调控
Protein,FPN1,regulated_by,Protein,clathrin,FPN1受网格蛋白调控
Risk_Factor,iron overload,triggers,Pathological_Change,Aβ plaque formation,铁过载驱动淀粉样斑块形成
Protein,hepcidin,decreased_in,Disease,Alzheimer's disease,阿尔茨海默病神经元中hepcidin表达减少
Protein,FPN1,regulated_by,Protein,inflammation,FPN1受炎症调控
Protein,amyloid-beta,derived_from,Protein,APP,淀粉样蛋白由APP通过β-分泌酶切割产生
Protein,GPX4,decreases,Pathological_Change,lipid peroxidation,GPX4减少脂质过氧化
Protein,FPN1,regulated_by,Protein,APP,FPN1受APP调控
Protein,FPN1,regulated_by,Protein,IRP-IRE,FPN1受IRP-IRE调控
Protein,FPN1,excretes,Pathological_Change,iron,FPN1排泄铁
Treatment,selenium,reduces,Biomarker,Aβ production,硒减少Aβ产生
Treatment,hepcidin,treats,Disease,Alzheimer's disease,hepcidin用于治疗阿尔茨海默病
Disease,Alzheimer's disease,treated_by,Treatment,clioquinol,氯碘羟喹及其衍生物用于治疗阿尔茨海默病
Protein,FPN1,regulated_by,Protein,PrPC,FPN1受PrPC调控
Brain_Region,hippocampus,affected_by,Risk_Factor,iron deposition,海马铁沉积可能是淀粉样蛋白引起的认知下降速度的预测因子
Treatment,hepcidin,reduces,Pathological_Change,Aβ plaque,hepcidin减少Aβ斑块
Treatment,clioquinol,reduces,Biomarker,Aβ deposition,氯碘羟喹减少Aβ沉积
Protein,ferritin,positively_correlated_with,Biomarker,iron overload,铁蛋白与铁过载呈正相关
Gene,APOE4,positively_correlated_with,Biomarker,iron deposition,APOE4与脑内铁沉积呈正相关
Pathological_Change,neuronal loss,caused_by,Risk_Factor,iron overload,铁过载导致神经元丢失
Treatment,vitamin E,improves,Clinical_Manifestation,cognitive function,维生素E改善认知功能
Clinical_Test,quantitative susceptibility mapping,detects,Biomarker,iron deposition,定量磁化率成像用于检测铁沉积
Protein,FPN1,regulated_by,Protein,STEAP3,FPN1受STEAP3调控
Treatment,alpha-lipoic acid,blocks,Pathological_Change,iron overload,α-硫辛酸阻断铁过载
Disease,Alzheimer's disease,associated_with,Risk_Factor,iron dyshomeostasis,铁稳态失调与阿尔茨海默病相关
Treatment,hepcidin,elevates,Clinical_Manifestation,cognitive function,hepcidin提升认知功能
Protein,tau,transports,Protein,APP,tau蛋白运输APP
Protein,GPX4,downregulated_in,Disease,Alzheimer's disease,AD患者和小鼠模型中GPX4表达下调
Treatment,antioxidants,treats,Disease,Alzheimer's disease,抗氧化剂用于治疗阿尔茨海默病
Protein,FPN1,regulated_by,Protein,iron retention,FPN1受铁滞留调控
Protein,FPN1,regulated_by,Protein,tau hyperphosphorylation,FPN1受tau过度磷酸化调控
Treatment,iron chelators,treats,Disease,Alzheimer's disease,铁螯合剂用于治疗阿尔茨海默病
Treatment,Deferoxamine,treats,Disease,Alzheimer's disease,去铁胺可能是治疗阿尔茨海默病的有效药物
Treatment,alpha-lipoic acid,relieves,Pathological_Change,tau hyperphosphorylation,α-硫辛酸缓解tau过度磷酸化
Treatment,clioquinol,slows,Clinical_Manifestation,cognitive decline,氯碘羟喹减缓认知衰退
Protein,GPX4,regulates,Pathological_Change,ferroptosis,GPX4是负调控铁死亡的主要酶
Treatment,selenium,inhibits,Pathological_Change,ferroptosis,硒抑制铁死亡
Protein,Aβ40/42,produced_by,Protein,β-secretase,上调的APP被更多β-分泌酶切割为Aβ40/42
