Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,random forest classifier,classifies,Disease,Alzheimer's disease,随机森林分类器用于阿尔茨海默病的分类
Research_Method,machine learning,detects,Disease,Alzheimer's disease,机器学习技术用于阿尔茨海默病的检测
Clinical_Test,neuropsychological assessment,assesses,Clinical_Manifestation,cognitive function,神经心理学评估用于评估认知功能
Disease,Alzheimer's disease,detected_by,Clinical_Test,Boston Diagnostic Aphasia Exam,阿尔茨海默病可以通过波士顿诊断性失语症检查进行检测
Disease,Alzheimer's disease,affects,Clinical_Manifestation,memory impairment,阿尔茨海默病主要特征是记忆障碍
Research_Method,Active Data Representation,models,Clinical_Manifestation,temporal aspects of speech,主动数据表示技术用于建模语音的时间特征
Biomarker,acute-phase proteins,associated_with,Disease,Alzheimer's disease,急性期蛋白与阿尔茨海默病相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,degraded visual search,阿尔茨海默病表现为视觉搜索能力下降
Biomarker,proinflammatory cytokines,associated_with,Disease,Alzheimer's disease,促炎细胞因子与阿尔茨海默病相关
Research_Method,BERT,classifies,Disease,Alzheimer's disease,BERT模型用于阿尔茨海默病的分类
Disease,Alzheimer's disease,associated_with,Biomarker,pTau,阿尔茨海默病与磷酸化Tau蛋白生物标志物相关
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Biomarker,CSF Aβ42 amyloid,阿尔茨海默病与脑脊液Aβ42淀粉样蛋白生物标志物相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,white matter lesion volume,阿尔茨海默病与白质病变体积相关
Disease,Alzheimer's disease,affects,Clinical_Manifestation,visuospatial function,阿尔茨海默病早期影响视空间功能
Research_Method,ADR features,improves,Research_Method,AD detection,ADR特征可以提高阿尔茨海默病的检测效果
Risk_Factor,family history,increases_risk_of,Disease,Alzheimer's disease,家族史是阿尔茨海默病的风险因素
Clinical_Test,ADReSS,distinguishes_between,Disease,Alzheimer's disease,ADReSS测试用于区分阿尔茨海默病和非阿尔茨海默病患者
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,non-salience of visual input stimulus,阿尔茨海默病表现为视觉输入刺激的非显著性
Research_Method,bag-of-n-grams,models,Clinical_Manifestation,semantic aspects of speech,词袋模型用于建模语音的语义特征
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,simultanagnosia,阿尔茨海默病表现为同时性失认症
Disease,Alzheimer's disease,associated_with,Biomarker,Tau,阿尔茨海默病与Tau蛋白生物标志物相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,degraded attentional focus,阿尔茨海默病表现为注意力集中能力下降
Research_Method,automatic speech recognition,extracts,Clinical_Manifestation,speech features,自动语音识别技术用于提取语音特征
Disease,Alzheimer's disease,associated_with,Biomarker,plasma Aβ42 amyloid,阿尔茨海默病与血浆Aβ42淀粉样蛋白生物标志物相关
Research_Method,support vector machine,classifies,Disease,Alzheimer's disease,支持向量机用于阿尔茨海默病的分类
Research_Method,random forest classifier,improves,Research_Method,AD detection,随机森林分类器可以提高阿尔茨海默病的检测效果
Disease,Alzheimer's disease,associated_with,Pathological_Change,medial temporal-lobe atrophy,阿尔茨海默病与内侧颞叶萎缩相关
Research_Method,BERT,analyzes,Clinical_Manifestation,speech patterns,BERT模型用于分析阿尔茨海默病患者的语言模式
Clinical_Test,physical assessment,assesses,Clinical_Manifestation,physical health,身体评估用于评估身体健康状况
Disease,Alzheimer's disease,detected_by,Research_Method,ADR features,阿尔茨海默病可以通过ADR特征检测
Disease,Alzheimer's disease,detected_by,Research_Method,BERT model,阿尔茨海默病可以通过BERT模型检测
Clinical_Test,Mini-Mental State Examination,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,detected_by,Research_Method,random forest classifier,阿尔茨海默病可以通过随机森林分类器检测
Research_Method,temporal analysis,improves,Research_Method,AD detection,时间分析可以提高阿尔茨海默病的检测效果
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因增加阿尔茨海默病的风险
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,detected_by,Research_Method,temporal analysis,阿尔茨海默病可以通过时间分析方法检测
Disease,Alzheimer's disease,detected_by,Research_Method,audio-textual embedding,阿尔茨海默病可以通过音频-文本嵌入方法检测
Research_Method,ERNIE,classifies,Disease,Alzheimer's disease,ERNIE模型用于阿尔茨海默病的分类
Clinical_Manifestation,speech patterns,associated_with,Disease,Alzheimer's disease,语言模式与阿尔茨海默病相关
Research_Method,BERT model,improves,Research_Method,AD detection,BERT模型可以提高阿尔茨海默病的检测效果
Clinical_Test,Cookie Theft description task,assesses,Clinical_Manifestation,language and visuospatial function,饼干盗窃描述任务用于评估语言和视空间功能
Research_Method,audio-textual embedding,improves,Research_Method,AD detection,音频-文本嵌入可以提高阿尔茨海默病的检测效果
Risk_Factor,gender,increases_risk_of,Disease,Alzheimer's disease,性别是阿尔茨海默病的风险因素
