Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,PART,has_pathological_change,Pathological_Change,tau inclusions,原发性年龄相关tau病的病理改变包括tau蛋白包涵体
Protein,tau,accumulates_in,Brain_Region,occipital cortex,tau蛋白在枕叶皮层中异常堆积
Protein,amyloid-beta,accumulates_in,Brain_Region,occipital cortex,淀粉样蛋白在枕叶皮层中异常堆积
Clinical_Test,cryo-EM,measures,Biomarker,tau density,冷冻电镜测量tau蛋白密度
Disease,PCA,affects,Brain_Region,occipital cortex,后皮质萎缩影响枕叶皮层
Protein,tau,has_binding_site,Binding_Site,APN-1607,tau蛋白具有APN-1607的结合位点
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau filaments,阿尔茨海默病的生物标志物包括tau蛋白纤维
Disease,Alzheimer's disease,has_biomarker,Protein,tau,阿尔茨海默病的生物标志物是tau蛋白
Clinical_Test,Aβ-PET,correlates_with,Pathological_Change,brain atrophy,Aβ-PET信号与脑萎缩相关
Protein,tau,has_conformation_change,Pathological_Change,C-shaped cavity,tau蛋白结合APN-1607后引起构象变化
Protein,tau,forms,Pathological_Change,tau filaments,tau蛋白形成tau纤维的病理改变
Protein,amyloid-beta,accumulates_in,Brain_Region,cortical regions,淀粉样蛋白在皮层区域中异常堆积
Disease,PART,has_symptom,Clinical_Manifestation,memory loss,原发性年龄相关tau病的症状包括记忆力丧失
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ deposits,阿尔茨海默病的病理改变包括Aβ沉积
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortex,阿尔茨海默病影响额叶皮层
Gene,CRB1,has_mutation,Risk_Factor,D1005V,CRB1基因的D1005V突变是风险因素
Imaging_Method,cryo-EM,identifies,Pathological_Change,Aβ deposits,冷冻电镜用于识别Aβ沉积的病理改变
Clinical_Test,APN-1607,used_for,Imaging_Method,PET,APN-1607可用作PET示踪剂检测tau包涵体
Protein,tau,forms,Pathological_Change,Alzheimer tau fold,tau蛋白形成阿尔茨海默病tau折叠结构
Protein,tau,accumulates_in,Brain_Region,hippocampus,tau蛋白在海马体中异常堆积
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,tau,has_relation_with,Protein,APN-1607,tau蛋白与APN-1607存在结合关系
Research_Method,cryo-EM,studies,Protein,tau filaments,冷冻电镜用于研究tau纤维的结构
Disease,Posterior Cortical Atrophy,is_variant_of,Disease,Alzheimer's disease,后皮质萎缩是阿尔茨海默病的一种变体
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Research_Method,helical reconstruction,used_for,Imaging_Method,cryo-EM,螺旋重建用于冷冻电镜图像处理
Disease,Posterior Cortical Atrophy,has_symptom,Clinical_Manifestation,visual processing decline,后皮质萎缩的早期症状是视觉处理能力下降
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ assemblies,阿尔茨海默病的生物标志物包括Aβ聚集物
Imaging_Method,PET,detects,Biomarker,Aβ assemblies,正电子发射断层扫描用于检测Aβ聚集物
Disease,PART,affects,Brain_Region,frontal cortex,原发性年龄相关tau病影响额叶皮层
Gene,TIA1,has_mutation,Risk_Factor,N357S,TIA1基因的N357S突变是风险因素
Imaging_Method,cryo-EM,detects,Pathological_Change,tau filaments,冷冻电镜用于检测tau蛋白纤维
Disease,Primary Age-Related Tauopathy,leads_to,Pathological_Change,abundant plaques and tangles,原发性年龄相关性tau病变导致新皮层中出现大量斑块和缠结
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
Disease,PART,affects,Brain_Region,entorhinal cortex,原发性年龄相关tau病影响内嗅皮层
Treatment,APN-1607,binds_to,Protein,tau,APN-1607与tau蛋白结合
Disease,Posterior Cortical Atrophy,affects,Brain_Region,occipital cortex,后皮质萎缩影响枕叶皮层
Protein,tau,accumulates_in,Brain_Region,entorhinal cortex,tau蛋白在内嗅皮层中异常堆积
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层
Disease,Primary Age-Related Tauopathy,affects,Brain_Region,neocortex,原发性年龄相关性tau病变影响新皮层
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau inclusions,阿尔茨海默病的病理改变包括tau蛋白包涵体
Gene,TMEM106B,has_mutation,Risk_Factor,T185S,TMEM106B基因的T185S突变是风险因素
Clinical_Test,immunohistochemistry,detects,Pathological_Change,tau inclusions,免疫组化用于检测tau包涵体
Clinical_Stage,Braak stage,correlates_with,Pathological_Change,tau pathology,Braak分期与tau病理变化相关
Protein,Aβ,forms,Pathological_Change,Aβ deposits,Aβ蛋白形成Aβ沉积的病理改变
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的症状包括记忆力丧失
Clinical_Test,cryo-EM,detects,Pathological_Change,tau filaments,冷冻电镜用于检测tau纤维
Protein,tau,forms,Pathological_Change,filaments,tau蛋白形成病理性纤维
Imaging_Method,PET,detects,Biomarker,tau assemblies,正电子发射断层扫描用于检测tau蛋白聚集物
Disease,PCA,has_symptom,Clinical_Manifestation,memory loss,后皮质萎缩的症状包括记忆力丧失
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau filaments,阿尔茨海默病的病理变化包括tau蛋白纤维的形成
Protein,TDP-43,accumulates_in,Brain_Region,subcortical brain regions,TDP-43蛋白在皮层下脑区中异常堆积
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Clinical_Test,APN-1607,binds_to,Protein,tau inclusions,APN-1607与tau包涵体结合
