Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high participant attrition,阿尔茨海默病临床试验的高参与者流失率
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,difficulty in recruiting participants,阿尔茨海默病临床试验招募参与者的困难
Disease,Alzheimer's disease,has_treatment,Treatment,aducanumab,阿杜卡努单抗是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_research_method,Research_Method,clinical trials,阿尔茨海默病的研究方法包括临床试验
Disease,Alzheimer's disease,has_research_method,Research_Method,data collection from AdisInsight,阿尔茨海默病的研究方法包括从AdisInsight收集数据
Clinical_Test,clinical trial,evaluates,Treatment,rivastigmine,临床试验用于评估利斯的明的疗效
Disease,Alzheimer's disease,has_research_method,Research_Method,data collection from ClinicalTrials.gov,阿尔茨海默病的研究方法包括从ClinicalTrials.gov收集数据
Disease,Alzheimer's disease,has_research_method,Research_Method,data adjustment,阿尔茨海默病的研究方法包括数据调整
Disease,Alzheimer's disease,has_funding,Risk_Factor,NIH funding,美国国立卫生研究院的资助对阿尔茨海默病研发有重要影响
Disease,Alzheimer's disease,has_impact,Risk_Factor,$1 trillion annually by 2050,预计到2050年，阿尔茨海默病的护理成本将超过1万亿美元
Disease,Alzheimer's disease,has_target,Protein,tau,tau蛋白是阿尔茨海默病的研究目标
Disease,Alzheimer's disease,has_target,Protein,neurotransmitters,神经递质是阿尔茨海默病的研究目标
Disease,Alzheimer's disease,has_biomarker,Biomarker,blood-based markers,血液生物标志物可能降低临床试验参与者的识别和招募成本
Disease,Alzheimer's disease,has_potential_target,Protein,nonamyloid targets,阿尔茨海默病研发逐渐强调非淀粉样蛋白靶点
Clinical_Test,clinical trial,evaluates,Treatment,donepezil,临床试验用于评估多奈哌齐的疗效
Disease,Alzheimer's disease,has_research_method,Research_Method,data collection from Alzforum.org,阿尔茨海默病的研究方法包括从Alzforum.org收集数据
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high risk of drug development,阿尔茨海默病药物开发的高风险
Research_Method,clinical trial,studies,Treatment,galantamine,临床试验用于研究加兰他敏
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high cost of trials,阿尔茨海默病临床试验的高成本
Disease,Alzheimer's disease,has_research_method,Research_Method,data filtering,阿尔茨海默病的研究方法包括数据过滤
Disease,Alzheimer's disease,has_treatment,Treatment,ChEIs,胆碱酯酶抑制剂是阿尔茨海默病的一种治疗方法
Disease,Alzheimer's disease,has_target,Protein,inflammation,炎症是阿尔茨海默病的研究目标
Research_Method,clinical trial,studies,Treatment,rivastigmine,临床试验用于研究利斯的明
Funding,NIH,supports,Research_Method,clinical trial,美国国立卫生研究院资助临床试验研究
Disease,Alzheimer's disease,has_research_method,Research_Method,data analysis by reviewers,阿尔茨海默病的研究方法包括评审员的数据分析
Disease,Alzheimer's disease,has_research_method,Research_Method,data analysis by two independent reviewers,阿尔茨海默病的研究方法包括两名独立评审员的数据分析
Disease,Alzheimer's disease,has_research_method,Research_Method,data analysis by multiple reviewers,阿尔茨海默病的研究方法包括多名评审员的数据分析
Disease,Alzheimer's disease,has_target,Protein,amyloid-β,阿尔茨海默病的治疗研发主要针对淀粉样蛋白
Disease,Alzheimer's disease,has_target,Protein,amyloid,淀粉样蛋白是阿尔茨海默病的研究目标
Disease,Alzheimer's disease,has_research_method,Research_Method,data collection from PubMed,阿尔茨海默病的研究方法包括从PubMed收集数据
Disease,Alzheimer's disease,has_treatment,Treatment,aducanumab,阿杜那单抗是阿尔茨海默病的一种治疗药物
Disease,Alzheimer's disease,has_research_method,Research_Method,failure rate calculation,阿尔茨海默病的研究方法包括失败率计算
Disease,Alzheimer's disease,has_research_method,Research_Method,data analysis by two independent reviewers,阿尔茨海默病的研究方法包括
Disease,Alzheimer's disease,has_research_method,Research_Method,cost estimation,阿尔茨海默病的研究方法包括成本估算
Research_Method,clinical trial,studies,Treatment,donepezil,临床试验用于研究多奈哌齐
Disease,Alzheimer's disease,has_research_method,Research_Method,data exclusion,阿尔茨海默病的研究方法包括数据排除
Funding,NIH,supports,Disease,Alzheimer's disease,美国国立卫生研究院资助阿尔茨海默病研究
