Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Pathological_Change,amyloid deposition,contributes_to,Disease,Alzheimer's disease,淀粉样蛋白沉积是阿尔茨海默病的病理改变之一
Disease,Alzheimer's disease,causes,Pathological_Change,oxidative stress,阿尔茨海默病导致氧化应激
Protein,Nrf2,regulates,Gene,NQO1,Nrf2转录因子调控NQO1基因的表达
Research_Method,MTT assay,measures,Biomarker,cell viability,MTT实验用于测量细胞活力
Treatment,polyphenols,reduce,Risk_Factor,oxidative stress,多酚类化合物可减轻氧化应激风险
Treatment,polyphenols,reduce,Pathological_Change,cognitive decline,多酚类化合物可减少认知衰退
Pathological_Change,brain atrophy,is_associated_with,Disease,Alzheimer's disease,脑萎缩与阿尔茨海默病相关
<Clinical_Stage,advanced stage,affects,Treatment,anti-inflammatory drugs,疾病晚期影响抗炎药物的疗效>
Research_Method,spectrophotometric assay,measures,Biomarker,NQO1 activity,分光光度法用于测量NQO1酶活性
Risk_Factor,neuroinflammation,contributes_to,Disease,Alzheimer's disease,神经炎症是阿尔茨海默病的风险因素
Treatment,polyphenolic extract,protects_against,Symptom,neurotoxicity,多酚提取物保护免受神经毒性
Protein,Aβ25-35,triggers,Pathological_Change,pro-inflammatory cytokine production,Aβ25-35肽段可触发促炎细胞因子的产生
Treatment,polyphenols,reduce,Pathological_Change,oxidative stress,多酚类化合物可减少氧化应激
<Research_Method,mass spectrometry,identifies,Compound,polyphenols,质谱法用于鉴定多酚类化合物>
Clinical_Test,climbing ability test,evaluates,Clinical_Manifestation,locomotor dysfunction,攀爬能力测试用于评估运动功能障碍
Treatment,polyphenols,reduce,Pathological_Change,tau pathology,多酚类化合物可减少tau病理改变
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况>
Treatment,polyphenolic extract,increases,Symptom,anti-inflammatory cytokine production,多酚提取物增加抗炎细胞因子的产生
Treatment,polyphenolic extract,reduces,Symptom,pro-inflammatory cytokine production,多酚提取物减少促炎细胞因子的产生
<Treatment,Arabidopsis thaliana extract,reduces,Pathological_Change,neuroinflammation,拟南芥提取物减少神经炎症>
Disease,Alzheimer's disease,has_feature,Pathological_Change,increased amyloid-beta production,阿尔茨海默病的主要特征之一是淀粉样蛋白-β的产生增加
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI可检测脑萎缩
Protein,Aβ1-42,causes,Pathological_Change,neurodegeneration,Aβ1-42肽段可诱导神经退行性变
Treatment,EtOAc extract,reduces,Pathological_Change,Aβ25-35-induced cytotoxicity,EtOAc提取物可减少Aβ25-35诱导的细胞毒性
Protein,amyloid-beta,induces,Symptom,neurotoxicity,淀粉样蛋白-β诱导神经毒性
<Research_Method,qRT-PCR,measures,Gene,IL-1β,qRT-PCR用于测量IL-1β基因表达>
Risk_Factor,pro-inflammatory cytokines,contributes_to,Pathological_Change,neuronal death,促炎细胞因子可导致神经元死亡
Treatment,polyphenolic extract,activates,Biomarker,Nrf2 pathway,多酚提取物激活Nrf2抗氧化反应通路
Clinical_Stage,early AD,is_treated_with,Treatment,polyphenols,早期阿尔茨海默病可用多酚类化合物治疗
Treatment,polyphenols,reduce,Pathological_Change,age-dependent neurodegeneration,多酚类化合物可减少年龄依赖性神经退行性变
Pathological_Change,neuroinflammation,enhances,Pathological_Change,neurodegeneration,神经炎症可加剧神经退行性变
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失>
Treatment,polyphenols,reduce,Pathological_Change,memory loss,多酚类化合物可减少记忆力丧失
Imaging_Method,MRI,is_used_for,Clinical_Test,brain imaging,MRI用于脑部影像学检查
<Research_Method,climbing assay,measures,Clinical_Manifestation,motor function in flies,攀爬实验用于测量果蝇的运动功能>
Treatment,EtOAc extract,enhances,Biomarker,NQO1 activity,EtOAc提取物可增强NQO1酶的活性
Treatment,polyphenols,reduce,Pathological_Change,locomotor dysfunction,多酚类化合物可减少运动功能障碍
<Research_Method,immunofluorescence,detects,Protein,Nrf2,免疫荧光检测Nrf2蛋白>
<Research_Method,immunofluorescence,measures,Protein,Nrf2 translocation,免疫荧光用于测量Nrf2核转位>
Treatment,polyphenolic extract,restores,Symptom,locomotor activity in Drosophila,多酚提取物恢复果蝇的运动能力
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,locomotor dysfunction,阿尔茨海默病可能导致运动功能障碍
Treatment,polyphenolic extract,activates,Biomarker,Nrf2 pathway,多酚提取物激活Nrf2抗氧化通路
Protein,amyloid-beta,activates,Biomarker,NF-κB pathway,淀粉样蛋白-β激活NF-κB炎症通路
<Research_Method,immunofluorescence,detects,Protein,NF-κB,免疫荧光检测NF-κB蛋白>
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
<Research_Method,MTT assay,measures,Clinical_Manifestation,cell viability,MTT实验用于测量细胞活力>
Treatment,NSAIDs,reduce,Risk_Factor,Aβ toxicity,非甾体抗炎药可减轻Aβ毒性风险
<Research_Method,chromatography,identifies,Compound,polyphenols,色谱法用于鉴定多酚类化合物>
<Research_Method,qRT-PCR,measures,Gene,IL-13,qRT-PCR用于测量IL-13基因表达>
Treatment,polyphenols,reduce,Pathological_Change,early death,多酚类化合物可减少
Gene,HO-1,encodes,Protein,heme oxygenase-1,HO-1基因编码血红素加氧酶-1
Protein,Aβ25-35,causes,Pathological_Change,cytotoxicity,Aβ25-35肽段可诱导细胞毒性
Treatment,polyphenols,enhance,Biomarker,antioxidant capacity,多酚类化合物可增强抗氧化能力
Treatment,polyphenols,modulate,Biomarker,pro-inflammatory cytokine expression,多酚类化合物可调节促炎细胞因子的表达
Gene,NQO1,encodes,Protein,NAD(P)H:quinone oxidoreductase 1,NQO1基因编码NAD(P)H:醌氧化还原酶1
Protein,amyloid-beta,induces,Symptom,inflammatory response,淀粉样蛋白-β诱导炎症反应
Treatment,polyphenols,reduce,Pathological_Change,cytotoxicity,多酚类化合物可减少细胞毒性
<Research_Method,climbing assay,measures,Clinical_Manifestation,motor function,攀爬实验用于测量运动功能>
Pathological_Change,amyloid deposition,triggers,Pathological_Change,neuroinflammation,淀粉样蛋白沉积可触发神经炎症
Treatment,polyphenols,reduce,Pathological_Change,amyloid deposition,多酚类化合物可减少淀粉样蛋白沉积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状之一是记忆力丧失
Treatment,polyphenolic extract,increases,Biomarker,NAD(P)H:quinone oxidoreductase 1 activity,多酚提取物增加NAD(P)H:醌氧化还原酶1的活性
<Protein,Aβ 25-35,induces,Pathological_Change,neuroinflammation,Aβ 25-35诱导神经炎症>
<Research_Method,DPPH assay,measures,Activity,antioxidant activity,DPPH实验用于测量抗氧化活性>
Clinical_Stage,early AD,is_associated_with,Pathological_Change,neuroinflammation,早期阿尔茨海默病与神经炎症相关
Disease,Alzheimer's disease,leads_to,Pathological_Change,amyloid-beta aggregation,淀粉样蛋白-β的聚集导致阿尔茨海默病的病理变化
Research_Method,qRT-PCR,measures,Biomarker,HO-1 mRNA levels,qRT-PCR用于测量HO-1 mRNA水平
Disease,Alzheimer's disease,causes,Pathological_Change,neurodegeneration,阿尔茨海默病导致神经退行性变
Treatment,polyphenols,modulate,Biomarker,anti-inflammatory cytokine expression,多酚类化合物可调节抗炎细胞因子的表达
Treatment,polyphenols,reduce,Pathological_Change,neuroinflammation,多酚类化合物可减少神经炎症
