Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,microbiota-gut-brain axis,studies,Disease,Alzheimer's disease,微生物-肠-脑轴研究用于探索阿尔茨海默病的发病机制
Protein,amyloid-beta,interacts_with,Protein,TLR2,淀粉样蛋白β与TLR2相互作用
Protein,amyloid-beta,activates,Pathological_Change,NF-κB signaling pathway,淀粉样蛋白β激活NF-κB信号通路
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,chronic neuroinflammation,阿尔茨海默病的病理特征包括慢性神经炎症
Gut Microbiome,gut microbiota,affects,Brain_Region,brain,肠道微生物群通过微生物-肠-脑轴影响大脑功能
Disease,Alzheimer's disease,improves_with,Treatment,probiotics,益生菌可能改善阿尔茨海默病患者的认知功能
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,atherosclerosis,动脉粥样硬化是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Pathological_Change,mitochondrial dysfunction,阿尔茨海默病与线粒体功能障碍相关
Treatment,sodium butyrate,improves,Clinical_Manifestation,memory,丁酸钠改善记忆功能
Treatment,probiotics,may_cause,Risk_Factor,sepsis,益生菌摄入可能引起败血症
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括细胞内神经纤维缠结
Disease,Alzheimer's disease,classified_into,Clinical_Stage,dementia,阿尔茨海默病可根据严重程度分为痴呆
Gut Microbiome,gut microbiota,produces,Biomarker,neurotransmitters,肠道微生物群产生神经递质
Disease,Alzheimer's disease,associated_with,Risk_Factor,gut microbiota dysbiosis,阿尔茨海默病与肠道菌群失调相关
Gut Microbiome,gut microbiota,affects,Pathological_Change,tau aggregation,肠道微生物群影响tau蛋白的聚集
Biomarker,LPS,detected_in,Brain_Region,superior temporal lobe neocortex,LPS在阿尔茨海默病患者的颞叶新皮质中被检测到
Biomarker,LPS,initiates,Pathological_Change,immune responses,LPS通过CD14和TLR4-MD-2复合物启动免疫反应
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,amyloid-β,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,psychogenic diseases,心理疾病是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,correlates_with,Biomarker,GM dysbiosis,阿尔茨海默病与肠道菌群失调相关
Biomarker,plasma LPS,colocalizes_with,Pathological_Change,amyloid plaques,血浆LPS与淀粉样斑块共定位
Biomarker,LPS,detected_in,Brain_Region,hippocampus,LPS在阿尔茨海默病患者的海马体中被检测到
Gut Microbiome,gut microbiota,produces,Biomarker,short-chain fatty acids,肠道微生物群产生短链脂肪酸
Treatment,probiotics,reduces,Pathological_Change,Aβ load,益生菌减少Aβ负荷
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Protein,amyloid-beta,induces,Biomarker,IL-17A,淀粉样蛋白β诱导IL-17A的产生
Treatment,probiotics,increases_risk_of,Risk_Factor,communicable diseases,益生菌使用可能增加传染性疾病的风险
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,hypertension,高血压是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Biomarker,amyloid-beta,阿尔茨海默病与淀粉样蛋白β相关
Gut Microbiome,gut microbiota,affects,Pathological_Change,Aβ production,肠道微生物群影响淀粉样蛋白的产生
Biomarker,LPS,colocalizes_with,Protein,amyloid-beta,LPS与淀粉样蛋白β共定位
Treatment,probiotics,reduces,Pathological_Change,Aβ deposition,益生菌减少Aβ沉积
Pathological_Change,mitochondrial dysfunction,leads_to,Clinical_Manifestation,cognitive dysfunction,线粒体功能障碍导致认知功能障碍
Biomarker,SCFAs,modulates,Biomarker,peripheral NS and CNS,短链脂肪酸调节外周和中枢神经系统
Biomarker,plasma LPS,promotes,Pathological_Change,neuroinflammation,血浆LPS促进神经炎症
Biomarker,BDNF,affected_by,Biomarker,gut microbiota,肠道菌群影响脑源性神经营养因子水平
Treatment,probiotics,modifies,Gut Microbiome,gut microbiota,益生菌通过调节肠道微生物群来治疗阿尔茨海默病
Disease,Alzheimer's disease,affected_by,Biomarker,plasma LPS,阿尔茨海默病受血浆LPS水平影响
Protein,amyloid-beta,acts_as,Biomarker,antimicrobial peptide,淀粉样蛋白β作为抗菌肽参与宿主免疫反应
Disease,Alzheimer's disease,has_treatment,Treatment,probiotics,益生菌可能作为阿尔茨海默病的潜在治疗方法
Biomarker,LPS,correlates_with,Biomarker,blood monocyte/macrophage activation,LPS水平与血液单核/巨噬细胞激活水平正相关
Protein,amyloid-beta,activates,Pathological_Change,COX-2,淀粉样蛋白β激活COX-2
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes,糖尿病是阿尔茨海默病的风险因素
Biomarker,LPS,activates,Pathological_Change,NF-κB,LPS激活NF-κB
Treatment,probiotics,regulates,Protein,NF-κB,益生菌调节NF-κB激活
Gut Microbiome,gut microbiota,affects,Pathological_Change,neuroinflammation,肠道微生物群影响神经炎症
Disease,Alzheimer's disease,classified_into,Clinical_Stage,mild cognitive impairment,阿尔茨海默病可根据严重程度分为轻度认知障碍
Protein,amyloid-beta,induces,Biomarker,IL-22,淀粉样蛋白β诱导IL-22的产生
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cerebrovascular risk factors,脑血管风险因素是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deficiency,阿尔茨海默病的主要症状是认知缺陷
Gut Microbiome,gut microbiota,affects,Disease,Alzheimer's disease,肠道微生物群影响阿尔茨海默病的发病和进展
Treatment,probiotics,ameliorates,Pathological_Change,cortical atrophy,益生菌改善皮质萎缩
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β plaques,阿尔茨海默病的病理特征包括细胞外淀粉样蛋白斑块
Protein,amyloid-beta,promotes,Pathological_Change,misfolding of neuronal Aβ peptides,淀粉样蛋白β促进神经元Aβ肽的错误折叠
Treatment,probiotics,affects,Biomarker,inflammatory cytokines,益生菌影响血浆炎症细胞因子水平
