Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,miR-138,regulates,Protein,DEK,miR-138通过调控DEK影响细胞凋亡
Protein,DEK,associated_with,Disease,Alzheimer's disease,DEK蛋白与阿尔茨海默病相关
Protein,AKT,regulates,Pathological_Change,cell apoptosis,AKT参与调控细胞凋亡
Gene,miR-138,regulates,Gene,DEK,miR-138调控DEK基因
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病患者常伴有记忆力丧失
Protein,DEK,regulated_by,Gene,miR-138,DEK蛋白的表达受miR-138调控
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,dementia,阿尔茨海默病的主要临床表现是痴呆
Research_Method,Luciferase assay,measures,Biomarker,cell viability,荧光素酶实验用于检测细胞活力
Protein,amyloid-beta,associated_with,Disease,Alzheimer's disease,β-淀粉样蛋白与阿尔茨海默病相关
Biomarker,miR-138,is_upregulated_in,Disease,Alzheimer's disease,miR-138在阿尔茨海默病模型中表达上调
Research_Method,Hoechst 33258 staining,measures,Pathological_Change,cell apoptosis,Hoechst 33258染色用于评估细胞凋亡
Gene,DEK,activates,Protein,AKT,DEK激活AKT蛋白
Protein,AKT,inhibits,Protein,cleaved caspase-3,AKT抑制cleaved caspase-3蛋白
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,loss of visual-spatial abilities,视觉空间能力丧失是阿尔茨海默病的症状
Protein,AKT,associated_with,Disease,Alzheimer's disease,AKT蛋白与阿尔茨海默病相关
Protein,DEK,is_targeted_by,Biomarker,miR-138,DEK是miR-138的靶基因
Gene,miR-138,associated_with,Disease,Alzheimer's disease,miR-138与阿尔茨海默病相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral changes,阿尔茨海默病患者常伴有行为改变
Protein,AKT,regulated_by,Protein,DEK,AKT的活性受DEK调控
Protein,DEK,inhibits,Protein,cleaved caspase-3,DEK抑制cleaved caspase-3的表达
Research_Method,flow cytometry,measures,Symptom,cell apoptosis,流式细胞术用于测量细胞凋亡
Research_Method,Western blot,measures,Protein,DEK,Western blot用于检测DEK的表达水平
Research_Method,qRT-PCR,measures,Biomarker,DEK mRNA,qRT-PCR用于检测DEK mRNA表达水平
Research_Method,Western blot,measures,Biomarker,DEK protein,Western blot用于检测DEK蛋白表达水平
Research_Method,Co-IP,analyzes,Protein,AKT and DEK interaction,Co-IP用于分析AKT和DEK蛋白的相互作用
Biomarker,miR-138,increases,Pathological_Change,cell apoptosis,miR-138增加细胞凋亡的易感性
Disease,Alzheimer's disease,associated_with,Gene,miR-138,miR-138与阿尔茨海默病相关
Gene,miR-138,promotes,Pathological_Change,cell apoptosis,miR-138促进细胞凋亡
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,dementia,痴呆是阿尔茨海默病的常见症状
Protein,DEK,activates,Protein,AKT phosphorylation,DEK激活AKT磷酸化
Protein,amyloid-beta,induces,Symptom,cell apoptosis,淀粉样蛋白诱导细胞凋亡
Protein,AKT,regulates,Pathological_Change,cell apoptosis,AKT信号通路调节细胞凋亡
Protein,DEK,inhibits,Pathological_Change,cell apoptosis,DEK过表达可抑制细胞凋亡
Protein,amyloid-beta,causes,Pathological_Change,senile plaques,β-淀粉样蛋白是老年斑的主要成分
Research_Method,Western blot,measures,Protein,DEK expression,Western blot用于测量DEK蛋白表达
Protein,amyloid-beta,induces,Pathological_Change,neuronal apoptosis,β-淀粉样蛋白可诱导神经元凋亡
Protein,caspase-3,associated_with,Pathological_Change,cell apoptosis,caspase-3与细胞凋亡相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,disorientation,定向障碍是阿尔茨海默病的症状
Research_Method,luciferase assay,confirms,Protein,DEK,荧光素酶报告实验证实DEK是miR-138的靶基因
Research_Method,flow cytometry,measures,Pathological_Change,cell apoptosis,流式细胞术用于测量细胞凋亡率
Research_Method,Hoechst 33258 staining,detects,Pathological_Change,cell apoptosis,Hoechst 33258染色用于检测细胞凋亡
Gene,miR-138,increases,Symptom,cell apoptosis,miR-138增加细胞凋亡
Research_Method,qRT-PCR,measures,Biomarker,miR-138,qRT-PCR用于测量miR-138的表达水平
Research_Method,qRT-PCR,measures,Gene,miR-138 expression,qRT-PCR用于测量miR-138基因表达
Research_Method,Co-IP,detects,Protein,DEK,免疫共沉淀实验检测DEK与AKT的相互作用
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的症状
