Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,associated_with,Gene,GSK3β,阿尔茨海默病与GSK3β基因相关>
<Disease,Alzheimer's disease,has_treatment,Treatment,HDAC inhibitors,HDAC抑制剂用于阿尔茨海默病治疗>
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,microglial activation,小胶质细胞激活是阿尔茨海默病的临床表现
Research_Method,epigenome-wide methylation studies,identifies,Biomarker,differentially methylated regions,表观基因组范围的甲基化研究识别出差异甲基化区域
Research_Method,noncoding RNA,affects,Gene,expression,非编码RNA影响基因表达
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因突变与早发性阿尔茨海默病相关
<Disease,Alzheimer's disease,has_treatment,Treatment,RGFP-966,RGFP-966用于阿尔茨海默病治疗>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,ANK1 hypermethylation,ANK1高甲基化是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,COX-2 promoter methylation,COX-2启动子甲基化是阿尔茨海默病的临床表现
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,过度磷酸化的tau蛋白形成神经纤维缠结
<Protein,histone proteins,undergoes,Pathological_Change,post-translational modifications,组蛋白经历多种翻译后修饰>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,histone modifications,阿尔茨海默病与组蛋白修饰相关
Protein,NEP,deficiency_leads_to,Pathological_Change,amyloid plaques,NEP缺乏导致淀粉样斑块积累
<Treatment,vorinostat,affects,Protein,histone proteins,伏立诺他增加H4K12乙酰化>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunction,阿尔茨海默病表现为认知功能障碍
Risk_Factor,low educational status,increases_risk_of,Disease,Alzheimer's disease,低教育水平是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_research_method,Research_Method,peripheral blood samples,外周血样本用于阿尔茨海默病研究
Clinical_Stage,amnestic mild cognitive impairment,precedes,Disease,Alzheimer's disease,遗忘型轻度认知障碍是阿尔茨海默病的前期阶段
Risk_Factor,lack of cognitive activity,increases_risk_of,Disease,Alzheimer's disease,缺乏认知活动是阿尔茨海默病的风险因素
<Protein,histone proteins,affects,Gene,gene expression,组蛋白修饰影响基因表达>
Risk_Factor,smoking,increases_risk_of,Disease,Alzheimer's disease,吸烟是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,frontal lobes,阿尔茨海默病影响额叶区域
Protein,BACE1,regulated_by,Biomarker,miR-195,BACE1蛋白受miR-195调控
