Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,open field test,assesses,Clinical_Manifestation,locomotor activity,开放场测试用于评估运动活动
Protein,CREB,activates,Protein,BDNF,CREB蛋白激活BDNF蛋白的表达
Research_Method,immunofluorescence,detects,Protein,serotonin,免疫荧光法用于检测血清素蛋白
Research_Method,forced swimming test,assesses,Clinical_Manifestation,depressive behavior,强迫游泳测试用于评估抑郁行为
Disease,Alzheimer's disease,has_stage,Clinical_Stage,prodromal phase,阿尔茨海默病有前驱期阶段
Research_Method,immunofluorescence,detects,Protein,serotonin,免疫荧光法用于检测5-羟色胺水平
Treatment,paroxetine,benefits,Clinical_Stage,prodromal phase,帕罗西汀在前驱期有益
Treatment,paroxetine,reduces,Pathological_Change,Aβ plaque deposition,帕罗西汀治疗可以减少Aβ斑块沉积
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,depression,抑郁症是阿尔茨海默病的风险因素之一
Clinical_Test,fear conditioning test,evaluates,Clinical_Manifestation,memory deficit,恐惧条件反射测试用于评估记忆缺陷
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaques,阿尔茨海默病的病理改变之一是Aβ斑块沉积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,emotional dysfunction,阿尔茨海默病表现为情绪功能障碍
Research_Method,western blotting,detects,Protein,GluN2A,蛋白质印迹法用于检测GluN2A蛋白
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,emotional dysfunction,阿尔茨海默病早期可能出现情绪功能障碍
Treatment,paroxetine,reduces,Biomarker,Aβ levels,帕罗西汀治疗降低Aβ水平
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory dysfunction,阿尔茨海默病的主要症状之一是记忆功能障碍
Gene,GRIA2,involved_in,Disease,Alzheimer's disease,GRIA2基因与阿尔茨海默病相关
Treatment,paroxetine,reduces_risk_of,Disease,Alzheimer's disease,帕罗西汀降低阿尔茨海默病风险
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaque deposition,阿尔茨海默病的核心病理特征之一是Aβ斑块沉积
Treatment,paroxetine,restores,Protein,GluN2A,帕罗西汀治疗恢复GluN2A蛋白水平
Treatment,paroxetine,reduces,Pathological_Change,Aβ plaque size,帕罗西汀治疗可以减少Aβ斑块的大小
Treatment,paroxetine,ameliorates,Clinical_Manifestation,emotional dysfunction,帕罗西汀改善情绪功能障碍
Protein,BDNF,enhances,Pathological_Change,synaptic plasticity,BDNF蛋白增强突触可塑性
Gene,5-HTergic receptors,decreased_in,Disease,Alzheimer's disease,阿尔茨海默病患者前额叶皮层中5-羟色胺受体表达降低
Gene,GRIN2B,involved_in,Disease,Alzheimer's disease,GRIN2B基因与阿尔茨海默病相关
