Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,deep CNN model,classifies,Disease,Alzheimer's disease,深度卷积神经网络模型用于分类阿尔茨海默病
Research_Method,machine learning,classifies,Disease,Alzheimer's disease,机器学习用于分类阿尔茨海默病
Clinical_Test,MR connectome,estimates,Pathological_Change,hypoperfusion,MR连接组技术用于估计低灌注
Imaging_Method,MR connectome,combined_with,Research_Method,deep CNN model,MR连接组与深度卷积神经网络模型结合使用
Clinical_Test,MR connectome,reveals,Pathological_Change,brain network alteration,MR连接组技术揭示脑网络改变
Research_Method,deep CNN model,achieves_accuracy,Clinical_Test,0.71,深度卷积神经网络模型在分类阿尔茨海默病时达到0.71的准确率
Imaging_Method,diffusion tensor MR imaging,reveals,Pathological_Change,brain network alteration,扩散张量MRI揭示脑网络改变
Disease,Alzheimer's disease,compared_with,Disease,DLB,阿尔茨海默病与路易体痴呆进行比较
Research_Method,graph theory,calculates,Imaging_Method,adjacent matrix,图论用于计算邻接矩阵
Imaging_Method,MR connectome,detects,Pathological_Change,brain network,MR连接组用于检测脑网络的变化
Clinical_Test,MR connectome,estimates,Pathological_Change,hypometabolism,MR连接组技术用于估计低代谢
Research_Method,deep CNN model,classifies,Disease,non-AD/DLB,深度卷积神经网络模型用于分类非AD/DLB
Imaging_Method,MR connectome,uses_method,Imaging_Method,functional MRI,MR连接组使用功能MRI方法
Disease,Alzheimer's disease,compared_with,Disease,non-AD/DLB,阿尔茨海默病与非AD/DLB进行比较
Research_Method,deep learning,classifies,Disease,Dementia with Lewy Bodies,深度学习技术用于分类路易体痴呆
Imaging_Method,resting state functional MRI,reveals,Pathological_Change,brain network alteration,静息态功能MRI揭示脑网络改变
Imaging_Method,MR connectome,classifies,Disease,dementia with Lewy bodies,MR connectome可用于分类路易体痴呆
Clinical_Test,probability map,estimates,Disease,non-AD/DLB,概率图用于估计非阿尔茨海默病/非路易体痴呆的可能性
Imaging_Method,MR connectome,estimates,Pathological_Change,brain network dysfunction,MR连接组技术用于估计脑网络功能障碍
Research_Method,machine learning,classifies,Disease,Dementia with Lewy Bodies,机器学习用于分类路易体痴呆
Research_Method,convolution neural network,processes,Imaging_Method,adjacent matrix,卷积神经网络用于处理邻接矩阵
Disease,Alzheimer's disease,classified_by,Research_Method,deep CNN model,阿尔茨海默病通过深度卷积神经网络模型进行分类
Research_Method,deep learning,classifies,Disease,Alzheimer's disease,深度学习技术用于分类阿尔茨海默病
Clinical_Test,probability map,estimates,Disease,dementia with Lewy bodies,概率图用于估计路易体痴呆的可能性
Clinical_Test,MR connectome,estimates,Pathological_Change,brain atrophy,MR连接组技术用于估计脑萎缩
Research_Method,deep CNN machine learning,analyzes,Brain_Region,structural brain network,深度卷积神经网络机器学习技术可用于分析结构性脑网络
Imaging_Method,MR connectome,classifies,Disease,Alzheimer's disease,MR connectome可用于分类阿尔茨海默病
Disease,Alzheimer's disease,is_differentiated_from,Disease,Dementia with Lewy Bodies,阿尔茨海默病与路易体痴呆需要区分诊断
Imaging_Method,MR connectome,classifies,Disease,non-AD/DLB,MR connectome可用于分类非阿尔茨海默病/非路易体痴呆
Imaging_Method,MR connectome,uses_method,Imaging_Method,diffusion tensor MR tractography,MR连接组使用扩散张量MR纤维束成像方法
Clinical_Test,probability map,estimates,Disease,Alzheimer's disease,概率图用于估计阿尔茨海默病的可能性
Research_Method,4-fold cross-validation,evaluates,Research_Method,machine learning model,4折交叉验证用于评估机器学习模型的性能
Disease,Alzheimer's disease,classified_by,Imaging_Method,MR connectome,阿尔茨海默病通过MR连接组进行分类
Imaging_Method,MRI,generates,Imaging_Method,MR connectome,MRI用于生成MR connectome
Research_Method,deep CNN model,classifies,Disease,DLB,深度卷积神经网络模型用于分类路易体痴呆
Research_Method,deep CNN model,optimized_by,Research_Method,back propagation,深度卷积神经网络模型通过反向传播进行优化
Research_Method,graph analysis,analyzes,Pathological_Change,brain network alteration,图分析用于分析脑网络改变
Research_Method,deep CNN model,extracts_features,Pathological_Change,brain network,深度卷积神经网络模型提取脑网络的特征
