Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Biomarker,CSF p-tau,correlates_with,Biomarker,blood p-tau,脑脊液中的p-tau与血液中的p-tau相关
Clinical_Test,serum,has_lower_concentration,Biomarker,p-tau181,血清中p-tau181浓度低于血浆
Disease,Alzheimer's disease,has_biomarker,Biomarker,serum p-tau231,血清p-tau231是阿尔茨海默病的生物标志物
Biomarker,total-tau,correlates_with,Biomarker,p-tau231,total-tau与
Biomarker,blood p-tau,correlates_with,Biomarker,CSF p-tau,血液中的p-tau与脑脊液中的p-tau相关
Biomarker,serum p-tau231,correlates_with,Biomarker,CSF p-tau181,血清p-tau231与CSF p-tau181存在相关性
Clinical_Test,plasma,has_biomarker,Biomarker,p-tau181,血浆中含有p-tau181生物标志物
Biomarker,serum p-tau231,correlates_with,Biomarker,plasma p-tau231,血清p-tau231与血浆p-tau231存在相关性
Biomarker,blood p-tau,measured_in,Clinical_Test,blood,血液中测量p-tau
Biomarker,serum p-tau,correlates_with,Biomarker,CSF p-tau,血清中的p-tau与脑脊液中的p-tau相关
Biomarker,p-tau181,correlates_with,Biomarker,CSF p-tau181,血清p-tau181与脑脊液p-tau181强相关
Biomarker,p-tau231,measured_in,Clinical_Test,CSF,脑脊液中测量p-tau231
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ 42,阿尔茨海默病的生物标志物包括CSF Aβ 42
Disease,Alzheimer's disease,has_biomarker,Biomarker,serum p-tau,阿尔茨海默病的生物标志物包括血清中的p-tau
Biomarker,blood p-tau,detects,Pathological_Change,brain amyloidosis,血液中的p-tau可以检测脑淀粉样变性
Biomarker,EDTA plasma p-tau,correlates_with,Biomarker,serum p-tau,EDTA血浆中的p-tau与血清中的p-tau相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-tau181,p-tau181是阿尔茨海默病的生物标志物
Biomarker,p-tau231,correlates_with,Biomarker,plasma p-tau231,血清p-tau231与血浆p-tau231强相关
Clinical_Test,serum,has_biomarker,Biomarker,p-tau231,血清中含有p-tau231生物标志物
Biomarker,total-tau,correlates_with,Biomarker,p-tau231,total-tau与p-tau231相关
Clinical_Test,AUC,evaluates,Biomarker,serum p-tau231,AUC用于评估血清p-tau231的诊断性能
Biomarker,p-tau181,correlates_with,Biomarker,plasma p-tau181,血清p-tau181与血浆p-tau181强相关
Biomarker,total-tau,measured_in,Clinical_Test,CSF,脑脊液中测量total-tau
Biomarker,p-tau231,correlates_with,Biomarker,CSF p-tau231,血清p-tau231与脑脊液p-tau231强相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,EDTA plasma p-tau,阿尔茨海默病的生物标志物包括EDTA血浆中的p-tau
Biomarker,p-tau181,measured_in,Clinical_Test,CSF,脑脊液中测量p-tau181
Disease,Alzheimer's disease,has_biomarker,Biomarker,blood p-tau,阿尔茨海默病的生物标志物包括血液中的p-tau
Biomarker,serum p-tau,correlates_with,Biomarker,EDTA plasma p-tau,血清中的p-tau与EDTA血浆中的p-tau相关
Clinical_Test,CSF,has_higher_concentration,Biomarker,p-tau181,脑脊液中p-tau181浓度高于血清
Disease,Alzheimer's disease,has_biomarker,Biomarker,total-tau,阿尔茨海默病的生物标志物包括total-tau
Disease,Alzheimer's disease,has_treatment,Treatment,anti-amyloid therapies,阿尔茨海默病的治疗包括抗淀粉样蛋白疗法
Disease,Alzheimer's disease,has_treatment,Treatment,aducanumab,阿尔茨海默病的治疗药物包括aducanumab
Biomarker,total-tau,correlates_with,Biomarker,p-tau181,total-tau与p-tau181相关
Biomarker,p-tau231,measured_by,Research_Method,Simoa TM pTau-181 Advantage V2 kit,使用Simoa TM pTau-181 Advantage V2试剂盒测量p-tau231
Biomarker,p-tau181,used_for,Clinical_Test,diagnostic performance,p-tau181用于诊断阿尔茨海默病
Biomarker,p-tau231,used_for,Clinical_Test,diagnostic performance,p-tau231用于诊断阿尔茨海默病
Biomarker,serum p-tau181,correlates_with,Biomarker,plasma p-tau181,血清p-tau181与血浆p-tau181存在相关性
Biomarker,CSF Aβ 42,correlates_with,Biomarker,p-tau231,CSF Aβ 42与p-tau231相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-tau231,阿尔茨海默病的生物标志物包括p-tau231
Biomarker,p-tau231,measured_in,Clinical_Test,serum,血清中测量p-tau231
Biomarker,CSF Aβ 42,correlates_with,Biomarker,p-tau181,CSF Aβ 42与p-tau181相关
Biomarker,serum p-tau181,diagnoses,Disease,Alzheimer's disease,血清p-tau181用于诊断阿尔茨海默病
Biomarker,p-tau231,correlates_with,Biomarker,p-tau181,p-tau231与p-tau181在血清和血浆中强相关
Biomarker,p-tau181,measured_by,Research_Method,Simoa TM pTau-181 Advantage V2 kit,使用Simoa TM pTau-181 Advantage V2试剂盒测量p-tau181
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF p-tau,阿尔茨海默病的生物标志物包括脑脊液中的p-tau
Biomarker,blood p-tau,predicts,Clinical_Manifestation,neurodegeneration,血液中的p-tau可以预测神经退行性变
Biomarker,CSF Aβ 42,correlates_with,Biomarker,serum p-tau181,CSF Aβ 42与血清p-tau181存在相关性
Research_Method,Spearman correlation,analyzes,Biomarker,serum p-tau181,Spearman相关性分析用于研究血清p-tau181
Biomarker,p-tau181,correlates_with,Biomarker,total-tau,p-tau181与total-tau相关
Biomarker,p-tau231,correlates_with,Biomarker,p-tau181,p-tau231与p-tau181相关
Biomarker,p-tau181,correlates_with,Biomarker,p-tau231,p-tau181与p-tau231相关
Clinical_Test,AUC,evaluates,Biomarker,serum p-tau181,AUC用于评估血清p-tau181的诊断性能
Biomarker,total-tau,correlates_with,Biomarker,serum p-tau181,总tau蛋白与血清p-tau181存在相关性
Biomarker,serum p-tau,measured_in,Clinical_Test,serum,血清中测量p-tau
Biomarker,serum p-tau231,diagnoses,Disease,Alzheimer's disease,血清p-tau231用于诊断阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-tau231,p-tau231是阿尔茨海默病的生物标志物
Biomarker,p-tau231,correlates_with,Biomarker,CSF Aβ 42,p-tau231与CSF Aβ 42相关
Clinical_Test,plasma,has_biomarker,Biomarker,p-tau231,血浆中含有p-tau231生物标志物
Biomarker,p-tau181,correlates_with,Biomarker,CSF Aβ 42,p-tau181与CSF Aβ 42相关
Clinical_Test,serum,has_biomarker,Biomarker,p-tau181,血清中含有p-tau181生物标志物
Biomarker,CSF Aβ 42,measured_in,Clinical_Test,CSF,脑脊液中测量CSF Aβ 42
Biomarker,p-tau231,measured_in,Clinical_Test,plasma,血浆中测量p-tau231
Biomarker,serum p-tau181,correlates_with,Biomarker,CSF p-tau181,血清p-tau181与CSF p-tau181存在相关性
Clinical_Test,serum,has_lower_concentration,Biomarker,p-tau231,血清中p-tau231浓度低于血浆
